Title,Autor,Year
Designing Integrated Math + CT Activities to Promote Sensemaking about Place Value in Grades K-2,"Dahshan, Mai and Galanti, Terrie M.",2023
Exploring the Potential of Modern Board Games to Support Computational Thinking,"Machuqueiro, Fábio and Piedade, João",2023
Design for social digital well-being with young generations: Engage them and make them reflect,Rosella Gennari and Maristella Matera and Diego Morra and Alessandra Melonio and Mehdi Rizvi,2023
Does Musical Context Improve Computational Thinking Skills?,"Padhye, Harsh and Gibson, Rachel and Bull, Glen and Nguyen, N. Rich",2023
A robot-based digital storytelling approach to enhancing EFL learners’ multimodal storytelling ability and narrative engagement,Jia-Cing Liang and Gwo-Jen Hwang,2023
Ethical considerations in child-robot interactions,Allison Langer and Peter J. Marshall and Shelly Levy-Tzedek,2023
DORIT: An analytical model for computational empowerment in K-9 education,Christian Dindler and Ole Sejer Iversen and Mikkel Hjorth and Rachel Charlotte Smith and Hannah Djurssø Nielsen,2023
Effects of gender diversity on college students’ collaborative learning: From individual gender to gender pairing,Qinna Feng and Heng Luo and Wenhao Li and Tianjiao Chen and Ningning Song,2023
Demo: Teaching computational thinking with Protobject,"Bellino, Alessio",2023
A Lightweight Web Tool to Support Feedback in Introductory Programming Practices in Brazilian Undergraduate Disciplines,"Candiotto, Lucas S. and De Assis, Marcos V. O. and Schreiner, Marcos A. and Fioravanti, Maria Lydia and Barbosa, Ellen F. and Marcolino, Anderson S.",2023
Evaluate the drivers for digital transformation in higher education institutions in the era of industry 4.0 based on decision-making method,Kunqi Wang and Bangxi Li and Tian Tian and Norhayati Zakuan and Pratibha Rani,2023
Exploring the role of intrinsic motivation in ChatGPT adoption to support active learning: An extension of the technology acceptance model,Chung Yee Lai and Kwok Yip Cheung and Chee Seng Chan,2023
Exploring the Relationship Between Computational Thinking and Personality Traits,"Zhang, Wei and Song, Lingling and Zeng, Xinyao and Li, Panpan",2023
Effects of voice assistant creation using different learning approaches on performance of computational thinking,Ting-Chia Hsu and Ching Chang and Yi-Wei Lin,2023
Effect of COGNI-MACHINE computational thinking training on executive functions in children aged 9 to 11: Protocol of a cluster randomized controlled trial,Carolina {Robledo Castro} and Luz Helena {Rodríguez Rodríguez} and Luis Fernando {Castillo Ossa},2023
Computational Thinking-Integrated Elementary Science with Culturally Responsive Teaching: A Vignette Study,"Xin, Yue and Kramarczuk, Kristina Anna and Mak, Janice and Terrell Shockley, Ebony and Ketelhut, Diane Jass",2023
Examining the Computational Thinking and Robotics Knowledge and Interest of Undergraduate Students in Two Teacher Education Courses,"Azhar, Mohammad Q. and Powers, Jillian and Musgrove, Ann",2023
Artificial Intelligence (AI) Literacy in Early Childhood Education: The Challenges and Opportunities,Jiahong Su and Davy Tsz Kit Ng and Samuel Kai Wah Chu,2023
From Embodied Doing to Computational Thinking in Kindergarten: A Punctuated Motor Control Model,"Sinha, Ravi and Swanson, Hillary and Clarke-Midura, Jody and Shumway, Jessica F. and Lee, Victor R. and Chandrasekharan, Sanjay",2023
Enhancing computational thinking in early childhood education with educational robotics: A meta-analysis,Santiago Alonso-García and Antonio-Vicente {Rodríguez Fuentes} and Magdalena {Ramos Navas-Parejo} and Juan-José Victoria-Maldonado,2024
Can robot-supported learning enhance computational thinking?—A meta-analysis,Yang Wang and Bin Xie,2024
Developing a Game to Assess Abstraction Skills of Elementary Students: Design Principles and Validation Process,"Luo, Qi and Zhang, Shuhan",2024
Erratum regarding missing Declaration of Competing Interest statements in previously published articles,Sin Valor,2024
Evaluating AI's impact on self-regulated language learning: A systematic review,Wenli-Li Chang and Jerry Chih-Yuan Sun,2024
A Systematic Approach to Catalogue Learning Resources that Promote Computational Thinking,"Araújo, Cristiana and Rangel Henriques, Pedro and José Cerqueira, João",2024
Damo's Quest: A Gamified Environment for Learning Programming,"Ormeño, Emilio and Ochoa, Sergio F. and Alessio, Claudio A. and Ferrarini, Cintia",2024
Computational Thinking Assessment Tools: A Systematic Review of the Literature (Initial Findings).,"Sheridan, Frances and Stynes, Paul and Pathak, Pramod and Quille, Keith",2024
An empirical study on the design-based STEM + VR teaching approach to cultivate college students' computational thinking,"Li, Xing and Zhao, MingYue and Ai, Di and Zhou, XiaoChun and Xiang, Hui",2024
Empowering Tomorrow's Scientists: ‘Girls In Control’ Workshop Promotes STEM Education For Young Girls,S. Krishnannair and A. Krishnannair,2024
Fostering AI Literacy: A Survey of Student Perceptions and Effective Practices in K-12 Machine Learning,"Pineda, Cristal L and Ashar, Aetesam Ali Khan and Liu, Jiangjiang",2024
Exploring the impact of design thinking in information technology education: An empirical investigation,Lin Lin and Yuqi Dong and Xingye Chen and Rustam Shadiev and Yingying Ma and Huilun Zhang,2024
Automated entrance monitoring to investigate honey bee foraging trips using open-source wireless platform and fiducial tags,Diego Penaloza-Aponte and Sarabeth Brandt and Erin Dent and Robyn M. Underwood and Benedict DeMoras and Selina Bruckner and Margarita M. López-Uribe and Julio V. Urbina,2024
Design-driven innovation in STEM disciplines in higher education: The role and impact of transversal competences,Silvija Mezinska and Anda Abolina and Velta Lubkina,2024
Emerging technologies in varied domains: Perspectives and future research directions,Martina Benvenuti and Claudia Scorolli and Angelo {Di Iorio} and Matthew Pelowski and Alice Chirico,2024
A Case Study on Learning Visual Programming With TutoApp for Composition of Tutorials: An Approach for Learning by Teaching,"Paredes-Velasco, Maximiliano and Lozano-Osorio, Isaac and Pérez-Marín, Diana and Santacruz-Valencia, Liliana Patricia",2024
Aligning community outreach initiatives with SDGs in a higher education institution with artificial intelligence,Jaluza Maria Lima Silva Borsatto and Carla Bonato Marcolin and Etienne Cardoso Abdalla and Fabiola Dutra Amaral,2024
AI in education: Comparative perspectives from STEM and Non-STEM instructors,Muhammed Parviz,2024
Does computational thinking really have an impact on academic performance? A systematic review,"Zhou, Pinghong and Tang, Yumin and Zhang, Yi and Yu, Yue and Li, Yixin",2024
Design and Implementation of a Programmable Dynamic Geometry System with Support for Reverse Debugging,"Zhang, Xiuxiu and Guan, Xiaowei and Wang, Ying and Guan, Hao",2024
DVRT: Design and evaluation of a virtual reality drone programming teaching system,Zean Jin and Yulong Bai and Wei Song and Qinghe Yu and Xiaoxin Yue and Xiang Jia,2024
Exploring differences in self-regulated learning strategy use between high- and low-performing students in introductory programming: An analysis of eye-tracking and retrospective think-aloud data from program comprehension,Gary Cheng and Di Zou and Haoran Xie and Fu Lee Wang,2024
Computational Thinking Development in children both neurotypical and with Intellectual Disabilities by the Game “Pensar e Vestir”,"Soppa Geremias, Matheus and Cerigueli Dutra, Taynara and Maschio, Eleandro and Gasparini, Isabela",2024
Enhancing Knowledge Transmission: The Perspective of Gamification User Profiles,Charline Unternährer and Francesco Termine and Alessio {De Santo},2024
Dual-contrast pedagogy for AI literacy in upper elementary schools,Yun Dai,2024
Designing for Equity in Education Via Computational Thinking: A Case Study,"Yamaguchi, Ryoko and Eaton, Cyntrica",2024
Digital Gamification Tools to Enhance Vaccine Uptake: Scoping Review,Hina Hakim and S Michelle Driedger and Dominique Gagnon and Julien Chevrier and Geneviève Roch and Eve Dubé and Holly O Witteman,2024
Chapter 18 - Multitemporal-spatial-scale flexibility to improve renewable energy accommodation,Zongxiang Lu and Haibo Li and Ying Qiao and Le Xie and Chanan Singh,2024
Constructing a Computational Thinking Evaluation Framework for Pupils,"Su, Yu-Sheng and Wang, Xiao and Zhao, Li",2024
Current Situation and Trend of Computational Thinking Research of Primary School Students in Recent Ten Years in China: An Analysis Based on Visualization Software,"Chen, MingQi and Xu, JiHong and Wang, YiChuan",2024
Assessing the intention to adopt computational intelligence in interactive marketing,Rajat Kumar Behera and Pradip Kumar Bala and Nripendra P. Rana,2024
Complementary conservation of South African crop wild relatives for plant improvement,C Bester and NC {Le Maitre} and M Visser and WC Botes,2024
Exploring Computational Thinking Perspectives in Black Communities with Physiological Computing,"Lewis, Myles and Holloman, Amanda and Hernández Cuevas, Bryan Y. and Crawford, Chris",2024
Collaborative Approaches for Effective and Sustainable Integration of Computational Thinking Educational Strategies,"Paludo, Giulia and Montresor, Alberto",2024
Embracing Mathematical Conjecture Through Coding and Computational Thinking,"Castle, Sarah D.",2024
Chapter 11 - Coordinating planning of generation-grid-load-storage flexibility resources,Zongxiang Lu and Haibo Li and Ying Qiao and Le Xie and Chanan Singh,2024
Developing Computational Thinking in Middle School Music Technology Classrooms,"McCall, Lauren and Allen, Brittney and Freeman, Jason and Garrett, Stephen and Grossman, Sabrina and Paz, Jed and Edwards, Doug and McKlin, Tom and Lee, Taneisha",2024
Exploring Novices' Problem-Solving Strategies in Computing and Math Domains,"Marwan, Samiha and Choquette, Nicki and Catet\'{e}, Veronica and B. Morrison, Briana",2024
Assessing the Impact of Large Language Models on Problem-Solving Skills of Undergraduates - A Systematic Literature Review,"Riztha, Fathima and Wickramarachchi, Ruwan and Asanka, Dinesh and Disssanayke, Mathishi",2024
Deepening children’s STEM learning through making and creative writing,Joey Huang and Ariel Han and Ana Villanueva and Ziyi Liu and Zhengzhe Zhu and Karthik Ramani and Kylie Peppler,2024
Computational thinking integrated in school subjects – A cross-case analysis of students’ experiences,Sabiha Yeni and Jacqueline Nijenhuis-Voogt and Mara Saeli and Erik Barendsen and Felienne Hermans,2024
Do Behavioral Factors Influence the Extent to which Students Engage with Formative Practice Opportunities?,"Aggarwal, Ashish and Adepu, Manas and Garcia-Marin, Alex and Gardner-McCune, Christina",2024
Design and Performance Analysis of a Novel Hoop-Cut SPR-PCF Sensor for High Sensitivity and Broad Range Sensing Applications,"Mittal, Shweta and Saharia, Ankur and Ismail, Yaseera and Petruccione, Francesco and Bourdine, Anton V. and Morozov, Oleg G. and Demidov, Vladimir V. and Yin, Juan and Singh, Ghanshyam and Tiwari, Manish and Kumar, Santosh",2024
Discovering Programming Talent and Improving Learning Motivation with CodeCombat in K-12 Education,"Choi, Wan Chong and Choi, Iek Chong",2024
Erratum regarding missing declaration of competing interest statements in previously published articles,Sin Valor,2024
Future teachers’ self-efficacy in teaching practical and algorithmic ICT competencies – Does background matter?,Milla Kruskopf and Rekar Abdulhamed and Mette Ranta and Heidi Lammassaari and Kirsti Lonka,2024
Comparative multi-objective optimization using neural networks for ejector refrigeration systems with LiBr and LiCl working agents,Shoaib Khanmohammadi and Pouria Ahmadi and Ali Jahangiri and Ali Izadi and Rasikh Tariq,2024
A systematic review on how educators teach AI in K-12 education,Xiaofan Liu and Baichang Zhong,2024
Designing Project-based learning experiences to integrate Computational Thinking skills at Teacher Colleges,"Simmonds, Jocelyn and Hitschfeld-Kahler, Nancy and Scheihing, Eliana and Henriquez, Valeria and Munoz, Valentin and Casanova, Cecilia and Torrent, Catalina and Contreras, Paulo and Mercado, Karen and Estrada, Daniel and Marquez, Lucia",2024
From Primary Education to Premium Workforce: Drawing on K-12 Approaches for Developing AI Literacy,"Kaspersen, Magnus H\o{}holt and Musaeus, Line Have and Bilstrup, Karl-Emil Kj\ae{}r and Petersen, Marianne Graves and Iversen, Ole Sejer and Dindler, Christian and Dalsgaard, Peter",2024
Chapter 3 - Designing and prototyping smarter urban spaces,Nicole Gardner,2024
A Machine Learning-Based Adaptive Feedback System to Enhance Programming Skill Using Computational Thinking,"Kaleem, Muhammad and Hassan, Muhammad Awais and Khurshid, Syed Khaldoon",2024
Development of basic thermodynamics workshops integrating a cubic equations of state simulator and MATLAB Grader courses,Mariola Camacho-Lie and Rodrigo Alberto Hernández-Ochoa and Adriana Palacios,2024
BlueAI: Designing Artificial Intelligence for Environment Science and Climate Change Learning Experiences for K12 Students,"Dogan, Gulustan and Sahin, Elif and Wilkinson, Catherine Fay and Moody, Amelia K. and Song, Yang",2024
Enhancing Programming Education through Game-Based Learning: Design and Implementation of a Puyo Puyo-Inspired Teaching Tool,"Tian, Ruochen and Saito, Daisuke and Washizaki, Hironori and Fukazawa, Yoshiaki and Kobayashi, Hiroshi and Tsuji, Ayumi",2024
Developing QualNotes: A collaborative and cross-disciplinary ethnography,Danielle Drozdzewski and Jose Oriol Lopez Berengueres,2024
Eye-tracker and fNIRS: Using neuroscientific tools to assess the learning experience during children's educational robotics activities,Eneyse Dayane Pinheiro and João Ricardo Sato and Raimundo da Silva Soares Junior and Candida Barreto and Amanda Yumi Ambriola Oku,2024
Educational robotics for science and mathematics teaching: Analysis of pre-service teachers' perceptions and self-confidence,Alejandro De la Hoz and Lina Melo and Florentina Cañada and Javier Cubero,2024
Bridging the Gap: Computational Thinking as a Pathway to Equitable Math Education for Neurodiverse Learners,"Kastelein, Kate and Dawson, Kelsie and Tate, Rhonda",2024
Enhancing Understanding of Data Traces and Profiling Among K--9 Students Through an Interactive Classroom Game,"Kahila, Juho and Vartiainen, Henriikka and Arkko, Eetu and Lin, Anssi and Pope, Nicolas and Tedre, Matti",2024
Discovering and exploring cases of educational source code plagiarism with Dolos,Rien Maertens and Maarten {Van Neyghem} and Maxiem Geldhof and Charlotte {Van Petegem} and Niko Strijbol and Peter Dawyndt and Bart Mesuere,2024
Examining teachers’ behavioural intention of using generative artificial intelligence tools for teaching and learning based on the extended technology acceptance model,Siu Cheung Kong and Yin Yang and Chunyu Hou,2024
Exploring the influence of students' perceptions of face-to-face collaboration on cognitive engagement and learning outcomes in collaborative programming,Zhi Liu and Ya Gao and Yuqin Yang and Xi Kong and Liang Zhao,2024
Computational Thinking in STEM Teaching: Preservice Teachers' Conceptualizations and Practices,"Wei, Wei and Ha, Jesse and Gomez, Kimberley and Ghosh, Anuradha",2024
A systematic literature review on software applications used to support curriculum development and delivery in primary and secondary education,Benjamin Agbo and Ceris Morris and Mogdam Osman and Joe Basketts and Theocharis Kyriacou,2024
Assessing the Readiness of Pre-Service Mathematics Teachers in Utilizing the Scratch Application: A Case Study at Universiti Teknologi Malaysia,"Mohamad, Nurain Nadhirah and Abdullah, Abdul Halim and Hamzah, Mohd Hilmi",2024
Autonomous chemistry: Navigating self-driving labs in chemical and material sciences,Oliver Bayley and Elia Savino and Aidan Slattery and Timothy Noël,2024
Combining Montessori Pedagogy and Computing Education: First Insights from a Systematic Literature Review,"Greifenstein, Luisa and Hanusch, Adrian",2024
ChatGPT integration within nursing education and its implications for nursing students: A systematic review and text network analysis,Joko Gunawan and Yupin Aungsuroch and Jed Montayre,2024
Game-Based Assessment for Computational Thinking: A Systematic Review,"Luo, Qi and Zhang, Shuhan",2024
A Latent Dirichlet Allocation approach to understanding students’ perceptions of Automated Writing Evaluation,Joshua Wilson and Saimou Zhang and Corey Palermo and Tania Cruz Cordero and Fan Zhang and Matthew C. Myers and Andrew Potter and Halley Eacker and Jessica Coles,2024
Artificial intelligence literacy in primary education: An arts-based approach to overcoming age and gender barriers,Iris Heung Yue Yim,2024
Enhancing campus OS community engagement through the miniOS pilot class: A nine-year journey,Jianhua Gu and Mingxuan Liu and Tianhai Zhao,2024
Analyzing-Evaluating-Creating: Assessing Computational Thinking and Problem Solving in Visual Programming Domains,"Ghosh, Ahana and Malva, Liina and Singla, Adish",2024
Exploring the multimodal affordances of digital coding devices in fostering creative thinking in early childhood education,Kok-Sing Tang and Karen Murcia and Jeff Brown and Emma Cross and Sarsha Mennell and Julia Seitz and Shanii R.P. Phillips and Daniel Sabatino,2024
Enhancing computational thinking in early childhood education through ScratchJr integration,Konstantina Louka and Stamatios Papadakis,2024
Collocated interactive outdoor games for children: A systematic literature review,R.W.L. Wijffelaars and P. Markopoulos,2024
Challenges in Digital STEM Education Delivery: A Case Study from the Teachers' Perspective,"Possaghi, Isabella and Papavlasopoulou, Sofia",2024
Erratum regarding missing Declaration of Competing Interest statements in previously published articles,Sin Valor,2024
A systematic review of technology-enabled teacher professional development during COVID -19 pandemic,Lingyun Huang and Min Liang and Yuhan Xiong and Xiaomeng Wu and Cher Ping Lim,2024
Competencies for Smart City Challenges,Alenka Temeljotov Salaj and Olav Torp and Elham Andalib,2024
Dipole cosmology in fQ-gravity,Andronikos Paliathanasis,2024
Data-related concepts for artificial intelligence education in K-12,Viktoriya Olari and Ralf Romeike,2024
Auglets: Intelligent Tutors for Learning Good Coding Practices by Solving Refactoring Problems,"Kumar, Amruth N.",2024
Creating Art with JavaScript: A Bridget Riley Inspired Coding Lesson,"Dion, Lisa and Neumann, Maureen D.",2024
Chapter 4 - Smart design for urban activation and placemaking,Nicole Gardner,2024
EME33: A Dataset of Classical Piano Performances Guided by Expressive Markings with Application in Music Rendering,"Hung, Tzu-Ching and Tang, Jingjing and Armstrong, Kit and Lin, Yi-Cheng and Liu, Yi-Wen",2024
Bridging the Quantum Computing Skills Gap: Integrating Quantum Education into Computer Science Curricula,"Bahadori, Farzin and Dvorak, Radana",2024
Educational robotics or unplugged coding activities in kindergartens?: Comparison of the effects on pre-school children's computational thinking and executive function skills,Burcu Zurnacı and Zeynep Turan,2024
Computational strategic communication in a data-driven world,Alvin Zhou and Toni G.L.A. {van der Meer},2024
Development of algorithmic thinking skills in K-12 education: A comparative study of unplugged and digital assessment instruments,Giorgia Adorni and Igor Artico and Alberto Piatti and Elia Lutz and Luca Maria Gambardella and Lucio Negrini and Francesco Mondada and Dorit Assaf,2024
Experimental Analysis of First-Grade Students' Block-Based Programming Problem Solving Processes,"Pozzan, Gabriele and Padova, Costanza and Montuori, Chiara and Arf\'{e}, Barbara and Vardanega, Tullio",2024
An Empirical Study on the Effect of Gamified Teaching in Scratch Courses on Developing Elementary Students' Computational Thinking,"Chen, Yuxi and Zhao, Yang and Wang, Min",2024
Design of online teaching interaction mode for vocational education based on gamified-learning,Zhongbao Ma and Wei Li,2024
Computationally inspired cognitive modeling,Viacheslav Wolfengagen and Larisa Ismailova and Sergey Kosikov,2024
DPGraphJ: A Java package for the implementation of dynamic programming algorithms,Diana Borrego and Irene Barba and Carmelo {Del Valle} and Miguel Toro,2024
Advancing young students’ computational thinking: An investigation of structured curriculum in early years primary schooling,Garry Falloon,2024
Design failures in data visualization programming activities,"Fernandez, Cassia and Blikstein, Paulo and Lopes, Roseli De Deus Lopes",2024
A metaphor-based robot programming approach to facilitating young children’s computational thinking and positive learning behaviors,Xinli Zhang and Yuchen Chen and Lailin Hu and Yiwei Bao and Yun-Fang Tu and Gwo-Jen Hwang,2024
Encouraging the Development of Computational Thinking Skills through Structured Dance Activities (Discussion Paper),"Fairlie, Fiona",2024
Enhancing M Enhancing mathematics problem-solving skills in AI-driven environment: Integrated SEM-neural network approach,Anass Bayaga,2024
"""Data comes from the real world"": A Constructionist Approach to Mainstreaming K12 Data Science Education","Ravi, Prerna and Parks, Robert and Masla, John and Abelson, Hal and Breazeal, Cynthia",2024
Exploring the Interplay of Computational Thinking and Mathematics in Early Childhood Education: A Systematic Review,"Zhang, Ying and Wong, Gary K.W.",2024
Analogies and Active Engagement: Introducing Computer Science,"Parham-Mocello, Jennifer and Erwig, Martin and Niess, Margaret",2024
Developing a conceptual framework for digital platform literacy,Seungyeon Ha and Seongcheol Kim,2024
FlowPilot: A Generative AI-Driven Visual Language for Computational Thinking Education,"Turchi, Tommaso",2024
Developing a Cost-Effective Surgical Scheduling System Applying Lean Thinking and Toyota’s Methods for Surgery-Related Big Data for Improved Data Use in Hospitals: User-Centered Design Approach,Chien-Chung Lin and Jian-Hong Shen and Shu-Fang Chen and Hung-Ming Chen and Hung-Meng Huang,2024
Enhancing English writing and higher-order thinking skills through computational thinking,Ting-Ting Wu and Lusia Maryani Silitonga and Astrid Tiara Murti,2024
ChatGPT-Based Learning Platform for Creation of Different Attack Model Signatures and Development of Defense Algorithm for Cyberattack Detection,"Santhi, Thulasi M. and Srinivasan, K.",2024
Dynamics of a higher-dimensional Einstein–Scalar–Gauss–Bonnet cosmology,Alfredo D. Millano and Claudio Michea and Genly Leon and Andronikos Paliathanasis,2024
Building Awareness of Computational Thinking Pathways across a Large School District,"Rangel, Alessandra and Coenraad, Merijke and Ruiz, Pati and Dunbar, Kyle and Milenkovic, Lisa and Arriola, Sheryl and Marousky, Annmargareth",2024
Combining STEM Education and Equity for Greater Impact in Late K-6 Classrooms,"Schifferle, Tobias M. and Kollegger, Nina",2024
DIY Digital Interventions: Behaviour Change with Trigger-Action Programming,"Scott, Ava Elizabeth and Reicherts, Leon and Purohit, Aditya Kumar and Hossain, Elahi and Stefanidi, Evropi and Wagener, Nadine and Sch\""{o}ning, Johannes and Rogers, Yvonne and Holzer, Adrian",2024
Artificial intelligence literacy for technology education,Karin Stolpe and Jonas Hallström,2024
Expanding horizons for the future with an open educational model for complex thinking: external and internal validation,María-Soledad Ramírez-Montoya and May Portuguez-Castro,2024
Evaluation of teaching effect of online education courses based on random forest,Ru Li,2024
An Intelligent Pedagogical Agent for In-The-Wild Interaction in an Open-Ended Learning Environment for Computational Thinking,"Murali, Rohit and Lall\'{e}, S\'{e}bastien and Conati, Cristina",2024
Engagement predicts computational thinking skills in unplugged activity: Analysis of gender differences,Qi Li and Qiang Jiang and Jyh-Chong Liang and Weiyan Xiong and Wei Zhao,2024
Assessing Self-Efficacy Method for Enhancing Computational Thinking in Educational Game Environment,"Nobnop, Ratchanon and Chondamrongkul, Nacha and Temdee, Punnarumol",2024
Development of “Peter's First-Aid Adventure” Virtual Reality-Based Serious Game in First-Aid Education: Usability Analysis of Virtual Reality Interaction Tools,Alexander Rainer and Angeline Setiono and Kevin Leonardrich and Dimas Ramdhan,2024
Building a cognitive system based on process interaction,Viacheslav E. Wolfengagen and Larisa Ismailova and Sergey Kosikov,2024
Accelerated chemical science with AI,Seoin Back and Alán Aspuru-Guzik and Michele Ceriotti and Ganna Gryn'ova and Bartosz Grzybowski and Geun Ho Gu and Jason Hein and Kedar Hippalgaonkar and Rodrigo Hormázabal and Yousung Jung and Seonah Kim and Woo Youn Kim and Seyed Mohamad Moosavi and Juhwan Noh and Changyoung Park and Joshua Schrier and Philippe Schwaller and Koji Tsuda and Tejs Vegge and O. Anatole {von Lilienfeld} and Aron Walsh,2024
"""The \""COOL Clubs\"": Supporting gifted primary school students in STEAM""","Schwinghammer, Michaela and Milisic, Daniela and Schmidthaler, Eva and Sabitzer, Barbara",2024
Educational Robotics as a Methodological Strategy for Improving School Performance in Mathematics,"Spiess, Thiago Alessandro",2024
Chapter 36 - Tuning SVMs' hyperparameters using the whale optimization algorithm,Sunday O. Oladejo and Stephen O. Ekwe and Adedotun T. Ajibare and Lateef A. Akinyemi and Seyedali Mirjalili,2024
A critical review of teaching and learning artificial intelligence (AI) literacy: Developing an intelligence-based AI literacy framework for primary school education,Iris Heung {Yue Yim},2024
AI chatbots in programming education: Students’ use in a scientific computing course and consequences for learning,Suzanne Groothuijsen and Antoine {van den Beemt} and Joris C. Remmers and Ludo W. {van Meeuwen},2024
Bringing Teachers and Researchers Together through Participatory Design and Cooperative Prototyping in Computing Education,"Musaeus, Line Have and Petersen, Marianne Graves and Klokmose, Clemens Nylandsted",2024
Developing Future Computational Thinking in Foundational CS Education: A Case Study From a Liberal Education University in India,"Kalluri, Balaji and Prasad, Prajish and Sharma, Prakrati and Chippa, Divyaansh",2024
F1TENTH: Enhancing Autonomous Systems Education Through Hands-On Learning and Competition,"Betz, Johannes and Zheng, Hongrui and Jahncke, Felix and Zang, Zirui and Sauerbeck, Florian and Zheng, Y. Rosa and Biswas, Joydeep and Krovi, Venkat and Mangharam, Rahul",2024
Effectiveness of marker-based augmented reality game on computational thinking skills and cognitive load for middle school students,"Rao, Toluchuri Shalini Shankar and Tiwari, Ajay Shankar and Mitra, Utanko and Bhagat, Kaushal Kumar",2024
A Physical Computing Workshop to Engage Girls from Low-Income Backgrounds,"Vergara, Katherine",2024
"""We are in this together"": Supporting Neurodiverse Children in Participatory Design through Design Partnering","Iversen, Noah Teglvang Sejer and Ernstsen, Mathias Lundgaard and Iversen, Ole Sejer and Iivari, Netta and Kinnula, Marianne and Sharma, Sumita and Eriksson, Eva",2024
Exploring Students' Experiences of Computer Science in Upper Secondary Education: A Qualitative Study,"Borges, Joyce and McGarr, Oliver and Exton, Chris and Harkin, Brian and McInerney, Clare",2024
Empowering urban futures: Key competencies for smart city resilience officers,Paraskevi Tsoutsa and Theodor Panagiotakopoulos and Vyron Damasiotis and Panos Fitsilis,2024
Current status and enhancement strategies for developing computational thinking of high school students in blended learning --Take the high school information technology curriculum as an example,"Yang, Hairu and Dong, Jiamin and Li, Qiuhong and Shao, Yanru and Liu, Yuqi and Xu, Fei",2024
Design and Implementation of a STEAM Robotics Lesson on the Spotted Lanternfly: Engineering a Computer Science Solution,"Douglass, Esther and Cannella, Alaina and Herbert, Katherine G. and Anu, Vaibhav and Hagiwara, Sumi and Marlowe, Thomas and Robila, Stefan",2024
Can GPT-4 Think Computationally about Digital Archival Tasks? – Part 2,"Underwood, William and Gage, Joan",2024
Computational thinking and programming with Arduino in education: A systematic review for secondary education,José-Antonio Marín-Marín and Pedro Antonio García-Tudela and Pablo Duo-Terrón,2024
Enhancing artificial intelligence literacy through cross-cultural online workshops,Satu-Maarit Korte and William Man-Yin Cheung and Mari Maasilta and Siu-Cheung Kong and Pigga Keskitalo and Lixun Wang and Chaak Ming Lau and John Chi Kin Lee and Michelle Mingyue Gu,2024
Computational Empowerment in K-12 Education: Formative Assessment Strategies for Educational and Design Practices through Dialogic Learning Approaches,"Liu, Yu-Yu",2024
Elementary Teachers Engaging with Learning Trajectories to Create Professional Learning Goals around Computer Science Integration,"Albert, Jennifer and Joswick, Candace and Joshi, Deepti and Jocius, Robin and Blanton, Melanie and Petrulis, Robert",2024
An entrepreneurial education game for effectively Tracing the knowledge structure of college students - based on adaptive algorithms,Ming Fang and Yan Liu and Chenbang Hu and Jian Huang and Lei Wu,2024
Factors That Predict K-12 Teachers' Ability to Apply Computational Thinking Skills,"Tagare, Deepti",2024
Automated Feedback in Software Engineering: Enhancing Computational Thinking Process,"Parsa, Faraz and Moghadam, Amir Ali Amiri and Ashuri, Turaj",2024
Erratum regarding missing Declaration of Competing Interest statements in previously published articles,Sin Valor,2024
Erratum regarding missing Declaration of Competing Interest statements in previously published articles,Sin Valor,2024
Ethical mediation: The influence of mathematics teachers cooperation on readiness for the industrial revolution era in Indonesia and Malaysia,Hutkemri Zulnaidi and Nofouz Mafarja and Suzieleez Syrene Abdul Rahim and Umi Kalsum Mohd Salleh,2024
A pedagogy of tinkering: The pedagogical values of productive failure in childhood programming education,"Samuelsson, Robin",2024
An examination of student epistemic agency: Students’ perspectives on and experiences with argumentation during STEM design challenges,María González-Howard and Victor Sampson and Christina Baze and Jocelyn Sosa Ramirez,2024
Formal and cognitive reasoning,Christoph Beierle and Marco Ragni and Kai Sauerwald and Frieder Stolzenburg and Matthias Thimm,2024
Digital game-based language learning for vocabulary development,Mahjabin Chowdhury and L．Quentin Dixon and Li-Jen Kuo and Jonan Phillip Donaldson and Zohreh Eslami and Radhika Viruru and Wen Luo,2024
Dynamic interplays between self-regulated learning and computational thinking in primary school students through animations and worksheets,Siu-Cheung Kong and Yi-Qing Wang,2024
Computational Thinking in Game-Based Learning for STEM Education,"Ahamad, Noor Affieyka Natasha and Ismail, Ismassabah and Zain, Nurul Hidayah Mat and Ismail, Marina",2024
Artificial intelligence in education: A systematic literature review,Shan Wang and Fang Wang and Zhen Zhu and Jingxuan Wang and Tam Tran and Zhao Du,2024
Analysis of Sentiment Toward Computer Science in Pre-University Education,"Herrero-Álvarez, Rafael and Callejas-Castro, Enrique and Miranda, Gara and León, Coromoto",2024
Computation at the Cutting Edge of Science,Sergey V. Kovalchuk and Clélia {de Mulatier} and Valeria V. Krzhizhanovskaya and Jiří Mikyška and Maciej Paszyński and Jack Dongarra and Peter M.A. Sloot,2024
Computational Thinking on Mathematical Problem-Solving: Bibliometric Theme and Aspect,"Susanti, Reni Dwi and Lukito, Agung and Ekawati, Rooselyna",2024
Data visualization guidance using a software product line approach,David Romero-Organvidez and Jose-Miguel Horcas and José A. Galindo and David Benavides,2024
Erratum regarding missing Declaration of Competing Interest statements in previously published articles,Sin Valor,2024
