Title,Autor,Year
Computational Empowerment in K-12 Education: Formative Assessment Strategies for Educational and Design Practices through Dialogic Learning Approaches,"Liu, Yu-Yu",2024
A metaphor-based robot programming approach to facilitating young children’s computational thinking and positive learning behaviors,Xinli Zhang and Yuchen Chen and Lailin Hu and Yiwei Bao and Yun-Fang Tu and Gwo-Jen Hwang,2024
Streamlined approach to 2nd/3rd graders learning basic programming concepts,Milan Đ. Adamović and Dragan V. Ivetić,2024
Identification of Problem-Solving Techniques in Computational Thinking Studies: Systematic Literature Review,Ting-Ting Wu and Andik Asmara and Yueh-Min Huang and Intan Permata Hapsari,2024
WIP: Using Games and Robotics to Teach Computer Programming in High School STEM Classes: A Collective Case Study,"Brown, Leslie Anna and Tsugawa, Marissa A.",2024
Board 296: Immersive Engineering Learning and Workforce Development: Pushing the Boundaries of Knowledge Acquisition in a CAVE,"Ojajuni, Opeyemi Peter and Warren, Brian and Dawan, Fareed and Ismail, Yasser and Lawson, Albertha Hilton",2024
Deepening children's STEM learning through making and creative writing,"Huang, Joey and Han, Ariel and Villanueva, Ana and Liu, Ziyi and Zhu, Zhengzhe and Ramani, Karthik and Peppler, Kylie",2024
Board 320: Integrating Playful Learning: A Mixed-Reality Approach to Enhance Computational Thinking in Young Learners,"Hwang, Jaejin and Kim, Yanghee and Lee, Sungchul and Mosher, Joshua and Koradala, Nikitha and Sohail, Mohammad Faizan",2024
An entrepreneurial education game for effectively Tracing the knowledge structure of college students - based on adaptive algorithms,Ming Fang and Yan Liu and Chenbang Hu and Jian Huang and Lei Wu,2024
Comparing the effects of plugged-in and unplugged activities on computational thinking development in young children,"Lin, Yan and Liao, Hongjian and Weng, Suxian and Dong, Wanqi",2024
Validating a performance assessment of computational thinking for early childhood using item response theory,"Na, Chungsoo and Clarke-Midura, Jody and Shumway, Jessica and van Dijk, Wilhelmina and Lee, Victor R.",2024
Comparative experiment of the effects of unplugged and plugged-in programming on computational thinking in primary school students: A perspective of multiple influential factors,Lihui Sun and Junjie Liu and Yunshan Liu,2024
"Ecosystems That Build Equitable, K-5 Sustainable Computer Science Education","Levitt, Diane and Ray, Meg",2024
Scaffolding AI Research Projects Increases Self-efficacy of High School Students in Learning Neural Networks (Fundamental),"Shailja, S. and Kumar, Satish and Caetano, Arthur and Pandey, Ayush",2024
Using a hall sensor with GoGo board to determine angular speed and angular frequency,"Intakaew, Kanokporn and Wattanakasiwich, Pornrat",2024
Factor structure and psychometric properties of the digital competence of educators among Chinese primary and secondary school teachers,"Li, Wei and Chen, Anni and Zhang, Jindong and Fu, Weidong",2024
Role of creative self-efficacy and perceived creativity as predictors of mathematical creative thinking: Mediating role of computational thinking,Suherman Suherman and Tibor Vidákovich,2024
"""I want it to talk like Darth Vader"": Helping Children Construct Creative Self-Efficacy with Generative AI","Newman, Michele and Sun, Kaiwen and Dalla Gasperina, Ilena B. and Shin, Grace Y. and Pedraja, Matthew Kyle and Kanchi, Ritesh and Song, Maia B. and Li, Rannie and Lee, Jin Ha and Yip, Jason",2024
"Unlocking insights: A comprehensive dataset analysis on the acceptance of computational thinking skills among undergraduate university students through the lens of extended technology acceptance model, HTMT, covariance-based SEM, and SmartPLS","Rosli, Mohd Shafie and Awalludin, Muhammad Fairuz Nizam and Han, Cheong Tau and Saleh, Nor Shela and Noor, Harrinni Md",2024
Computational Thinking Measurement of CS University Students,"Hijón-Neira, Raquel and Pizarro, Celeste and French, John and Palacios-Alonso, Daniel and Çoban, Emre",2024
Metacognition and Mathematical Modeling Skills: The Mediating Roles of Computational Thinking in High School Students,"Zhang, Jing and Zhou, Yu and Jing, Bin and Pi, Zhongling and Ma, Hongliang",2024
Dynamic interplays between self-regulated learning and computational thinking in primary school students through animations and worksheets,Siu-Cheung Kong and Yi-Qing Wang,2024
The need for adequate initial training for professionals in early childhood education,"Freire-Ribeiro, I. and Mesquita, E. and Sanches, A.",2024
Empowering Students to Thrive: The Role of CT and Self-Efficacy in Building Academic Resilience,"Wu, Ting-Ting and Silitonga, Lusia Maryani and Dharmawan, Budi and Murti, Astrid Tiara",2024
What Happened to the Geometry? Examining Spatial and Mathematical Concepts in Computational Toys and Kits for Young Children,"Clarke-Midura, Jody and Shumway, Jessica F. and Ashineh, Anahita and Zandi, Alireza and Clawson, Whitney",2024
"RESPECT 2024 - Proceedings of the Conference for Research on Equitable and Sustained Participation in Engineering, Computing, and Technology",Sin Valor,2024
Enhancing logic and problem-solving skills in the digital age,"Das, Sayani and Mitra, Archan",2024
Engaging elementary students in data science practices,"Adisa, Ibrahim Oluwajoba and Herro, Danielle and Abimbade, Oluwadara and Arastoopour Irgens, Golnaz",2024
The Effect of Teaching Physical Programming on Computational Thinking Skills and Self-Efficacy Perceptions Towards Computational Thinking,"Yurdakök, Ezgi Arzu and Kalelioğlu, Filiz",2024
Exploring the Predictive Potential of Complex Problem-Solving in Computing Education: A Case Study in the Introductory Programming Course,"Bubnic, Bostjan and Mernik, Marjan and Kosar, Tomaž",2024
Measuring mutual engagement in the context of middle-school pair programming: Development and validation of a self-reported questionnaire,"Xu, Fan and Correia, Ana-Paula",2024
Digital K–12 STEM Education through Human–Robot Interaction: Investigation on Prerequisites,"Rahman, S. M. Mizanoor",2024
Computation at the Cutting Edge of Science,Sergey V. Kovalchuk and Clélia {de Mulatier} and Valeria V. Krzhizhanovskaya and Jiří Mikyška and Maciej Paszyński and Jack Dongarra and Peter M.A. Sloot,2024
PlutoAR: a scalable marker-based augmented reality application for interactive and inclusive education,"Dash, Ajaya Kumar and Behera, Santosh Kumar and Dogra, Debi Prosad",2024
Adaptation of the Computational Thinking Skills Assessment Tool (TechCheck-K) in Early Childhood,"Metin, Şermin and Başaran, Mehmet and Seheryeli, Merve Yıldırım and Relkin, Emily and Kalyenci, Damla",2024
"The future of human-computer integration: Industry 5.0 technology, tools, and algorithms","Katuk, Norliza and Vergallo, Roberto and Sugiharto, Tito",2024
"Play with coding toys in early childhood education and Care: Teachers’ pedagogical Strategies, views and impact on children's development a systematic literature review","Pollarolo, Enrico and Papavlasopoulou, Sofia and Granone, Francesca and Reikerås, Elin",2024
Validating a performance assessment of computational thinking for early childhood using item response theory,Chungsoo Na and Jody Clarke-Midura and Jessica Shumway and Wilhelmina {van Dijk} and Victor R. Lee,2024
"A systematic review of AI education in K-12 classrooms from 2018 to 2023: Topics, strategies, and learning outcomes",Sang Joon Lee and Kyungbin Kwon,2024
Cross-cultural insights on computational thinking in geometry: Indonesian and Japanese students’ perspectives,"Prahmana, Rully Charitas Indra and Kusaka, Satoshi and Peni, Nur Robiah Nofikusumawati and Endo, Hiroyuki and Azhari, Ahmad and Tanikawa, Kanako",2024
The intentions of the designers of digital educational tools in early childhood education,"Ploog, Maria and Wiktorski, Tomasz",2024
"The interplay of rewards and competition in digital game-based learning: Effects on intrinsic motivation, game performance and behaviors, and computational thinking",Ching-Huei Chen and Kun Huang,2024
Validation of content of a scale on attitudes towards programming and computational thinking in primary school teachers using the Delphi method; [Validación de contenido de una escala sobre actitudes hacia la programación y el pensamiento computacional en docentes de Primaria a partir del método Delphi],"González-Cervera, Ana and Martín-Carrasquilla, Olga and González-Arechavala, Yolanda",2024
Augmented Reality–Based Learning Media on Mathematical Computational Thinking Ability,"Angraini, Lilis Marina and Noto, Muchamad Subali and Muhammad, Ilham",2024
Promoting Entrepreneurial Intentions and Competencies Through Business Simulation Games,Lusia Maryani Silitonga and Budi Dharmawan and Astrid Tiara Murti and Ting-Ting Wu,2024
The development of computational thinking skills-based interactive learning media for PGSD students' problem solving task with scratch programming,"Satria, Erwinsyah and Sa'Ud, Udin Syaefudin and Riyana, Cepi and Sopandi, Wahyu and Nora, Yulfia and Jusar, Ira Rahmayuni and Daswarman and Yuza, Arlina and Tursinawati and Rahayu, Ai Hayati and Anggraeni, Poppy and Hiermy, Ulpen and Adiman and Ichsan and Rusli, Rudi",2024
Development and Application of Elementary School AI Education Program Using the International Baccalaureate (IB) Primary Years Programme (PYP) Approach,"Kim, Bom-Sol and Go, Eun-Jung and Moon, Woo-Jong and Kim, Bong-Chul and Kim, Jong-Hoon",2024
MR-LEAP: Mixed-Reality Learning Environment for Aspirational Programmers,"Schez-Sobrino, Santiago and García, Francisco M. and Albusac, Javier A. and Glez-Morcillo, Carlos and Castro-Schez, Jose J. and Vallejo, David",2024
Can robot-supported learning enhance computational thinking?—A meta-analysis,"Wang, Yang and Xie, Bin",2024
Use of basic programming tools to foster programming logic in university students with school preparation other than computer science,Fernando Ibarra-Torres and Gustavo Caiza and Marcelo V. García and Valeria Barona-Pico,2024
How AI Assisted K-12 Computer Science Education: A Systematic Review,"Liu, Zifeng and Guo, Rui and Jiao, Xinyue and Gao, Xueyan and Oh, Hyunju and Xing, Wanli",2024
Teaching computational thinking in grade school requires “just right” individual teacher support,"Miller-Rushing, Anica and Brasili, Alexandria",2024
Methods of using STEAM technologies in the development of pupils' computational thinking,"Akramova, Gulbahor and Ma’murov, Bahodir and Akramova, Surayo and Qo’ldoshev, Rustambek and Shodmonova, Abera",2024
Comparative experiment of the effects of unplugged and plugged-in programming on computational thinking in primary school students: A perspective of multiple influential factors,"Sun, Lihui and Liu, Junjie and Liu, Yunshan",2024
"""This is like a toy, it already got me"": Results of Two Usability Studies of Robotito VPL App with Teachers: Robotito VPL Usability Evaluations","Abeldaño, Romina and Bakala, Ewelina and Hitta, Santiago and Pires, Ana Cristina",2024
Using Algorithmic Tools in Teaching Programming at Primary Schools,"Kockova, Petra and Kilianova, Kristyna and Kostolanyova, Katerina",2024
Effects of Gamified Python Programming on Primary School Students’ Computational Thinking Skills: A Differential Analysis of Gender,"Sun, Lihui and Liu, Junjie",2024
Rosie's Walk: A Culturally Responsive Computational Thinking PK-1 Challenge (Resource Exchange),"Davis, Tiffany and Sann, Nea and Dubosarsky, Mia and Kayumova, Shakhnoza and Chen, Katherine C.",2024
"Does the Advanced Placement Computer Science (CS) Principles course drive equitable and inclusive CS pedagogy, curriculum, and policy as a means to broaden participation in computing?","Diaz, Lien and Foster, Terry and Barashango, Sababu Chaka",2024
Bridging the divide: A review of gender disparities in teaching and learning coding in primary schools,"Munusamy, Purushothman and Sanmugam, Mageswaran and Edwards, Bosede Iyiade",2024
Teaching Programming through Multi-Context Physical Computing,"Maximova, Alexandra",2024
Integrating Artificial Intelligence and Computational Thinking in Educational Contexts: A Systematic Review of Instructional Design and Student Learning Outcomes,Xiaojing Weng and Huiyan Ye and Yun Dai and Oi-lam Ng,2024
Improving Unplugged Computational Thinking Skills Through Integrated Problem-Based and Differentiated Learning in Indonesia; [Informatinio mąstymo be kompiuterio įgūdžių tobulinimas pasitelkiant probleminio ir diferencijuoto mokymosi integravimą Indonezijoje],"Oktaviani, Dewi and Satanti, Susilo",2024
Creating Art with JavaScript A Bridget Riley Inspired Coding Lesson,"Dion, Lisa and Neumann, Maureen D.",2024
The Development of an Assessment Scale for Computational Thinking Competence of In-Service Primary School Teachers,"Li, Xinlei and Sang, Guoyuan and Valcke, Martin and van Braak, Johan",2024
Deep learning artificial neural network framework to optimize the adsorption capacity of 3-nitrophenol using carbonaceous material obtained from biomass waste,"Tariq, Rasikh and Abatal, Mohamed and Vargas, Joel and Vázquez-Sánchez, Alma Yolanda",2024
Improving the learning-teaching process through adaptive learning strategy,"Rincon-Flores, Elvira G. and Castano, Leticia and Guerrero Solis, Sadie Lissette and Olmos Lopez, Omar and Rodríguez Hernández, Carlos Felipe and Castillo Lara, Laura Angélica and Aldape Valdés, Laura Patricia",2024
The effects of educational robotics in STEM education: a multilevel meta-analysis,"Ouyang, Fan and Xu, Weiqi",2024
Machine learning in energy storage material discovery and performance prediction,Guochang Huang and Fuqiang Huang and Wujie Dong,2024
Role of creative self-efficacy and perceived creativity as predictors of mathematical creative thinking: Mediating role of computational thinking,"Suherman, Suherman",2024
Do 3–8 Years Old Children Benefit From Computational Thinking Development? A Meta-Analysis,"Wang, Xiaowen and Chan, Kan Kan and Li, Qianru and Leung, Shing On",2024
Comparison of Three Programming Error Measures for Explaining Variability in CS1 Grades,"Švábenský, Valdemar and Pankiewicz, Maciej and Zhang, Jiayi and Cloude, Elizabeth B. and Baker, Ryan S. and Fouh, Eric",2024
"Erratum regarding missing Declaration of Competing Interest statements in previously published articles (International Journal of Child-Computer Interaction (2018) 17 (72–82), (S2212868917300351), (10.1016/j.ijcci.2018.03.002))",Sin Valor,2024
Fostering computational thinking with simulated 3D robots in secondary education,"Martín, Luis Castro-San and Hijón-Neira, Raquel and Pizarro, Celeste and Cañas, José M.",2024
Primary school students' perceptions and developed artefacts and language from learning coding and computational thinking using the 3C model,"Martin, David A. and Curtis, Peter and Redmond, Petrea",2024
Problem solving and mathematical modelling as tools in mathematics education,"Voskoglou, Michael Gr.",2024
Educational robotics or unplugged coding activities in kindergartens?: Comparison of the effects on pre-school children's computational thinking and executive function skills,"Zurnacı, Burcu and Turan, Zeynep",2024
Integrating computational thinking in elementary STEM using the engineering design process,"Galanti, Terrie M. and Holincheck, Nancy M.",2024
Research on STEM in Early Childhood Education from 1992 to 2022: A Bibliometric Analysis from the Web of Science Database,"Bui, Thi-Lam and Tran, Thi-Tham and Dang, Ut Phuong and Nguyen, Thanh-Huong and Nguyen, Thi-Luyen and Vu, Cam-Tu and Nguyen, Manh-Tuan and Tran, Viet-Nhi and Hoang, Anh-Duc",2024
"Erratum regarding missing declaration of competing interest statements in previously published articles (Investigating the use of digital manipulatives for storytelling in pre-school (2015) 6 (39–48), (S2212868915000197), (10.1016/j.ijcci.2015.10.001))",Sin Valor,2024
Computational thinking through the lens of biological evolution learning: enhancing understanding through the levels of biological organization and computational complexity,"Christensen, Dana and Lombardi, Doug",2024
Development of algorithmic thinking skills in K-12 education: A comparative study of unplugged and digital assessment instruments,Giorgia Adorni and Igor Artico and Alberto Piatti and Elia Lutz and Luca Maria Gambardella and Lucio Negrini and Francesco Mondada and Dorit Assaf,2024
Enhancing M Enhancing mathematics problem-solving skills in AI-driven environment: Integrated SEM-neural network approach,"Bayaga, Anass",2024
Memory-Based Dynamic Bayesian Networks for Learner Modeling: Towards Early Prediction of Learners’ Performance in Computational Thinking,"Hooshyar, Danial and Druzdzel, Marek J.",2024
Eye-tracker and fNIRS: Using neuroscientific tools to assess the learning experience during children's educational robotics activities,Eneyse Dayane Pinheiro and João Ricardo Sato and Raimundo da Silva Soares Junior and Candida Barreto and Amanda Yumi Ambriola Oku,2024
COMPUTATIONAL THINKING ABILITY IN MATHEMATICS LEARNING OF EXPONENTS IN GRADE IX,"Salwadila, Tiara and Hapizah",2024
Teaching parametric design: fostering algorithmic thinking through incomplete recipes,"Vazquez, Elena",2024
Exploring the Acceptance and Effectiveness of Parsons Problems on Scaffolding CS1 Retakers,"Sanhueza, Felipe and Gutierrez, Francisco J. and Vasquez, Andrea",2024
Advancing young students’ computational thinking: An investigation of structured curriculum in early years primary schooling,"Falloon, Garry",2024
"Trends, Challenges, Opportunities, and Innovations in STEM Education",Valentina Terzieva and Elena Paunova-Hubenova and Savina Slavcheva,2024
New approaches in mobile learning for early childhood education,"Papadakis, Stamatios and Kalogiannakis, Michail",2024
Effectiveness of Problem-Based Learning in the Unplugged Computational Thinking of University Students,"Moreno-Palma, Natalia and Hinojo-Lucena, Francisco-Javier and Romero-Rodríguez, José-María and Cáceres-Reche, María-Pilar",2024
"The impact of school support for professional development on teachers' adoption of student-centered pedagogy, students’ cognitive learning and abilities: A three-level analysis","Kong, Siu-Cheung and Wang, Yi-Qing",2024
Gender Differences in Computational Thinking Skills among Primary and Secondary School Students: A Systematic Review,"Lin, Shenglan and Wong, Gary K. W.",2024
Do student teachers experience self-worth threats in computational thinking?,"Barkela, Veronika and Han, Areum and Weber, Anke Maria",2024
A metaphor-based robot programming approach to facilitating young children's computational thinking and positive learning behaviors,"Zhang, Xinli and Chen, Yuchen and Hu, Lailin and Bao, Yiwei and Tu, Yun-Fang and Hwang, Gwo-Jen",2024
Exploring Gender Differences in Computational Thinking Among K-12 Students: A Meta-Analysis Investigating Influential Factors,"Hu, Linlin",2024
Simplifying Multimedia Programming for Novice Programmers: MediaLib and Its Learning Materials,"Wynn, Adam and Wang, Jingyun and Valente, Andrea",2024
Computational creativity issues in generative design and digital fabrication of complex 3D meshes,Umberto Luigi Roncoroni and Veronica Crousse de Vallongue and Octavio Centurion Bolaños,2024
Development and Evaluation of an Internet of Things Project for Preservice Elementary School Teachers,"Tsai, Fu-Hsing",2024
Precipitating Change: Integrating Computational Thinking in Middle School Weather Forecasting,"Marcum-Dietrich, Nanette I. and Bruozas, Meredith and Becker-Klein, Rachel and Hoffman, Emily and Staudt, Carolyn",2024
Modelling computational thinking with game-based learning among primary school students’,"Mohamed, Zulkifley and Ubaidullah, Nor Hasbiah and Junus, Noor Wahida Md and Angamuthu, Kasthuri Devi and Ahmad",2024
The effect of computer science unplugged on abstraction as a sub-component of computational thinking,"Gün-Tosik, Ezgi and Güyer, Tolga",2024
Computational thinking in university students: The role of fluid intelligence and visuospatial ability,"Aranyi, Gabor and Kovacs, Kristof and Kemény, Ferenc and Pachner, Orsolya and Klein, Balázs and Remete, Eszter P.",2024
A Comparative Study of Maze Generation Algorithms in a Game-Based Mobile Learning Application for Learning Basic Programming Concepts,"Čarapina, Mia and Staničić, Ognjen and Dodig, Ivica and Cafuta, Davor",2024
Computational Thinking for Science: Positioning coding as a tool for doing science,"Krakowski, Ari and Greenwald, Eric and Roman, Natalie and Morales, Christina and Loper, Suzanna",2024
Preparing Teachers for Teaching Spatial Computational Thinking With Integrated Data Viewer Visualization of Weather Data: A Discipline-Based Perspective of Computational Thinking,"Sun, Yan and Dyer, Jamie and Harris, Jonathan",2024
Enabling Digital Technology in Primary Schools,"Nolan, Keith and O’Farrell, Amanda and Quille, Keith and Nolan, Karen and Faherty, Roisin and Jaiswal, Rajesh and Hensman, Svetlana and Collins, Michael and Harte, Miriam and Becker, Brett A.",2024
High-Capacity Robots in Early Education: Developing Computational Thinking with a Voice-Controlled Collaborative Robot,"Castro, Angela and Aguilera, Cristhian and Yang, Weipeng and Urrutia, Brigida",2024
Adopting distributed pair programming as an effective team learning activity: a systematic review,"Xu, Fan and Correia, Ana-Paula",2024
Enhancing programming learning performance through a Jigsaw collaborative learning method in a metaverse virtual space,"Chen, Chih-Ming and Huang, Ming-Yan",2024
Data visualization guidance using a software product line approach,David Romero-Organvidez and Jose-Miguel Horcas and José A. Galindo and David Benavides,2024
Comparative multi-objective optimization using neural networks for ejector refrigeration systems with LiBr and LiCl working agents,"Khanmohammadi, Shoaib and Ahmadi, Pouria and Jahangiri, Ali and Izadi, Ali and Tariq, Rasikh",2024
The impact of educational robots on students' computational thinking: A meta-analysis of K-12,"Hong, Lan",2024
Integrating Artificial Intelligence and Computational Thinking in Educational Contexts: A Systematic Review of Instructional Design and Student Learning Outcomes,"Weng, Xiaojing and Ye, Huiyan and Dai, Yun and Ng, Oi-Lam",2024
Adaptive learning framework for learning computational thinking using educational robotics,"Jamal, Nurul N. and Jawawi, Dayang N. A. and Hassan, Rohayanti and Mohamad, Radziah and Halim, Shahliza A. and Saadon, Nor A. and Isa, Mohd A. and Hamed, Haza N. A.",2024
Generative AI-Enabled Conversational Interaction to Support Self-Directed Learning Experiences in Transversal Computational Thinking,"Ouaazki, Abdessalam and Bergram, Kristoffer and Farah, Juan Carlos and Gillet, Denis and Holzer, Adrian",2024
Designing a framework for teachers' integration of computational thinking into elementary science,"Cabrera, Lautaro and Ketelhut, Diane Jass and Mills, Kelly and Killen, Heather and Coenraad, Merijke and Byrne, Virginia L. and Plane, Jandelyn Dawn",2024
"Erratum regarding missing Declaration of Competing Interest statements in previously published articles (International Journal of Child-Computer Interaction (2021) 30, (S2212868921000544), (10.1016/j.ijcci.2021.100335))",Sin Valor,2024
Debugging in Computational Thinking: A Meta-analysis on the Effects of Interventions on Debugging Skills,"Sun, Chen and Yang, Stephanie and Becker, Betsy",2024
Music-driven generative dance movement teaching game based on a multi-feature fusion strategy,Fang Wang and Oswaldo Lorenzo Quiles and Jie Li,2024
Experimental Analysis of First-Grade Students' Block-Based Programming Problem Solving Processes,"Pozzan, Gabriele and Padova, Costanza and Montuori, Chiara and Arfé, Barbara and Vardanega, Tullio",2024
DIY Digital Interventions: Behaviour Change with Trigger-Action Programming,"Scott, Ava Elizabeth and Reicherts, Leon and Purohit, Aditya Kumar and Hossain, Elahi and Stefanidi, Evropi and Wagener, Nadine and Schöning, Johannes and Rogers, Yvonne and Holzer, Adrian",2024
"The Impact of a Digital Game-Based AI Chatbot on Students’ Academic Performance, Higher-Order Thinking, and Behavioral Patterns in an Information Technology Curriculum","Xu, Yeqing and Zhu, Jingdong and Wang, Minkai and Qian, Fang and Yang, Yiling and Zhang, Jie",2024
A Method for Developing Process-Based Assessments for Computational Thinking Tasks,"Bhatt, Sohum and Verbert, Katrien and Noortgate, Wim Van Den",2024
Dipole cosmology in fQ-gravity,Andronikos Paliathanasis,2024
Enhancing computational thinking in early childhood education with educational robotics: A meta-analysis,"Alonso-García, Santiago and Rodríguez Fuentes, Antonio-Vicente and Ramos Navas-Parejo, Magdalena and Victoria-Maldonado, Juan-José",2024
"Erratum regarding missing Declaration of Competing Interest statements in previously published articles (International Journal of Child-Computer Interaction (2023) 38, (S2212868923000594), (10.1016/j.ijcci.2023.100622))",Sin Valor,2024
Integrating Computational Thinking into Geoscientific Inquiry About Volcanic Eruption Hazards and Risks,"Lore, Christopher and Lee, Hee-Sun and Pallant, Amy and Connor, Charles and Chao, Jie",2024
Empowering learners with AI-generated content for programming learning and computational thinking: The lens of extended effective use theory,"Shanshan, Shang and Sen, Geng",2024
Predicting Robotics Pedagogical Content Knowledge: The Role of Computational and Design Thinking Dispositions via Teaching Beliefs,"Hsu, Chung-Yuan and Tsai, Meng-Jung",2024
Computational Thinking and Modeling: A Quasi-Experimental Study of Learning Transfer,"Musaeus, Line Have and Musaeus, Peter",2024
Determining youths’ computational thinking skills using confirmatory factor analysis,"Muhamad, Mira Qerul Barriah and Doddanavar, Indrajit Ajit and Chowdhury, Shanjida",2024
Simulation of Vacuum Distillation Unit in Oil Refinery: Operational Strategies for Optimal Yield Efficiency,"Atta, Muhammad Shahrukh and Khan, Haris and Ali, Muhammad and Tariq, Rasikh and Yasir, Ahmed Usman and Iqbal, Muhammad Mubashir and Din, Sullah Ud and Krzywanski, Jaroslaw",2024
The Solutionist Ethic and the Spirit of Digital Capitalism,Oliver Nachtwey and Timo Seidl,2024
A Bebras Computational Thinking (ABC-Thinking) program for primary school: Evaluation using the competent computational thinking test,"Zapata-Cáceres, María and Marcelino, Pedro and El-Hamamsy, Laila and Martín-Barroso, Estefanía",2024
Dynamic interplays between self-regulated learning and computational thinking in primary school students through animations and worksheets,"Kong, Siu-Cheung and Wang, Yi-Qing",2024
The Analyze Comparative of Physics Computational Thinking Skill (CTs) in Experiment Laboratory,"Fayanto, Suritno and Naba, Sul Daeng and Kurniawan, Aris and Putri, Utami and Padang, Veronika Dua",2024
The future of education in the era of the fourth industrial revolution,"Voskoglou, Michael Gr.",2024
Assessing implicit computational thinking in game-based learning: A logical puzzle game study,"Liu, Tongxi",2024
The efficacy of project-based learning in enhancing computational thinking among students: A meta-analysis of 31 experiments and quasi-experiments,"Zhang, Wuwen and Guan, Yurong and Hu, Zhihua",2024
Beyond teaching computational thinking: Exploring kindergarten teachers’ computational thinking and computer science curriculum design considerations,"Kim, Jiyoung and Leftwich, Anne and Castner, Daniel",2024
Gamified approaches to computational thinking in teacher training; [Enfoques gamificados de pensamiento computacional en formación docente],"Bueno-Baquero, Andrea and Del Olmo-Muñoz, Javier and González-Calero, José Antonio and Cózar-Gutiérrez, Ramón",2024
"Erratum regarding missing declaration of competing interest statements in previously published articles (International Journal of Child-Computer Interaction (2023) 35, (S2212868922000782), (10.1016/j.ijcci.2022.100560))",Sin Valor,2024
Relieving negative Chinese transfer in EFL syntactic writing through negative feedback based on computational thinking,"Youjun, Tang and Xiaomei, Ma",2024
Diving into the Future: Unravelling the Impact of Flowgorithm and Discord Fusion on Algorithm and Programming Courses and Fostering Computational Thinking,"Sakti, Rizki Hardian and Jalinus, Nizwardi and Sukardi and Hidayat, Hendra and Wulansari, Rizky Ema and Tin, Chau Trung and Ayasrah, Firas Tayseer Mohammad",2024
Advanced technologies and mathematical metacognition: The present and future orientation,Alexios Kouzalis and Antonios Antoniou and Nicos Rossides and Rita Panaoura and Priyanka Yadav,2024
Collaborative Learning in K-12 Computational Thinking Education: A Systematic Review,"Yin, Stella Xin and Hoe-Lian Goh, Dion and Quek, Choon Lang",2024
Effects of Teachers’ Media Utilization and Computational Thinking on Sustainable Development in Early Childhood Education,"An, Mi-Young and Shin, Kwang-Seong",2024
Video games for assessing computational thinking: a systematic literature review,"Varghese, V. V. Vinu and Renumol, V.G.",2024
CT-Mobile: Enhancing Computational Thinking via Android Graphic Design App,"Hakiki, Muhammad and Halomoan and Fadli, Radinal and Hidayah, Yayuk and Zunarti, Rita and Yanti, Vivi Yosefri",2024
"Chapter 17 - The application of knowledge in soil microbiology, ecology, and biochemistry (SMEB) to the solution of today’s and future societal needs",John C. Moore and Nathaniel Mueller,2024
Do 3–8 Years Old Children Benefit From Computational Thinking Development? A Meta-Analysis,Xiaowen Wang and Kan Kan Chan and Qianru Li and Shing On Leung,2024
Designing Inclusive Computational Thinking Learning Trajectories for the Youngest Learners,"Guss, Shannon Stark and Clements, Douglas H. and Sharifnia, Elica and Sarama, Julie and Holland, Adam and Lim, Chih-Ing and Vinh, Megan",2024
"Erratum regarding missing Declaration of Competing Interest statements in previously published articles (International Journal of Child-Computer Interaction (2019) 21 (89–103), (S2212868918300552), (10.1016/j.ijcci.2019.06.001))",Sin Valor,2024
Understanding the Characteristics of Students’ Behavioral Processes in Solving Computational Thinking Problems Based on the Behavioral Sequences,"Guo, Qing and Li, Huan and Zhu, Sha",2024
Young children's copying of block constructions: Significant constraints in a highly complex task,"Landau, Barbara and Davis, E. Emory and Cortesa, Cathryn S. and Wang, Zihan and Jones, Jonathan D. and Shelton, Amy L.",2024
Design of online teaching interaction mode for vocational education based on gamified-learning,Zhongbao Ma and Wei Li,2024
Unplugged activities in the elementary school mathematics classroom: The effects on students’ computational thinking and mathematical creativity,"Hu, Linlin and Wang, Hao",2024
Getting a grip on how we talk about computational practices in science in settings of teacher learning,"Farris, Amy Voss and McLaughlin, Gözde",2024
Development and Usability Testing of a Virtual Reality Game for Learning Computational Thinking,"Sukirman, Sukirman and Ibharim, Laili Farhana Md and Said, Che Soh and Murtiyasa, Budi",2024
"Computational thinking for the digital age: a systematic review of tools, pedagogical strategies, and assessment practices","Rao, Toluchuri Shalini Shanker and Bhagat, Kaushal Kumar",2024
Computational Thinking for Self-Regulated Learning,"Pasterk, Stefan and Benke, Gertraud",2024
Subject matter changes in the dental curriculum: A scoping review of the last two decades,"Rasmussen, Emilie Leth and Musaeus, Peter",2024
Relationships Between Executive Functions and Computational Thinking,"Liu, Tongxi",2024
The transfer effect of computational thinking (CT)-STEM: a systematic literature review and meta-analysis,"Li, Zuokun and Oon, Pey Tee",2024
"Erratum regarding missing Declaration of Competing Interest statements in previously published articles (International Journal of Child-Computer Interaction (2022) 31, (S2212868921001185), (10.1016/j.ijcci.2021.100443))",Sin Valor,2024
Correlation analysis between sub-element of technological thinking disposition and computational thinking of gifted students in South Korea,"Choi, Yong-Woon and Go, In-Gyu and Gil, Yeong-Jae",2024
"The interplay of rewards and competition in digital game-based learning: Effects on intrinsic motivation, game performance and behaviors, and computational thinking","Chen, Ching-Huei and Huang, Kun",2024
The Use of Facial Recognition in Sociological Research: A Comparison of ClarifAI and Kairos Classifications to Hand-Coded Images,Crystal E. Peoples and Paige Knudsen and Melany Fuentes,2024
