0,1,2,3
Using robot to motivate computational thinking in high school students,"Enríquez, C. and Aguilar, O. and Domínguez, F.",2016,Sin Valor
Using scaffolded examples to teach computational thinking concepts,"Webb, Heidi and Rosson, Mary Beth",2013,"In this paper we describe a set of computing activities that were used in an outreach enrichment program for middle school girls. The computing activities used a combination of scaffolded exam-ples and minimalist workbooks to introduce and support interaction with computational thinking (CT) concepts, including problem solving, abstraction and basic computational vocabulary. We describe the activities briefly, followed by a discussion of the girls' experiences, drawing primarily from interviews conducted at the end of each activity."
Using simulations to teach young students science concepts: An Experiential Learning theoretical analysis,Garry Falloon,2019,"Early research investigated young students' understandings of science concepts using physical equipment, but technological advances now mean there are new options to introduce these ideas, through devices such as iPads and simulations. However, research investigating the use of simulations in early years' science learning is limited. This study applied revisions of Kolb's Experiential Learning theoretical model to determine if age-indicated science simulations were effective for teaching 5 year olds simple circuit building procedures and electricity concepts, and the function of circuit components. It also explored whether their engagement with the simulations provided worthwhile opportunities to exercise higher order capabilities such as reflective thinking and abstraction – skills oftencited in literature as valuable outcomes from older student and adult use of simulations. Findings indicate students developed a solid base of procedural knowledge about constructing different circuits, and functional knowledge about circuit components they applied to different circuit designs. The emergence of tentative, generalised theories about current and the effects of different circuit designs on the performance of resistors - linked to the exercise of reflective and descriptive thinking, were also noted in many students. However, examples were found of some simulations appearing to foster common misconceptions, such as current being ‘consumed’ by resistors – indicating teachers need to be highly vigilant and work closely with students, to ensure accurate understandings are developed. Overall, with appropriate teacher support and careful selection and review, the study concludes simulations can be effective for introducing young students to simple physical science concepts, and for providing them with opportunities to engage in higher order thinking processes."
Using video analysis and learning analytics to understand programming trajectories in data science activities with Scratch,"Fernandez, Cassia and Freitas, Jo\~{a}o Adriano and Lopes, Roseli de Deus and Blikstein, Paulo",2022,"In this paper, we describe a new automated tool to analyze how students create their projects on Scratch 3.0, with the goal of understanding learning trajectories in a way that considers students’ programming processes and practices, moving beyond the analysis of computational thinking concepts as evidence of learning. Drawing on a combination of qualitative video analysis and temporal learning analytics, we also present preliminary data from a pilot study that illustrates some possibilities afforded by this type of analytical tool. We expect that our tool can help researchers to better understand learning in the context of data visualization activities with block-based programming languages by shedding light on processes that are usually invisible and, thus, better support students in their diverse learning pathways."
Utilization of Information Entropy in Training and Evaluation of Students’ Abstraction Performance and Algorithm Efficiency in Programming,"Wu, Zengqing and Liu, Huizhong and Xiao, Chuan",2024,Sin Valor
Utilizing a Data analytics project to increase student awareness of contemporary global issues,"Ravikumar, Rejitha and Sadhwani, Pushpa",2020,Sin Valor
VISO approach: A socialization proposal for the Internet of Things objects,L.S. Camargo and J.F. Pauletti and A.M. Pernas and A. Yamin,2024,"Amidst the ongoing technological expansion, IoT-based applications have established their presence in various scenarios, including smart homes, healthcare, wearable devices, and more. However, fostering robust social relationships among objects within intelligent environments requires considering a multitude of parameters, from historical transactions data to peer opinions on interaction experiences. Our primary objective is to introduce the VISO concept, a finely tuned approach for community formation and facilitating autonomous interactions among Social IoT objects. Key contributions of VISO include: (i) a recommendation mechanism for cultivating friendships; (ii) the virtualization of devices, known as Virtual Objects, based on the Digital Twin concept; (iii) object ranking, determined by peer evaluations at the edge; and (iv) profiling the identity of each object within the environment. The VISO approach is rooted in the link analysis model, which seeks to uncover connections between individuals and qualify interactions. Additionally, the construction of social circles is guided by the Organizational Network Analysis model, a concept grounded in social networks designed to simplify the initiation of new friendships. The VISO approach stands out through its amalgamation of dynamic trust mechanisms, object virtualization, real-time interaction monitoring, and the highlighting of the most active objects. These characteristics collectively contribute to its effectiveness in managing relationships within the social IoT, while simultaneously addressing challenges posed by alternative models. Preliminary results in a testing environment substantiate the model’s capability to categorize interactions and identify the most beneficial object roles for establishing new relationships. In particular, by selecting the most active objects 30%, they account for a staggering 90% of local actions. These validation outcomes lay the foundation for planned future work and enhancements to the VISO approach. Encouraged by the promising results, the inception of a significant project is on the horizon. The application of the VISO approach to relationship management within a smart campus for ubiquitous education underscores the remarkable versatility and potential of Social IoT. This application has the power to elevate various facets of campus life, ranging from education to resource management, creating a transformative impact within the educational landscape."
VWorld: an immersive VR system for learning programming,"Jin, Qiao and Liu, Yu and Yuan, Ye and Yarosh, Lana and Rosenberg, Evan Suma",2020,"The growing development and commercialization of Virtual Reality (VR) allow more children to get access to this technology. VR features a new, more emotional relevant experience with a sense of presence and high interactivity. In this paper, we present VWorld, an immersive VR system designed to boost children's creativity and computational thinking skill. VWorld enables children to create their own virtual world by putting 3D objects on a miniature map, then explore the world and control the chosen objects by constructing program sequences. We present the design and implementation of VWorld system, with the design considerations of children in our VR environment, and conduct the preliminary evaluation and the future plan of the study."
Validating a computational thinking concepts test for primary education using item response theory: An analysis of students’ responses,Siu-Cheung Kong and Ming Lai,2022,"Although instruments for assessing students' computational thinking (CT) concepts in primary education have been developed, they have rarely been validated in terms of item response theory (IRT). We consider IRT to be a rigorous validation tool and apply it to a CT concepts test for primary education involving 13,670 students. A two-parameter logistic model was chosen over other IRT models, as it indicated an acceptable model fit and item fit. The discrimination parameters indicated that the instrument could effectively distinguish between students with various ability levels. Nominal response modelling in IRT was used to retrieve information from the students' responses, and those with a lower ability level were found to only consider one of the conditions provided, had no understanding of the repetition structure, and might have difficulties in associating a sprite with its corresponding codes. Based on ability estimates, we also found that the students’ ability in terms of CT concepts increased with grades and that boys generally performed slightly better than girls. These results suggest that the instrument can be used to examine the learning achievements of students in terms of CT concepts."
Validating a performance assessment of computational thinking for early childhood using item response theory,Chungsoo Na and Jody Clarke-Midura and Jessica Shumway and Wilhelmina {van Dijk} and Victor R. Lee,2024,"Despite growing interest in early childhood computational thinking (CT), there is a lack of validated assessments for children who are emerging readers. This paper presents validity and reliability evidence of a performance-based assessment of CT using item response theory (IRT) from 272 children aged 4–8. Using a two-parameter logistic model IRT model (2PL IRT), we confirmed that model- and item-level fits are acceptable. Item analyses revealed a high discriminability (M = 2.26, SD = 1.12) and a moderate item difficulty (M = −0.21; SD = 0.86), on average, across 19 items. Reliability analysis demonstrated that the assessment was substantially reliable (marginal reliability: rxx = 0.87). Differential item functioning (DIF) analyses indicated that the assessment estimated children's item parameters fairly, regardless of their gender and age. However, we confirmed gaps in latent ability (θ) of CT by gender and age: boys showed higher latent ability of CT than girls, and old children (above 72 months) showed higher latent ability than young children (below 72 months). Findings suggest the assessment is a fair measure that can serve as a reliable and valid tool to assess CT for children who are emerging readers."
Validating the AI-assisted second language (L2) learning attitude scale for Chinese college students and its correlation with L2 proficiency,Hanwei Wu and Wentao Liu and Yonghong Zeng,2024,"The positive impact of Artificial Intelligence (AI) on second language (L2) learning is well-documented. An individual's attitude toward AI significantly influences its adoption. Despite this, no specific scale has been designed to measure this attitude, particularly in the Chinese context. To address this gap, our study aims to construct the AI-Assisted L2 Learning Attitude Scale for Chinese College Students (AL2AS-CCS) and evaluate its reliability, validity, and relationship with L2 proficiency. Our research comprises two phases, each involving separate samples. In Phase One (Sample 1: n = 379), we conducted exploratory factor analysis (EFA) to determine the factor structure of the AL2AS-CCS. The resulting two-factor structure consists of 12 items, categorized into cognitive and behavioral components. In Phase Two (Sample 2: n = 429), we performed confirmatory factor analysis (CFA) to validate the factor structure and assess model fit. CFA in Sample 2 confirmed the factor structure and demonstrated a good model fit. Additionally, the AL2AS-CCS exhibited high criterion validity, internal consistency, and cross-gender invariance. Our findings suggest that the AL2AS-CCS is a valid measurement tool for assessing Chinese college students' attitude toward AI-assisted L2 learning. Moreover, Chinese college students were discovered to maintain a moderately positive attitude toward AI-assisted L2 learning. Additionally, a positive correlation was identified between this attitude and their L2 proficiency."
Validation of a Bebras-Based Test to Assess Computational Thinking Abilities in First-Year College Students,"Meza, Federico and V\'{a}squez, Andrea and San Mart\'{\i}n, Daniel",2024,"The lack of clarity about the definition of Computational Thinking (CT) undermines its assessment and the formulation of effective learning strategies for its development. We propose an assessment tool in Spanish, designed by carefully selecting Bebras tasks, to measure four specific CT skills in first-year university students with no prior programming experience. The test was validated with a sample of 980 students from a Latin American university. We found a high, positive correlation between test results and Math test results from the National University Selection System, and a medium, positive correlation between test results and grades from the midterm exam in a Programming course. An acceptable level of internal consistency was found (Cronbach's alpha=0.70). We examined the validity of the test using Classical Test Theory. One question showed poor discrimination potential. Its elimination from the test increased the internal consistency, so we propose to replace it."
Vectors of CT-ification: Integrating Computational Activities in STEM Classrooms,"Bain, Connor and Wilensky, Uri",2020,"While the Next Generation Science Standards set an expectation for developing computer science and computational thinking (CT) practices in the context of science subjects, it is an open question as to how to create curriculum and assessments that develop and measure these practices. In this poster, we show one possible solution to this problem: to introduce students to computer science through infusing computational thinking practices (""CT-ifying"") science classrooms. To address this gap, our group has worked to explicitly characterize core CT-STEM practices as specific learning objectives and we use these to guide our development of science curriculum and assessments. However, having these learning objectives in mind is not enough to actually create activities that engage students in CT practices. We have developed along with science teachers, a strategy of examining a teacher's existing curricula and identifying potential activities and concepts to ""CT-ify"", rather than creating entirely new curricula from scratch by using the concept of scale as an ""attack vector'' to design science units that integrate computational thinking practices into traditional science curricula. We demonstrate how we conceptualize four different versions of scale in science, 1. Time, 2. Size, 3. Number, and 4. Repeatability. We also present examples of these concepts in traditional high school science curricula that hundreds of students in a large urban US school district have used."
Verification of rule-based expert systems,William T. Wood and Elaine N. Frankowski,1990,"We are investigating the problem of establishing computational rather than syntactic properties of forward-chaining rule-based expert systems. We model an expert system as a computation on working memory, define its execution semantics, and present proof techniques suitable for those semantics. Specifically, we model execution as a Dijkstra guarded-do construct, and use Dijkstra's Invariance Theorem and weakest precondition predicate transformers to establish invariants (safety properties) and postconditions (liveness properties). Our approach is an application of well-developed methods developed by Dijkstra and others for the verification of procedural programs. This paper introduces the approach, reports some initial results, and discusses future work."
Video Analysis of Student Challenges and Interactions in Computational Thinking-integrated Botany,"Liu, Ruohan and Luo, Feiya and Israel, Maya",2020,"This study aimed to understand elementary students' challenges and interactions in computational thinking-integrated botany through robotics activities. Data was collected from screen-casting videos and analyzed using Collaborative Computing Observation Instrument (CCOI), a web-based analysis instrument with nodes and paths that classify and specify students' computing experience. The results revealed that all participants engaged in independent work for most of the time, with short interactions on 1) general computer technology issues; 2) software navigating issues; 3) questions about academic content; 4) computing discussion with the instructor; 5) informing the instructor about task accomplishment. The findings of this study will provide important insights to CS researchers, educators, and elementary teachers regarding CT-integration research and practice."
Video Games Platforms: A Gateway to New Trends for Initial Programming Education,"Díaz, Jaime and Bustamante, Ana and Ramírez V., Gabriel M. and Hochstetter, Jorge",2022,Sin Valor
Virtual Laboratory-Based Student Worksheets Development for Computational Thinking Practices,"Rakhmawati, Lusia and Agung, Achmad Imam and Rohman, Miftahur",2022,Sin Valor
Virtual Simulation Aids for AI Curriculum Learning: A Quantitative Evaluation with the 5E Instructional Model,"Tao, Runxin and Tian, Jun and Liang, Yongyao",2024,Sin Valor
Virtual experiment teaching and research oriented to college computer curriculum,"Li, Fengxia and Chen, Yufeng and Yu, Yue and Zhang, Bo and Sun, Meiling",2016,Sin Valor
Virtual experiments for introduction of computing: Using virtual reality technology,"Li, Fengxia and Li, Dongni and Zheng, Jun and Zhao, Sanyuan",2015,Sin Valor
Virtual/Mixed Reality Control of a Game Through Scratch,"Sharaf, Nada and Ahmed, Ghada and Ihab, Sama",2020,Sin Valor
"Vision, status, and topics of X Reality in Education",Xieling Chen and Haoran Xie and Qing Li,2022,"The maturity of 5G and artificial intelligence has promoted the XRED (X Reality in Education)'s application and implementation. XRED involves the application of X Reality (i.e., augmented reality, virtual reality, or mixed reality) technologies in the process of instruction and learning. Learning assisted by XR technologies can facilitate students' understanding of spatial structure and function, support their learning of language associations, contribute to long-term memory retention, improve physical task performance, enhance motivation, engagement, and learning outcomes, and promote the development of problem-solving abilities. In this study, we provide a general understanding of XRED by illustrating its development concerning funding support, publication venues, software tools, and research topics with the expectation of promoting its future advance and application. We also highlight the importance and necessity of launching the XRED-focused Elsevier journal: Computers & Education: X Reality."
Visual Design Problem-based Learning in a Virtual Environment Improves Computational Thinking and Programming Knowledge,"Banic, Amy and Gamboa, Ruben",2019,Sin Valor
Visual Programming and Interactive Learning Based Dynamic Instructional Approaches to Teach an Introductory Programming Course,"Rahman, Md Mahmudur and Paudel, Roshan",2018,Sin Valor
Visual StoryCoder: A Multimodal Programming Environment for Children’s Creation of Stories,"Dietz, Griffin and Tamer, Nadin and Ly, Carina and Le, Jimmy K and Landay, James A.",2023,"Computational thinking (CT) education reaches only a fraction of young children, in part because CT learning tools often require expensive hardware or fluent literacy. Block-based programming environments address these challenges through symbolic graphical interfaces, but users often need instructor support to advance. Alternatively, voice-based tools provide direct instruction on CT concepts but can present memory and navigation challenges to users. In this work, we present Visual StoryCoder, a multimodal tablet application that combines the strengths of each of these approaches to overcome their respective weaknesses. Visual StoryCoder introduces children ages 5–8 to CT through creative storytelling, offers direct instruction via a pedagogical voice agent, and eases use through a block-like graphical interface. In a between-subjects evaluation comparing Visual StoryCoder to a leading block-based programming app for this age group (N = 24), we show that Visual StoryCoder is more understandable to independent learners, leads to higher-quality code after app familiarization, and encourages personally meaningful projects."
Visual block programming languages and their use in educational robotics,"Plaza, Pedro and Peixoto, Aruquia and Sancristobal, Elio and Castro, Manuel and Blazquez, Manuel and Menacho, Antonio and García-Loro, Félix and Carro, German and Muñoz, Javier and Muñoz, Mónica and Muñoz, Alejandro and Muñoz, Sara and Muñoz, César and Quintana, Blanca and Lopez-Rey, Africa",2020,Sin Valor
Visual programming languages integrated across the curriculum in elementary school: A two year case study using “Scratch” in five schools,José-Manuel Sáez-López and Marcos Román-González and Esteban Vázquez-Cano,2016,"Several authors and studies highlight the benefits of the integration of Computer Science into K-12 education. Applications such as Scratch have been demonstrated to be effective in educational environments. The aim of this study is to assess the use of a Visual Programming Language using Scratch in classroom practice, analyzing the outcomes and attitudes of 107 primary school students from 5th to 6th grade in five different schools in Spain. The intervention takes place in two academic years analyzing the practice of integrating coding and visual blocks programming in sciences and arts. The “Computational concepts and computational practices” dimension details a quasi-experimental approach, which showed significant improvement regarding learning programming concepts, logic, and computational practices with an active approach. The “Learning processes and coding in primary education” dimension analyzes the practice of the experimental group through questionnaires and structured observation. In this pedagogical design, students interact and create their own content related to curricular areas with several advantages, such as motivation, fun, commitment, and enthusiasm, showing improvements related to computational thinking and computational practices. Understanding of computational concepts through an active approach, Project Based Learning, usefulness, motivation, and commitment underline the importance and effectiveness of implementing a Visual Programming Language from active methodologies in primary education. Due to the aforementioned benefits and positive results obtained in this research, it is recommended to implement a Visual Programming Language in educational settings in 5th and 6th grade in primary education through a cross-curricular implementation."
Visual sensor networks: analysis of environmental impacts via computational thinking,"Brown-Gaines, Tisha",2021,"Visual Sensor Networks (VSNs) are comprised of camera nodes that are capable of acquiring, distributing, and processing images. Thus, providing rich information about a given event. However, image sensing is an extremely powerful electrical consuming mechanism, causing visual sensor networks to indirectly contribute to greenhouse gas emissions. As our society adopts emerging technologies central to the field of Internet of Things (IoTs) such as smart homes and smart surveillance systems, it is imperative to consider energy consumption and efficiency to create environmentally friendly technology. In this study, we will investigate the environmental footprint of visual sensors and develop a program that optimizes object tracking and energy efficiency via computational thinking. The energy consumption of a PixyCam2 will be measured with a multi-meter while performing several algorithms to analyze various metrics central to the visual sensor's functionality."
VisualCodeMOOC: A course platform for algorithms and data structures integrating a conversational agent for enhanced learning through dynamic visualizations,Mingyuan Li and Duan Wang and Erick Purwanto and Thomas Selig and Qing Zhang and Hai-Ning Liang,2025,"The abstract nature of algorithms and data structures poses challenges for students, and the integration of visualization into comprehensive learning systems remains underexplored. This article presents VisualCodeMOOC, incorporating VisualCodeChat, a conversational agent that enhances algorithm and data structure learning through dynamic visualizations and personalized feedback. The platform effectively addresses these challenges, improving student engagement and comprehension. With instructions structuring, novel response-based algorithm visualization, exercise design, VisualCodeMOOC provides a cohesive and supportive learning environment that promotes active learning. Evaluation results demonstrate its usability, responsiveness, and educational value, confirming its potential as a promising tool for advancing computer science education."
Visualising trends in computational thinking research from 2012 to 2021: A bibliometric analysis,Hui E Chen and Daner Sun and Ting-Chia Hsu and Yuqin Yang and Jin Sun,2023,"Using the analytical tool CiteSpace, this review study conducted a bibliometric analysis of the characteristics of 249 studies on Computational Thinking (CT) indexed in the Web of Science from 2012 to 2021. The multi-dimensional analytical approach provided a holistic view of the scope of CT research and its progression,and enabled the major topics, themes, disciplinary domains, and prominent authors, institutes, countries/regions, and papers to be identified. Based on the general descriptive data analysis, the results showed that CT has gained increasing influence as a field of research over the past decade. A clustering analysis of the retrieved keywords showed that the development of CT in K-12 education was the most frequently discussed topic. The co-occurrence knowledge maps identified the 11 main research themes and their progress. The research was from a wide spectrum of disciplines including education, science education, computer science, interdisciplinary application, psychology, engineering, and information systems. The highest co-citations were found in the journals of Communication of the ACM, Computers and Education, and Computers in Human Behaviors. The researchers, institutes, and countries/regions that have made the most significant contributions to CT research and the 10 most highly cited CT studies were also identified. Overall, the findings of this review study indicate the paths for future research on developing CT in the classroom."
Visualizing Program Behavior with a Ball and Pipes for Computer Science Unplugged,"Jinnouchi, Snmika and Tsunoda, Masateru",2023,Sin Valor
"Visualizing making: Shapes, materials, and actions",Benay Gürsoy and Mine Özkar,2015,"The increasing interest in materiality currently challenges the long existing traditions that consider visual thinking as the primary actor in design creativity. Shape grammars offer a formalism to represent visual reasoning in design, which is never purely limited to the visual aspects of design processes. Aiming to develop ways to explicitly include material manipulation in a computational formalism, we report on an ongoing exploration of how shape computation extends beyond abstract visual shapes to incorporate material shapes that have a physical existence. We present a materially informed process with shape rules and show that we can apply these rules creatively to explore the physical character of the material."
Vocabulary Acquisition through Computer Science Modeling: A Comparative Study on Visual and Textual Vocabulary Instruction,"Rottenhofer, Marina and Leitner, Sandra and Emara, Mona and Sabitzer, Barbara and Rankin, Thomas",2023,"In Computer Science (CS), modeling with diagrams is a well-known practice to visualize complex software systems or database structures. However, modeling with e.g., entity-relationship diagrams or UML (Unified Modeling Language) is also helpful in other disciplines. In this research, CS models are used as a teaching and learning tool in foreign language acquisition. The field of computer science offers a variety of models that can visualize states, as well as processes and, are therefore very suitable for the different areas of language teaching (e.g., reading, writing, grammar-, or vocabulary acquisition). With CS modeling as a teaching and learning strategy, two main objectives are addressed: enhancing learning and retention and fostering computational thinking skills. This paper presents best practice examples on how to meet these two objectives as well as the results of a crossover study, where we investigated whether vocabulary acquisition is facilitated when it is thematically preorganized in class diagrams. The results illustrate that pupils who studied with the class diagram strategy had significantly higher recall performance than pupils who studied with the list of words. A qualitative analysis of the participants’ feedback after the intervention revealed decisive criteria for their preferences regarding the learning format."
Voices of Elementary Computer Science Teachers: Computer Science Integration Rationales and Practices,"Liao, Yin-Chan and Kim, Jiyoung and Ottenbreit-Leftwich, Anne T. and Karlin, Michael and Guo, Meize",2024,"Objectives. Computer Science (CS) education has become increasingly prevalent in elementary schools because of multiple rationales, such as the importance of computational literacy and the growing demand for CS-related workforce preparation. As elementary CS standards continue to be adopted by many states, more examples and voices from the field may help educators understand what effective computational thinking (CT)/CS integration looks like in practice. Method. We employed a descriptive qualitative approach to study eight award-winning K-8 CS teachers and aimed to answer three research questions: (1) What were elementary CS teachers’ rationales for CT/CS integration? (2) How do elementary CS teachers integrate CT/CS into their classroom practices? (3) What are the needs of CS teachers for meaningful CT/CS integration in elementary schools? Data were collected through interviews, a questionnaire, and artifacts and analyzed using thematic analysis. Findings. Our findings of elementary CS teachers’ rationales for CT/CS integration encompassed its essential nature as a literacy skill, its potential to promote equity in education, and its alignment with standards across various disciplines. To support CT/CS integration at the elementary level, CS teachers described important aspects with examples from their instructional practices: (a) Real-world applications; (b) hands-on activities; (c) strategies to scaffold and guide student learning; (d) collaboration with classroom teachers; and (e) support from professional development (PD). Conclusion. The study results shared CS teachers’ voices from practice and shed light on the urgent need for more support and PD opportunities for both homeroom teachers and CS teachers in elementary schools, as well as the crucial need for multiple levels of support within K-12 school systems. Continuous efforts in creating systematic and sustainable PD plans and supporting collaborative professional communities for teachers within the instructional context are a must to help prepare our elementary students with the essential CS knowledge and skills they need to thrive in this technology-rich society."
Volatile terpenoid profiling in gin and beer – A targeted approach,Cody Williams and Maria Aletta Stander and Andrei Medvedovici and Astrid Buica,2023,"In the current work, an online HS-SPME-GCMS method was optimized and applied to the quantitative determination of 53 terpenoids. Sample preparation conditions and method performance were evaluated. Precision ranged from 1% to 10% for beer and 2–12% for gin, accuracy from 84 % to 118% for beer and 10–124% for gin. Limits of detection (LOD) and quantitation (LOQ) for beer ranged from 0.04 to 6 µg/L and 0.1–19 µg/L respectively. LOD and LOQ for gin ranged from 0.02 to 2.3 µg/L and 0.05–7.5 µg/L respectively. In addition, the stability of selected terpenoids (as class representatives) was assessed in a synthetic beer using a targeted and non-targeted approach at various temperatures (4, 25 and 50C) over 40 days. The optimized method was successfully applied to commercial craft beers (n = 34) and gins (n = 21). The main contributors to the beer profile were β-myrcene, α-phellandrene, linalool, α-terpineol, citronellol, and geraniol, and for gin 1,8-cineole, cis-rose oxide, linalool, α-terpineol, valencene, and citronellol. This first report of such a large number of terpenoids determined in one run and quantified using authentic standards can make a significant contribution to the knowledge of products that require a fast and accurate terpenoid screening method."
Volume 11: The Rise of STEM Education,Xiufeng Liu and Lei Wang,2023,Sin Valor
VotestratesML: A High School Learning Tool for Exploring Machine Learning and its Societal Implications,"Kaspersen, Magnus Hoeholt and Bilstrup, Karl-Emil Kjaer and Van Mechelen, Maarten and Hjorth, Arthur and Bouvin, Niels Olof and Petersen, Marianne Graves",2021,"The increased use of Artificial Intelligence, and in particular Machine Learning (ML) raises the need for widespread AI literacy, in three particular areas related to ML; understanding how ML works, the process behind creating ML models, and the ability to reflect on its personal and societal implications. Existing ML learning tools focus primarily on the first two areas, and to a lesser degree the third. In order to address this, we designed VotestratesML; a tool allowing K-12 students to build models and make predictions based on real world voting data. Based on in-situ deployments of VotestratesML, we reflect on opportunities and challenges for engaging K-12 students in understanding and reflecting on ML. We find that the design of VotestratesML supports students’ engagement in all three areas of ML, through grounding ML in a known subject area and allowing for collaboration and competition."
Voting Item: Story-work in human-centric software engineering,"Rainer, Austen and Menon, Catherine",2022,Sin Valor
Voting item: story-work in human-centric software engineering,"Rainer, Austen and Menon, Catherine",2022,"Background: Stories and story-work (in the fuller sense of those words) are recognised as a legitimate focus of study in other scientific disciplines.Information, Idea, Arguments: We are considering forming an inter-disciplinary research programme to explore how story-work can contribute to human-centric software engineering.Vote: What should we focus on to help ensure the proposed programme produces scientifically-valid, impactful research?"
WIP: Challenging and Transforming Computing Education for Future K-12 Teachers,"Hampton, Elaine M. and Luna, Leilana and Villa, Christopher and Taylor, Randy and Villa, Elsa and Roy, Mary K.",2024,Sin Valor
WIP: DEPICT for Out-of-School Time (DEPICT4OST): Guiding Undergraduates in the Development and Implementation of Computational-Infused Writing Activities,"Torres, Ruth and Hug, Sarah T. and Delval, Adan and Chi, Wendy and Pontelli, Enrico",2024,Sin Valor
WIP: Mechanisms of Change - A Mixed-Methods Analysis of the Outcomes of a Computational Thinking Professional Development Program,"De la Rosa, Gabriela and Arboleda, Mariana and Vieira, Camilo and Parra, Juan David",2024,Sin Valor
WIP: Professional Learning in Computational Thinking for Early Childhood Teachers in Latin America,"Espinal, Alejandro and Vieira, Camilo and Bredder, Eric and Chiu, Jennie and Wilkens, Kim",2024,Sin Valor
WIP: Supporting Student Understanding of Finite Element Analysis and Computational Science: Classroom Scaffolding and ChatGPT,"De La Hoz, Jose L. and Restrepo, David and Vieira, Camilo",2024,Sin Valor
WIP: Teaching Basic Concepts of Quantum Computing Using Scratch,"Rosa-Remedios, Carlos and Caballero-Gil, Pino and Escanez-Exposito, Daniel",2024,Sin Valor
WISEngineering: Supporting precollege engineering design and mathematical understanding,Jennifer L. Chiu and Peter T. Malcolm and Deborah Hecht and Crystal J. DeJaegher and Edward A. Pan and Michael Bradley and M. David Burghardt,2013,"Introducing engineering into precollege classroom settings has the potential to facilitate learning of science, technology, engineering, and mathematics (STEM) concepts and to increase interest in STEM careers. Successful engineering design projects in secondary schools require extensive support for both teachers and students. Computer-based learning environments can support both teachers and students to implement and learn from engineering design projects. However, there is a dearth of empirical research on how engineering approaches can augment learning in authentic K-12 settings. This paper presents research on the development and pilot testing of WISEngineering, a new web-based engineering design learning environment. Three middle school units were developed using a knowledge integration learning perspective and a scaffolded, informed engineering approach with the goal of improving understanding of standards-based mathematical concepts and engineering ideas. Seventh grade math students from two teachers in a socioeconomically diverse and low-performing district participated in three WISEngineering units over the course of a semester. Students significantly improved their mathematical scores from pretest to posttest for all three projects and on state standardized tests. Student, teacher, and administrator interviews reveal that WISEngineering projects promoted collaboration, tolerance, and development of pro-social skills among at-risk youth. Results demonstrate that informed engineering design projects facilitated through the WISEngineering computer-based environment can help students learn Common Core mathematical concepts and principles. Additionally, results suggest that WISEngineering projects can be particularly beneficial for at-risk and diverse student populations."
"We Have Questions: Pedagogical, Technical, and Procedural Assistance Requests in a Large Computational Thinking Curriculum Research Project (Abstract Only)","Nickerson, Hilarie and Bush, Jeffrey and Endo, Yasko Chanoki",2016,"As teacher professional development efforts continue to scale to meet the growing demand for computer science educators, more individuals with little formal preparation in the discipline are seeking training. For this reason, it is important to understand the kinds of questions that these teachers, along with administrators and IT staff, are asking professional development providers. This research examines questions received by Scalable Game Design (SGD), a project that engages students in computing through game and simulation design activities. SGD has provided training for more than 300 teachers since 2009. We have found several dimensions of interest in the question pool. The major categories of questions received are pedagogical, technical, and procedural, and we present a generalizable taxonomy of question types plus specific examples. In addition, question content and questioner roles fluctuate throughout the professional development and classroom implementation cycle, from initial inquiries to requests regarding next steps. Knowledge of these factors can lead to adjustments in training content to reduce questions later on and potentially increase teacher confidence; moreover, this information can inform planning for support resources, an especially important activity when project growth is forecast. We also discuss how our support structures have changed over the life of the project and compare them to two other curriculum initiatives that rely on unique software environments. Our future work will investigate the characteristics of teachers who are asking particular kinds of questions, including their disciplinary backgrounds, experience in the classroom, familiarity with SGD, and instructional environments."
We Need to Fix Secondary School Computer Science,"Bernat, Alex",2023,"In recent years, the push for secondary school students to “learn to code” has increased significantly. Currently, about half of secondary schools in the United States have computer science education available to students in some form. Unfortunately, many of these schools choose a curriculum bogged down in the nuances of programming language syntax, leaving students bored, confused, unable to apply their learning to useful problems outside the classroom, and therefore disheartened about further pursuing a more conceptual computer science education in college. As a current undergraduate who has helped teach secondary school computer science, I witnessed firsthand the problems with current approaches. I, therefore, propose a shift in the focus of computing education research away from teaching “coding” effectively to elucidating a more abstract but nevertheless more pragmatic characterization of computer science as an academic field, rather than programming as a trade."
Wearable Learning: Multiplayer Embodied Games for Math,"Arroyo, Ivon and Micciollo, Matthew and Casano, Jonathan and Ottmar, Erin and Hulse, Taylyn and Rodrigo, Ma. Mercedes",2017,"We present a new technology-based paradigm to support embodied mathematics educational games, using wearable devices in the form of SmartPhones and SmartWatches for math learning, for full classes of students in formal in-school education settings. The Wearable Learning Games Engine is web based infrastructure that enables students to carry one mobile device per child, as they embark on math team-based activities that require physical engagement with the environment. These Wearable Tutors serve as guides and assistants while students manipulate, measure, estimate, discern, discard and find mathematical objects that satisfy specified constraints. Multi-player math games that use this infrastructure have yielded both cognitive and affective benefits. Beyond math game play, the Wearable Games Engine Authoring Tool enables students to create games themselves for other students to play; in this process, students engage in computational thinking and learn about finite-state machines. We present the infrastructure, games, and results for a series of experiments on both game play and game creation."
Web Systems for the Development of Computational Thinking in Software Engineering Students: A Systematic Literature Review,"Pale-Parra, Daniel and Pérez-Salazar, Christian and Sánchez-García, Ángel J. and Ocharán-Hernández, Jorge Octavio",2023,Sin Valor
Web3.0 Generative Art- A Co-Creation System in Environmental Sustainability Concept Form,"Chen, Chiung-Hui",2024,Sin Valor
