0,1,2,3
Supporting Teachers to Integrate Computational Thinking Equitably,"Coenraad, Merijke and Mills, Kelly and Byrne, Virginia L. and Ketelhut, Diane Jass",2020,Sin Valor
Sustainable C++ Education in General High School: from Teaching Programming Skills to Developing Computational Thinking,"Xiduo, Wang and Jialin, Liu and Zhizhen, Zhang",2020,Sin Valor
Syntax Exercises and Their Effect on Computational Thinking,"Johnson, Marina and Swanson, Hillary and Edwards, John",2022,Sin Valor
TACTOPI: a Playful Approach to Promote Computational Thinking for Visually Impaired Children,"Abreu, L\'{u}cia and Pires, Ana Cristina and Guerreiro, Tiago",2020,"The usage of playful activities is common in introductory programming settings. There is normally a virtual character or a physical robot that has to collect items or reach a goal within a map. Visually, these activities tend to be exciting enough to maintain children engaged: there is constant feedback about the actions being performed, and the virtual environments tend to be stimulating and aesthetically pleasant. Conversely, in adaptations for visually impaired children, these environments tend to become poorer, damaging the story at the cost of the programming actions and its dull mechanics (e.g., place a arrow block to move the character forward). In this paper, we present TACTOPI, a playful environment designed from the ground up to be rich in both its story (a nautical game) and its mechanics (e.g., a physical robot-boat controlled with a 3D printed wheel), tailored to promote computational thinking at different levels (4 to 8 years old). This poster intends to provoke discussion and motivate accessibility researchers that are interested in computational thinking to make playfulness a priority."
Taking Database Design as Trunk Line of Database Courses,"Juxiang, Ren and Zhihong, Nan",2012,Sin Valor
TAPASPlay: A game-based learning approach to foster computation thinking skills,"Malizia, Alessio and Fogli, Daniela and Danesi, Federico and Turchi, Tommaso and Bell, David",2017,Sin Valor
Tasks for Assessing Skills of Computational Thinking,"Palts, Tauno and Pedaste, Margus",2017,"Thinking computationally has become an important part of many disciplines. In creating lesson plans for teaching computational thinking (CT), an instrument can be used to assess the development of CT. This poster presents the Bebras Challenge tasks for assessing two skills of CT: exploring and developing algorithms, and finding patterns."
Teacher And Student Empathy Interviews As An Instrument For Considering More Inclusive K-12 Computing Pathways,"Ruiz, Pati and Mills, Kelly and Burke, Quinn and Coenraad, Merijke",2021,Sin Valor
Teacher Education and Computational Thinking: Measuring Pre-service Teacher Conceptions and Attitudes,"Yadav, Aman and Caeli, Elisa Nadire and Ocak, Ceren and Macann, Victoria",2022,"In recent years, there has been a growing awareness of the need for computer science education opportunities and particularly for engaging students in computational thinking ideas and practices to help them understand how computing influences our world. At its core, computational thinking (CT) is seen as understanding how computational practices (such as, abstraction) and tools (such as modeling software) can be used to explore phenomena, solve problems, and influence our lives and society. The push for CT integration has called for preparing future educators to learn CT practices and tools through stand-alone courses and within the context of disciplinary pedagogy/methods courses. However, there are few instruments that measure pre-service teachers' attitudes towards computational thinking and its role in formal schooling. In this study, we developed and validated an instrument to measure pre-service teachers' attitudes towards CT, its role in students' lives, and their own self-efficacy to incorporate CT into their teaching. We report results from a principal components factor analysis on survey responses from 260 pre-service teachers to identify patterns and reduce the number of dimensions of comparison in the analysis. We discuss how pre-service teacher conceptions have implications for preparing future teachers to integrate computational thinking into their instruction."
Teacher Education to Integrate Computational Thinking into Elementary Science: A Design-Based Research Study,"Killen, Heather and Coenraad, Merijke and Byrne, Virginia and Cabrera, Lautaro and Mills, Kelly and Ketelhut, Diane Jass and Plane, Jandelyn D.",2023,"Computational thinking (CT) is playing an increasingly relevant role within disciplinary teaching in elementary school, particularly in science. However, many teachers are unfamiliar with CT, either because their education occurred before the popularization of CT or because CT instruction was not included in their pre-service coursework. For these teachers, CT professional development (PD) becomes a primary mechanism to close their CT knowledge gap. While CT PD has demonstrated success at increasing teacher's CT understanding, researchers have reported varied outcomes in supporting teachers to write CT-integrated lesson plans. To explore how we might support teachers to integrate CT into elementary science, we employed design-based research (DBR) in a dual-track design of in-class CT instruction for pre-service undergraduates within an elementary science methods class paired with a collaborative, multi-month PD opportunity for pre- and in-service teachers. In this article, we reflect on our 5-year period of DBR and present our design insights and implications for CT instruction and curriculum design from each iteration. Our findings on best practices will inform both teacher educators and PD providers within CT education. Our work will also be of interest to researchers considering DBR for technology-based educational projects."
Teacher Feedback on Delivering Computational Thinking in Primary School,"Bell, Tim and Duncan, Caitlin and Atlas, James",2016,"We report on the preliminary results of an ongoing study examining the teaching of new primary school topics based on Computational Thinking in New Zealand. We analyse detailed feedback from 13 teachers participating in the study, who had little or no previous experience teaching computer science and related topics. From this we extract key themes identified by the teachers that are likely to be encountered deploying a new curriculum, including unexpected opportunities for cross-curricula learning, development of social skills, and engaging a wide range of students."
Teacher Views on Computational Thinking as a Pathway to Computer Science,"Moudgalya, Sukanya Kannan and Yadav, Aman and Sands, Philip and Vogel, Sara and Zamansky, Mike",2021,"Recent years have seen increased focus on integrating Computational Thinking (CT) across subject areas in lieu of treating it as a standalone subject. Over the course of two years, we focused on teacher development in a large city school system via summer workshops that brought in-service and pre-service teachers together to co-create integrated CT lessons. In this experience report, we will describe the workshop design and share the perspectives of the participating K-5 teachers. One particular area of focus of the workshop was integrating 'plugged' or technology-based computing examples for the teachers. Further, we engaged the teachers with a discussion of the role of CT in promoting equity for students and demonstrated ways in which student cultural experiences could be activated through creative computing. Specific outcomes of the work included increased confidence and value in CT vocabulary usage, ideas to infuse existing curriculum with CT ideas, and teacher belief that CT could be used as a ""gateway"" for learning CS. We make recommendations for future efforts to include CT in pre-service teacher preparation."
Teachers' Perspective on Implementing Computational Thinking in Elementary Classrooms,"Feng, Shi and Yang, Dazhi",2021,Sin Valor
Teachers’ understanding of technical terms in a Computational Thinking curriculum,"Munasinghe, Bhagya and Bell, Tim and Robins, Anthony",2021,"Teachers new to computing who are not familiar with technical “jargon” can feel like they have landed in a foreign world, making them reluctant to take on the subject, and potentially leading to misconceptions and misunderstandings in the classroom. The diversity of technical words, metaphors, and phrases in different contexts can make their meanings confusing, ambiguous or misunderstood for the diverse user groups in computing education. Therefore, understanding the nature of the commonly claimed difficulties and confusion caused by computer jargon among teachers becomes important for finding ways to address this issue. This paper presents the findings of an empirical study conducted to understand the nature of teachers’ understanding of computational terms (jargon) related to Computational Thinking concepts, and how a relevant professional development intervention can help to resolve issues related to them. The results indicate that the nature of the teachers’ understanding of computational terms can be either that the computational meaning is not known, that the computational context is unclear, or their applicability is unclear. Concerns about teachers finding computer jargon difficult to understand can be because the computational context in which they are applied makes them difficult for teachers to understand, rather than not knowing their meanings in the first place. Moreover, appropriate support can enable teachers to learn the techniques and skills that the terminology refers to."
Teaching and learning computational thinking through solving problems in Artificial Intelligence: On designing introductory engineering and computing courses,"Silapachote, Piyanuch and Srisuphab, Ananta",2016,Sin Valor
Teaching and Learning Computer Science for Primary School Teachers: an Argentine Experience,"Casali, Ana and Zanarini, Dante and Monjelat, Natalia and San Martín, Patricia",2018,Sin Valor
Teaching and research on assembly language for computational thinking,"Yin, Li-jie and Zuo, Rui-xin and Zhao, Yang",2011,Sin Valor
Teaching Coding in the Age of AI: A Hands-on Tutorial on Process Feedback,"Adhikari, Badri and Hou, Jie",2025,"This tutorial is for CS1 teachers and introduces a novel online compiler that emphasizes the coding process. In a CS1 class, a key to effective learning lies in identifying students' productive and less-productive coding habits. One way to gain such insights is to review the steps students take while coding. Therefore, students need coding tools that collect and display data about their working process. This tutorial introduces CS1 teachers to Process Feedback, a free online compiler that makes the coding process transparent. It enables students to explore their working process so they can self-reflect and learn. By focusing on the process, students are motivated to excel not only in their final code but also in how they approach coding. Analyzing process data also helps students develop critical thinking and metacognitive skills. The compiler also translates compiler-generated error messages to plain English explanations, enabling students to use AI in a safeguarded manner. During the tutorial, participants will learn how they can integrate the Process Feedback compiler into their courses and how their students can use it. The online compiler is available at www.processfeedback.org, and students do not need to create an account to use it. Participants are expected to bring their laptops to the tutorial."
Teaching Computational Thinking and Introduction to Programming through Robotics amid the Covid19 Pandemic - An Experience Report,"Scaico, Alexandre and Ferreira, Willams Pinto and Alves, Emmanuel Mendes and Scaico, Pasqueline Dantas",2021,Sin Valor
Teaching Computational Thinking and Spatial Visualization in K-12 with 3D Weather Visualizations,"Mohammadi-Aragh, Mahnas Jean and Sun, Yan and Dyer, Jamie L. and Harris, Jonathan G. and Robinson, Chase A. and Bai, Mengni and Kavanagh, Jolie K. and Ball, Kimberly E.",2022,Sin Valor
Teaching Computational Thinking by Playing Games and Building Robots,"Roscoe, Jonathan Francis and Fearn, Stephen and Posey, Emma",2014,Sin Valor
Teaching Computational Thinking in initial series An analysis of the confluence among mathematics and Computer Sciences in elementary education and its implications for higher education,"Barcelos, Thiago Schumacher and Silveira, Ismar Frango",2012,Sin Valor
Teaching Computational Thinking Through Bio-Design (Abstract Only),"Okerlund, Johanna and Shaer, Orit and Latulipe, Celine",2016,"We are developing ways to teach computational thinking through interaction with tangible digital tools for synthetic biology. Inspired in part by Jeannette Wing's (Wing 2008) notion of the essence and pervasiveness of computational thinking, a growing community within SIGCSE is exploring tools that encourage computational thinking that don't use traditional computer science terminology or computer programming (Basawapna 2013, Daily 2014, Freeman 2014, Miller 2014, Wolz 2011). However, that community has not yet explored how to teach computational thinking through bio-design. Synthetic biology is a relatively new research field where scientists engineer living organisms to exhibit new behaviors. Biologists arrange and combine BioBricks, sequences of DNA that exhibit a behavior, sense an environmental factor, or indicate the beginning or end of a larger sequence. Bio-design not only incorporates traditional principles of computational thinking (abstraction, modularity, design/build/test), but also introduces new challenges that force the user to apply these principles in new ways. Interacting with biology can thus 1) help deepen understanding for people who are proficient in computational thinking, 2) provide a platform for introduction to computational thinking for the first time. Because most bio-design is performed in a wetlab by experienced biologists, we focus now on designing and developing low-barrier digital tools for interacting with biology. We present SynFlo (Okerlund 2016), a tangible interactive system for bio-design that mimics a real-life biological wetlab protocol and we discuss the properties of SynFlo and bio-design in general that encourage computational thinking."
Teaching computational thinking through bioinformatics to biology students,"Qin, Hong",2009,"Modern biology has transformed from an insular entity into an interdisciplinary science, which in turn demands interdisciplinary and cross-disciplinary training for future work force in biology and life sciences. Computational thinking is a way of thinking that uses concepts and methodologies of computing to address questions in a broad range of subjects, and as such, computational thinking offers an important skill set in modern sciences. Despite its importance, the concept of computational thinking has generally been side-stepped in undergraduate biology education. Many students in life sciences are often weak in quantitative/computing skills and tend to avoid computing-orient courses. To address these issues, we incorporated computational thinking into a bioinformatics course for undergraduate life science majors. We developed comprehensive computer laboratory exercises that offer hands-on learning experience for the targeted student pool, and employed peer-assisted collaborative learning environment. Preliminary results of these explorative efforts will be helpful for others to teach computational thinking to biology students."
Teaching Computational Thinking through Civics: NYC's Hack League,"Davis, Kylie and Shneyer, Elana",2020,"This poster provides an overview of the goals and objectives of the New York City Department of Education's (NYCDOE) Hack League, a district-wide competition that invites middle and high school students with any level of CS experience to explore the systemic impacts and applications of computing. By requiring participants to interact with data and prototype a proposed solution to an issue that the data illuminates, students creatively engage in a human-centered design and strategic problem-solving process aimed at improving the quality of life and civic issues in their communities. Each stage of competition represents a component of the engineering design process, thereby encouraging students to be thoughtful programmers. Through three stages of competition, students identify an issue and validate it with data, outline and prototype a solution while incorporating feedback from industry professionals and subject matter experts, and build metrics into their product. Making open data accessible to students has proven to be an effective approach to developing citizen scientists in NYC. This competition could be replicated in districts anywhere in the country and can be organized within or across schools. It is a great way to encourage student development as civic-minded individuals, engagement with their local government and elected officials, and application of computational thinking and computer science skills."
Teaching computational thinking through musical live coding in scratch,"Ruthmann, Alex and Heines, Jesse M. and Greher, Gena R. and Laidler, Paul and Saulters, Charles",2010,"This paper discusses our ongoing experiences in developing an interdisciplinary general education course called Sound Thinking that is offered jointly by our Dept. of Computer Science and Dept. of Music. It focuses on the student outcomes we are trying to achieve and the projects we are using to help students realize those outcomes. It explains why we are moving from a web-based environment using HTML and JavaScript to Scratch and discusses the potential for Scratch's ""musical live coding"" capability to reinforce those concepts even more strongly."
Teaching Computational Thinking to 8-Year-Olds through ScratchJr,"Faber, Hylke H. and van der Ven, Jan Salvador and Wierdsma, Menno D.M.",2017,"This synopsis presents the preliminary results of a larger study that aims to uncover design principles for teaching computational thinking to primary school children. This research focuses on teaching computational thinking to 8-year-olds through ScratchJr. By engaging in a cyclic process in which we create lesson materials and use evaluation data to improve them, we formulate design principles and provide teachers with sample course materials."
Teaching Computational Thinking to a Student with Attention Deficit Through Programming,"da Silva, Felippe Fernandes and Beatrys Ruiz Aylon, Linnyer and Flôr, Daniela Eloise",2020,Sin Valor
Teaching computational thinking to Down syndrome students,"Gonz\'{a}lez-Gonz\'{a}lez, Carina and Gonz\'{a}lez, Erika Herrera and Ruiz, Lorenzo Moreno and Infante-Moro, Alfonso and Guzm\'{a}n-Franco, Mar\'{\i}a D.",2018,"This paper presents an educational experience about the feasibility of using the KIBO robot to engage the learning of programming and computational thinking with students with Down syndrome (DS). In particular, we describe a pilot study carried out with seven DS students aged between 7-19, but with a cognitive age from 3--6. The programming and computational thinking contents had been adapted to their particular needs and integrated into their current curricular activities. We studied the engaging of students using KIBO, the grade of comprehension of the sequences and programming and the emotional behavior of students with DS during the sessions. The results of this study shows that people with DS are capable to acquire satisfactorily basic programming and computational thinking skills using KIBO. Also, the motivation and the emotional state of DS students were positive promoted through the designed activities."
Teaching computational thinking to entry-level undergraduate engineering students at Amrita University,"Shyamala, C. K. and Velayutham, C. Shunmuga and Parameswaran, Latha",2017,Sin Valor
Teaching Computational Thinking to Multilingual Students through Inquiry-based Learning,"Jacob, Sharin and Nguyen, Ha and Garcia, Leiny and Richardson, Debra and Warschauer, Mark",2020,Sin Valor
Teaching computational thinking to non-computing majors using spreadsheet functions,"Yeh, Kuo-Chuan and Xie, Ying and Ke, Fengfeng",2011,Sin Valor
Teaching Computational Thinking Using Agile Software Engineering Methods: A Framework for Middle Schools,"Fronza, Ilenia and Ioini, Nabil El and Corral, Luis",2017,"Computational Thinking (CT) has been recognized as one of the fundamental skills that all graduates should acquire. For this reason, motivational concerns need to be addressed at an early age of a child, and reaching students who do not consider themselves candidates for science, technology, engineering, and mathematics disciplines is important as well if the broadest audience possible is to be engaged. This article describes a framework for teaching and assessing CT in the context of K-12 education. The framework is based on Agile software engineering methods, which rely on a set of principles and practices that can be mapped to the activities of CT. The article presents as well the results of an experiment applying this framework in two sixth-grade classes, with 42 participants in total. The results show that Agile software engineering methods are effective at teaching CT in middle schools, after the addition of some tasks to allow students to explore, project, and experience the potential product before using the software tools at hand. Moreover, according to the teachers’ feedback, the students reached all the educational objectives of the topics involved in the multidisciplinary activities. This result can be taken as an indicator that it is possible to use computing as a medium for teaching other subjects, besides computer science."
Teaching Computational Thinking with Interventions Adapted to Undergraduate Students' Proficiency Levels,"de Jong, Imke",2020,"Adapting a teaching intervention to the proficiency level of a student improves learning when teaching programming. The goal of this PhD-project is to discover to what extent this holds when teaching computational thinking (CT) skills. I will first determine how teaching interventions can be adapted to CT proficiency levels, and then examine their effectiveness through a series of longitudinal studies."
Teaching Computer Science in the Victorian Certificate of Education: A Pilot Study,"Cox, Richard and Bird, Steven and Meyer, Bernd",2017,"A new computer science curriculum has been developed for the Victorian Certificate of Education. It gives students direct entry into second year University computer science. The curriculum focuses on data structures and algorithms, with an emphasis on the graph abstract data type and graph algorithms. We taught a pilot course during 2014 involving students from seven schools, and administered an algorithmic thinking quiz on entry and exit, and also tested a first year university reference group. In this paper we present the curriculum and report on the evaluation. We discuss the effectiveness of our approach and make recommendations for improving future versions of the course. Pedagogical issues are discussed in relation to the cognitive education literature on the teaching of algorithmic thinking."
Teaching Computing in Indigenous Schools: An Early Experience Report,"Yan, Wei and Hovermill, Jeffrey Allen and Prescott, Paige and Amresh, Ashish",2024,"To broaden indigenous students' participation in Computer Science (CS) education, we conducted a research practitioner partnership (RPP) project, where teachers were taught the CS principles lessons offered by Code.org and asked to integrate mobile application development within their current courses. Additionally, modules and guidance were provided on culturally responsive pedagogy (CRP), and an in-classroom implementation of a five-day lesson plan was co-created via a participatory approach. In this experience report, we describe the RPP organization and early findings from our collected teachers' pre/post survey, lesson plans, projects, and students' pre/post survey. The positive outcomes from our RPP project provided valuable teacher learning experiences and actionable, culturally responsive computing lesson plans for the indigenous community."
Teaching evaluation for computational-thinking-oriented elementary computer courses,"Bo, Li and Xiaobin, Zhang and Ning, Wu",2017,"With the prevalence1 of the computational thinking, Chinese colleges and universities adopt this concept into their elementary computer teaching for cultivating students' thinking and application ability, which strongly support the students' development. Therefore, it is very important to evaluate the effectiveness of computational thinking in the elementary computer courses. Through such an evaluation, we can obtain the objective data which reflects the teaching effect of elementary computer courses, establish scientific teaching evaluation matrices, and emphasize the importance of those courses. In this paper, we investigate the teaching effectiveness for achieve accurate data and decision support on the computational-thinking-oriented computer curriculum reform. Our research is based on recent evaluations and data acquisition. We analyze the test database, categories of questions, and scores of students. We find several problems, such as the over-emphasizing the programming, incomplete knowledge components, limited background, large deviation of evaluation results among universities. Finally, we give several improvement recommendations."
Teaching future teachers to code — Programming and computational thinking for teacher students,"Kaila, E. and Laakso, M-J. and Kurvinen, E.",2018,Sin Valor
Teaching High School Students Computational Thinking with Hands-on Activities,"Li, Wei-Lin and Hu, Chiu-Fan and Wu, Cheng-Chih",2016,"In this study we developed three hands-on activities to teach high school students computational thinking (CT) and, specifically, the decomposition skills. The activities were designed to enable students to solve problems by using application tools. The computer science concepts utilized in the activities included binary search, quick sort and iteration. We evaluated the effect of the activities utilizing a post-activity questionnaire, a post-test, students' worksheets, and semi-structured interviews with the participating students. The results indicated that the hands-on activities developed in this study improved students' CT ability."
Teaching how to teach computational thinking,"Lamprou, Anna and Repenning, Alexander",2018,"Computational Thinking is argued to be an essential skill for the workforce of the 21st century. As a skill, Computational Thinking should be taught in all schools, employing computational ideas integrated into other disciplines. Up until now, questions about how Computational Thinking can be effectively taught have been underexplored preventing efforts to cross the large gap between early adopters and the early majority, conceptualized as the Computer Science Education chasm. A promising strategy to cross the chasm is underway in Switzerland. Switzerland recently introduced a national curriculum, called Lehrplan 21, mandating Computer Science Education. This mandate requires the Computer Science education of elementary and middle school students. In 2017, the School of Education of Northwestern Switzerland (PH FHNW), introduced a mandatory pre-service teacher Computer Science Education course, to satisfy this mandate. All the PH FHNW students who study to become elementary school teachers must pass this two-semester course. The first part of this course was taught for the first time in fall of 2017. This paper presents the philosophy of this course and an initial analysis of both qualitative data capturing the students’ perceptions of Computational Thinking and quantitative data describing shifts in students’ skills and attitudes as effect sizes. The data suggest that it is possible to teach a basic understanding of programming to non-self-selected pre-service elementary school teachers."
Teaching K-12 students about the impact and mechanics of social media,"Lin, Anssi and Arkko, Eetu and Pope, Nicolas and Kahila, Juho",2024,"Young people are increasingly affected by data-driven profiling, recommendations, and manipulation on social media, often without understanding how these platforms work. This poster presents a 2-hour workshop designed to educate Finnish schoolchildren on the mechanics of social media. The workshop covered data collection, profiling, recommendation systems, and these mechanisms’ impacts on users and their communities."
Teaching Machine Learning in K–12 Classroom: Pedagogical and Technological Trajectories for Artificial Intelligence Education,"Tedre, Matti and Toivonen, Tapani and Kahila, Juho and Vartiainen, Henriikka and Valtonen, Teemu and Jormanainen, Ilkka and Pears, Arnold",2021,Sin Valor
Teaching method based on computational thinking a case research,Shuiyan He and Yongmin Hang and Yi Ding,2014,Sin Valor
Teaching mode reform and exploration on the University Computer Basic based on Computational thinking training in Network Environment,Boqin Liu and Junmei He,2014,Sin Valor
Teaching of the Yupana with the Tawa Pukllay method for developing the Computational Thinking in children,"Alvarado, Lorena and Falcon, Carla and Gutiééérrez-Cááárdenas, Juan and Romero-Romero, Vilma S.",2022,Sin Valor
Teaching programming based on Computational Thinking,Ying Li,2016,Sin Valor
Teaching programming to non-STEM novices: a didactical study of computational thinking and non-STEM computing education,"Spangsberg, Thomas Hvid",2017,"The PhD project presented here is concerned with teaching introductory programming to non-STEM students. Particularly students in the field of Information Studies and HCI. The research is carried out through three Teaching and Learning Explorations (TLE - I-III) which are set in an inductive action research approach. Computational thinking plays a significant role in computing education but it is still unclear how it should be interpreted to best serve its purpose. Constructionism and Computational Making seems to be promising frameworks to do this. In regards to specific teaching activities, the translation-grammar method of a structural approach to natural language teaching shows promising results when actualized in a concrete exercise named code-labelling."
Teaching Programming to Science Majors by Modelling,"Hsieh, Hsin-Ling and Lin, Yu-Tzu",2020,"Programming is playing an increasingly important role in various fields, including science. However, traditional programming instruction tends to use small-scale and general examples to explain syntax and semantic meaning of the code, which cannot foster students' programming ability of solving real-world problems. This research was intended to develop a modelling-based instruction for scientific programming to guide students to solve programming problems based on the modelling process (phenomenon description, data modelling, algorithmic modelling, coding, and verification and debugging). A learning platform based on the proposed modelling process was also developed to assist science-major students to learn how to solve real-world scientific problems by programming. An empirical study was conducted on thirty-two science-major college students to prove the effectiveness of the modelling-based scientific programming. The experiment results show that students who engaged more in modelling had higher programming performance. The modelling-based instruction actually helps students to write programs for solving scientific problem by using both of data and algorithmic models."
Teaching Programming Using Cultural Viewpoint Metaphors Resignification,"Corr\^{e}a, Joseline Melo and Mota, Marcelle Pereira",2021,"Technologies permeate contemporary society, and the ability to use computer science concepts in the problem-solving process is essential to everyone. This paper presents an epistemic tool of Semiotic Engineering whose meaning is resignified to the context of teaching programming to initial learners. Aiming to help these students absorb programming concepts, a gradual form of presentation using the interaction with a new system as a journey through a new culture, based on the Cultural Viewpoint Metaphors theory, was structured. After that, an application of this resignification was adopted in an introductory programming workshop using visual programming and the BBC Micro:bit embedded device. Results from the workshop revealed that this gradual form of introduction could help novices in the programming concepts learning process, showing the potential of this approach in teaching programming."
Teaching Refactoring to Improve Code Quality with ChatGPT: An Experience Report in Undergraduate Lessons,"Menolli, Andr\'{e} and Strik, Bruno and Rodrigues, Luiz",2024,"Refactoring presents a complex computational challenge, and its learning is intricate, requiring a solid foundation in computational thinking, programming and object-oriented concepts. Moreover, making students realize the importance and benefits of refactoring is also challenging. To address this complexity, we introduce a refactoring teaching method based on Generative Artificial Intelligence (GAI), incorporating single-loop and double-loop learning principles, focusing on fostering deeper and critical learning. We used ChatGPT, a GAI-based tool, and conducted an eight-week mixed-methods study involving 23 computer science undergraduate students. The study involved applying four distinct projects extracted from GitHub, where participants were tasked with identifying code smells and performing the necessary refactoring to improve code quality. The primary focus was on identifying both the positive and negative aspects of the method, as well as delineating the computational thinking characteristics developed during the process. The results indicate that the use of ChatGPT facilitated the learning of refactoring, contributing to the development of numerous computational thinking skills, especially problem formulation, decomposition, and abstraction. Thus, this paper contributes a GAI-based teaching method along with evidence on how it helps students develop refactoring skills."
Teaching reform and practice of the basic computer course based on flipped classroom,"Ma, LiXiao and Hu, JiChao and Chen, YiYing and Liu, XueJing and Li, WenBin",2017,Sin Valor
Teaching reform of programming basic course based on SPOC blended teaching method,"Li, Xiaoying and Gu, Changlong",2020,Sin Valor
Teaching Reform of Software Engineering Course Based on Computational Thinking,"Dong, Xueyan and Jia, Jingpeng",2020,Sin Valor
Teaching research and practice of blended leaning model based on computational thinking,"Li, Ying and Liu, Yu and Shu, Pan",2015,Sin Valor
Teaching Research on Computer Programming based on Cultivation of Computational Thinking,"Ding, Haiyan",2019,Sin Valor
Teaching research on the cultivation of computational thinking ability by using information technology,"Xiaohong, Cong and Jie, Liu and Zhibin, Miao and Li, Xu",2021,Sin Valor
Teaching Software Design Engineering Across the K-12 Curriculum: Using Visual Thinking and Computational Thinking,"Fronza, Ilenia and El Ioini, Nabil and Corral, Luis",2016,"Over the years a number of methodologies have been proposed in Software Engineering to deal with systems design. High among them is visual thinking (VT). VT is a well known strategy to foster more ideas and generate consensus within a group. In this paper, we propose the application of VT in the design phase of computational thinking in the K-12 curriculum. The goal is to facilitate the interchange of ideas in a team of students, and assist on orchestrating an all-hands, brainstorming working strategy that ensures that all the participants speak and are listened, and that all the viewpoints are taken into account. We describe the results of an experience of visual thinking applied in the design phase across the K-12 curriculum."
Teaching Strategy of Programming Course Guided by Neuroeducation,"Zhang, Jianwei",2019,Sin Valor
Teaching Structured Authoring and DITA Through Rhetorical and Computational Thinking,"Evia, Carlos and Sharp, Matthew R. and Pérez-Quiñones, Manuel A.",2015,Sin Valor
Teaching technical and societal aspects of IoT - A case study using the Orbit IoT Kit,"Tamashiro, Mariana Aki and Schaper, Marie-Monique and Jensen, Ane and Heick, Rune and Danielsen, Brian and Van Mechelen, Maarten and Jensen, Kasper L\o{}vborg and Smith, Rachel Charlotte and Iversen, Ole Sejer",2023,"Increasingly, IoT kits are used in pedagogical contexts to support learning experiences and teach students about IoT. However, few of them focus on both the technical aspects and the societal implications of IoT, such as cybersecurity and privacy. In this paper, we describe the Orbit IoT Kit, a micro:bit-based toolkit that supports teachers in IoT activities. The kit combines the microcontroller with relays and a web application, enabling students to connect everyday objects to the Internet and visualize the devices’ data flow. Based on an intervention in a secondary school with 3 teachers and 20 students of ages 12-13, our results indicate that the design and features of the kit — internet communication and data visualization — support teachers to engage students in learning about a holistic perspective of IoT. We reflect on our research propositions, discuss design strategies, and present three design recommendations for IoT toolkits: Connectivity, Visualization, and Openness."
Teaching Undergraduate Sociologists Modeling and Computational Thinking,"Musabirov, Ilya and Suschevskiy, Vsevolod",2020,"The introductory agent-based modeling course we are presenting aims to equip second-year sociology students with basic skills which are critical to transforming their research ideas into theories and computational models. Our course follows a general course on theory construction in social science. As one of the first interactions of undergraduate social science students with computer science concepts, the course partially serves as a CS0 course; however, the main focus is on the higher-level skills needed to model social phenomena. This requires the course to maintain multiple foci on computer science and domain skills. In this paper, we present a course design considerations and establish a foundation for the comparison of agent-based models and the computational thinking and CS0 skills required for undergraduate social scientists studying agent-based modeling."
TeachVR: An Immersive Virtual Reality Framework for Computational Thinking based on Student Preferences,"Wee, Chyanna and Wang, Lillian Yee Kiaw and Ong, Huey Fang",2025,"This study presents the development of a student-centric framework for utilizing virtual reality (VR) technologies in education, specifically focusing on enhancing computational thinking skills. While numerous frameworks exist in this domain, they often lack consideration of student preferences, which are integral for fostering learner autonomy. Our proposed framework, with components developed from the constructivist learning theory, emphasises creating knowledge through interaction with the environment, focusing on autonomy, mastery, and purpose as drivers of intrinsic outcomes. Through a survey administered to hundred and fifty-seven participants, we sought to identify student-preferred strategies for learning computational thinking skills via VR interventions. Results highlighted key challenges students face when working on computational tasks are related to algorithmic and abstraction thinking. To ease the aforementioned challenges, our findings suggest a preference among students for situated-based learning approaches within VR environments. Additionally, participants recognized the importance of motivational outcomes in improving autonomy and mastery within VR-based learning tasks. Students also preferred tasks that enhanced self-efficacy, contributing to a greater sense of purpose in their learning endeavours. Overall, this investigation sets a foundation for more student-centric, constructivist, and intrinsically-based VR frameworks in education."
TechCheck-K: A Measure of Computational Thinking for Kindergarten Children,"Relkin, Emily and Bers, Marina",2021,Sin Valor
Technological project in the development of computational thinking and problem-solving,"Paucar-Curasma, Ronald and Villalba-Condori, Klinge Orlando and Jara, Nolan Jara and Llamoca, Rosa Quispe and Tovar, Roberto Florentino Unsihuay and Malpartida, Katherin Felipa Carhuaz",2022,Sin Valor
Technology Comprehension: Scaling Making into a National Discipline,"Tuhkala, Ari and Wagner, Marie-Louise and Nielsen, Nick and Iversen, Ole Sejer and K\""{a}rkk\""{a}inen, Tommi",2018,"We account for the first research results from a governmentinitiated experiment that scales Making to a national discipline. The Ministry of Education, in Denmark, has introduced Technology Comprehension as a new discipline for lower secondary education. Technology Comprehension is first experimented as an elective subject in 13 schools. The discipline combines elements from computing, design, and the societal aspect of technology and, thus, resonates with the existing FabLearn and Making initiatives in Scandinavia. We report the identified opportunities and challenges based on interviews, surveys, and a theme discussion with experienced teachers from the 13 schools. The main takeaways are: First, the teachers did not perceive Technology Comprehension as a distinguished discipline, which calls for more research on how Making is scaled into a national discipline. Second, Technology Comprehension opens up for interdisciplinary and engaging learning activities, but teachers need scaffolding and support to actualise these opportunities. Third, Technology Comprehension challenges teachers' existing competencies in relation to the discipline and students' prerequisites and needs. Teachers need pedagogical means to take the societal aspect into account within the discipline. Finally, we argue for further research on supporting teachers when scaling Technology Comprehension on a national level."
