0,1,2,3
Teacher Views on Computational Thinking as a Pathway to Computer Science,"Moudgalya, Sukanya Kannan and Yadav, Aman and Sands, Philip and Vogel, Sara and Zamansky, Mike",2021,"Recent years have seen increased focus on integrating Computational Thinking (CT) across subject areas in lieu of treating it as a standalone subject. Over the course of two years, we focused on teacher development in a large city school system via summer workshops that brought in-service and pre-service teachers together to co-create integrated CT lessons. In this experience report, we will describe the workshop design and share the perspectives of the participating K-5 teachers. One particular area of focus of the workshop was integrating 'plugged' or technology-based computing examples for the teachers. Further, we engaged the teachers with a discussion of the role of CT in promoting equity for students and demonstrated ways in which student cultural experiences could be activated through creative computing. Specific outcomes of the work included increased confidence and value in CT vocabulary usage, ideas to infuse existing curriculum with CT ideas, and teacher belief that CT could be used as a ""gateway"" for learning CS. We make recommendations for future efforts to include CT in pre-service teacher preparation."
Teachers’ understanding of technical terms in a Computational Thinking curriculum,"Munasinghe, Bhagya and Bell, Tim and Robins, Anthony",2021,"Teachers new to computing who are not familiar with technical “jargon” can feel like they have landed in a foreign world, making them reluctant to take on the subject, and potentially leading to misconceptions and misunderstandings in the classroom. The diversity of technical words, metaphors, and phrases in different contexts can make their meanings confusing, ambiguous or misunderstood for the diverse user groups in computing education. Therefore, understanding the nature of the commonly claimed difficulties and confusion caused by computer jargon among teachers becomes important for finding ways to address this issue. This paper presents the findings of an empirical study conducted to understand the nature of teachers’ understanding of computational terms (jargon) related to Computational Thinking concepts, and how a relevant professional development intervention can help to resolve issues related to them. The results indicate that the nature of the teachers’ understanding of computational terms can be either that the computational meaning is not known, that the computational context is unclear, or their applicability is unclear. Concerns about teachers finding computer jargon difficult to understand can be because the computational context in which they are applied makes them difficult for teachers to understand, rather than not knowing their meanings in the first place. Moreover, appropriate support can enable teachers to learn the techniques and skills that the terminology refers to."
Teaching Computational Thinking Through Bio-Design (Abstract Only),"Okerlund, Johanna and Shaer, Orit and Latulipe, Celine",2016,"We are developing ways to teach computational thinking through interaction with tangible digital tools for synthetic biology. Inspired in part by Jeannette Wing's (Wing 2008) notion of the essence and pervasiveness of computational thinking, a growing community within SIGCSE is exploring tools that encourage computational thinking that don't use traditional computer science terminology or computer programming (Basawapna 2013, Daily 2014, Freeman 2014, Miller 2014, Wolz 2011). However, that community has not yet explored how to teach computational thinking through bio-design. Synthetic biology is a relatively new research field where scientists engineer living organisms to exhibit new behaviors. Biologists arrange and combine BioBricks, sequences of DNA that exhibit a behavior, sense an environmental factor, or indicate the beginning or end of a larger sequence. Bio-design not only incorporates traditional principles of computational thinking (abstraction, modularity, design/build/test), but also introduces new challenges that force the user to apply these principles in new ways. Interacting with biology can thus 1) help deepen understanding for people who are proficient in computational thinking, 2) provide a platform for introduction to computational thinking for the first time. Because most bio-design is performed in a wetlab by experienced biologists, we focus now on designing and developing low-barrier digital tools for interacting with biology. We present SynFlo (Okerlund 2016), a tangible interactive system for bio-design that mimics a real-life biological wetlab protocol and we discuss the properties of SynFlo and bio-design in general that encourage computational thinking."
Teaching computational thinking through bioinformatics to biology students,"Qin, Hong",2009,"Modern biology has transformed from an insular entity into an interdisciplinary science, which in turn demands interdisciplinary and cross-disciplinary training for future work force in biology and life sciences. Computational thinking is a way of thinking that uses concepts and methodologies of computing to address questions in a broad range of subjects, and as such, computational thinking offers an important skill set in modern sciences. Despite its importance, the concept of computational thinking has generally been side-stepped in undergraduate biology education. Many students in life sciences are often weak in quantitative/computing skills and tend to avoid computing-orient courses. To address these issues, we incorporated computational thinking into a bioinformatics course for undergraduate life science majors. We developed comprehensive computer laboratory exercises that offer hands-on learning experience for the targeted student pool, and employed peer-assisted collaborative learning environment. Preliminary results of these explorative efforts will be helpful for others to teach computational thinking to biology students."
Teaching Computational Thinking through Civics: NYC's Hack League,"Davis, Kylie and Shneyer, Elana",2020,"This poster provides an overview of the goals and objectives of the New York City Department of Education's (NYCDOE) Hack League, a district-wide competition that invites middle and high school students with any level of CS experience to explore the systemic impacts and applications of computing. By requiring participants to interact with data and prototype a proposed solution to an issue that the data illuminates, students creatively engage in a human-centered design and strategic problem-solving process aimed at improving the quality of life and civic issues in their communities. Each stage of competition represents a component of the engineering design process, thereby encouraging students to be thoughtful programmers. Through three stages of competition, students identify an issue and validate it with data, outline and prototype a solution while incorporating feedback from industry professionals and subject matter experts, and build metrics into their product. Making open data accessible to students has proven to be an effective approach to developing citizen scientists in NYC. This competition could be replicated in districts anywhere in the country and can be organized within or across schools. It is a great way to encourage student development as civic-minded individuals, engagement with their local government and elected officials, and application of computational thinking and computer science skills."
Teaching computational thinking through musical live coding in scratch,"Ruthmann, Alex and Heines, Jesse M. and Greher, Gena R. and Laidler, Paul and Saulters, Charles",2010,"This paper discusses our ongoing experiences in developing an interdisciplinary general education course called Sound Thinking that is offered jointly by our Dept. of Computer Science and Dept. of Music. It focuses on the student outcomes we are trying to achieve and the projects we are using to help students realize those outcomes. It explains why we are moving from a web-based environment using HTML and JavaScript to Scratch and discusses the potential for Scratch's ""musical live coding"" capability to reinforce those concepts even more strongly."
Teaching Computational Thinking to 8-Year-Olds through ScratchJr,"Faber, Hylke H. and van der Ven, Jan Salvador and Wierdsma, Menno D.M.",2017,"This synopsis presents the preliminary results of a larger study that aims to uncover design principles for teaching computational thinking to primary school children. This research focuses on teaching computational thinking to 8-year-olds through ScratchJr. By engaging in a cyclic process in which we create lesson materials and use evaluation data to improve them, we formulate design principles and provide teachers with sample course materials."
Teaching computational thinking to Down syndrome students,"Gonz\'{a}lez-Gonz\'{a}lez, Carina and Gonz\'{a}lez, Erika Herrera and Ruiz, Lorenzo Moreno and Infante-Moro, Alfonso and Guzm\'{a}n-Franco, Mar\'{\i}a D.",2018,"This paper presents an educational experience about the feasibility of using the KIBO robot to engage the learning of programming and computational thinking with students with Down syndrome (DS). In particular, we describe a pilot study carried out with seven DS students aged between 7-19, but with a cognitive age from 3--6. The programming and computational thinking contents had been adapted to their particular needs and integrated into their current curricular activities. We studied the engaging of students using KIBO, the grade of comprehension of the sequences and programming and the emotional behavior of students with DS during the sessions. The results of this study shows that people with DS are capable to acquire satisfactorily basic programming and computational thinking skills using KIBO. Also, the motivation and the emotional state of DS students were positive promoted through the designed activities."
Teaching Computational Thinking Using Agile Software Engineering Methods: A Framework for Middle Schools,"Fronza, Ilenia and Ioini, Nabil El and Corral, Luis",2017,"Computational Thinking (CT) has been recognized as one of the fundamental skills that all graduates should acquire. For this reason, motivational concerns need to be addressed at an early age of a child, and reaching students who do not consider themselves candidates for science, technology, engineering, and mathematics disciplines is important as well if the broadest audience possible is to be engaged. This article describes a framework for teaching and assessing CT in the context of K-12 education. The framework is based on Agile software engineering methods, which rely on a set of principles and practices that can be mapped to the activities of CT. The article presents as well the results of an experiment applying this framework in two sixth-grade classes, with 42 participants in total. The results show that Agile software engineering methods are effective at teaching CT in middle schools, after the addition of some tasks to allow students to explore, project, and experience the potential product before using the software tools at hand. Moreover, according to the teachers’ feedback, the students reached all the educational objectives of the topics involved in the multidisciplinary activities. This result can be taken as an indicator that it is possible to use computing as a medium for teaching other subjects, besides computer science."
Teaching Computational Thinking with Interventions Adapted to Undergraduate Students' Proficiency Levels,"de Jong, Imke",2020,"Adapting a teaching intervention to the proficiency level of a student improves learning when teaching programming. The goal of this PhD-project is to discover to what extent this holds when teaching computational thinking (CT) skills. I will first determine how teaching interventions can be adapted to CT proficiency levels, and then examine their effectiveness through a series of longitudinal studies."
Teaching evaluation for computational-thinking-oriented elementary computer courses,"Bo, Li and Xiaobin, Zhang and Ning, Wu",2017,"With the prevalence1 of the computational thinking, Chinese colleges and universities adopt this concept into their elementary computer teaching for cultivating students' thinking and application ability, which strongly support the students' development. Therefore, it is very important to evaluate the effectiveness of computational thinking in the elementary computer courses. Through such an evaluation, we can obtain the objective data which reflects the teaching effect of elementary computer courses, establish scientific teaching evaluation matrices, and emphasize the importance of those courses. In this paper, we investigate the teaching effectiveness for achieve accurate data and decision support on the computational-thinking-oriented computer curriculum reform. Our research is based on recent evaluations and data acquisition. We analyze the test database, categories of questions, and scores of students. We find several problems, such as the over-emphasizing the programming, incomplete knowledge components, limited background, large deviation of evaluation results among universities. Finally, we give several improvement recommendations."
Teaching High School Students Computational Thinking with Hands-on Activities,"Li, Wei-Lin and Hu, Chiu-Fan and Wu, Cheng-Chih",2016,"In this study we developed three hands-on activities to teach high school students computational thinking (CT) and, specifically, the decomposition skills. The activities were designed to enable students to solve problems by using application tools. The computer science concepts utilized in the activities included binary search, quick sort and iteration. We evaluated the effect of the activities utilizing a post-activity questionnaire, a post-test, students' worksheets, and semi-structured interviews with the participating students. The results indicated that the hands-on activities developed in this study improved students' CT ability."
Teaching how to teach computational thinking,"Lamprou, Anna and Repenning, Alexander",2018,"Computational Thinking is argued to be an essential skill for the workforce of the 21st century. As a skill, Computational Thinking should be taught in all schools, employing computational ideas integrated into other disciplines. Up until now, questions about how Computational Thinking can be effectively taught have been underexplored preventing efforts to cross the large gap between early adopters and the early majority, conceptualized as the Computer Science Education chasm. A promising strategy to cross the chasm is underway in Switzerland. Switzerland recently introduced a national curriculum, called Lehrplan 21, mandating Computer Science Education. This mandate requires the Computer Science education of elementary and middle school students. In 2017, the School of Education of Northwestern Switzerland (PH FHNW), introduced a mandatory pre-service teacher Computer Science Education course, to satisfy this mandate. All the PH FHNW students who study to become elementary school teachers must pass this two-semester course. The first part of this course was taught for the first time in fall of 2017. This paper presents the philosophy of this course and an initial analysis of both qualitative data capturing the students’ perceptions of Computational Thinking and quantitative data describing shifts in students’ skills and attitudes as effect sizes. The data suggest that it is possible to teach a basic understanding of programming to non-self-selected pre-service elementary school teachers."
Teaching programming to non-STEM novices: a didactical study of computational thinking and non-STEM computing education,"Spangsberg, Thomas Hvid",2017,"The PhD project presented here is concerned with teaching introductory programming to non-STEM students. Particularly students in the field of Information Studies and HCI. The research is carried out through three Teaching and Learning Explorations (TLE - I-III) which are set in an inductive action research approach. Computational thinking plays a significant role in computing education but it is still unclear how it should be interpreted to best serve its purpose. Constructionism and Computational Making seems to be promising frameworks to do this. In regards to specific teaching activities, the translation-grammar method of a structural approach to natural language teaching shows promising results when actualized in a concrete exercise named code-labelling."
Teaching Refactoring to Improve Code Quality with ChatGPT: An Experience Report in Undergraduate Lessons,"Menolli, Andr\'{e} and Strik, Bruno and Rodrigues, Luiz",2024,"Refactoring presents a complex computational challenge, and its learning is intricate, requiring a solid foundation in computational thinking, programming and object-oriented concepts. Moreover, making students realize the importance and benefits of refactoring is also challenging. To address this complexity, we introduce a refactoring teaching method based on Generative Artificial Intelligence (GAI), incorporating single-loop and double-loop learning principles, focusing on fostering deeper and critical learning. We used ChatGPT, a GAI-based tool, and conducted an eight-week mixed-methods study involving 23 computer science undergraduate students. The study involved applying four distinct projects extracted from GitHub, where participants were tasked with identifying code smells and performing the necessary refactoring to improve code quality. The primary focus was on identifying both the positive and negative aspects of the method, as well as delineating the computational thinking characteristics developed during the process. The results indicate that the use of ChatGPT facilitated the learning of refactoring, contributing to the development of numerous computational thinking skills, especially problem formulation, decomposition, and abstraction. Thus, this paper contributes a GAI-based teaching method along with evidence on how it helps students develop refactoring skills."
Teaching Software Design Engineering Across the K-12 Curriculum: Using Visual Thinking and Computational Thinking,"Fronza, Ilenia and El Ioini, Nabil and Corral, Luis",2016,"Over the years a number of methodologies have been proposed in Software Engineering to deal with systems design. High among them is visual thinking (VT). VT is a well known strategy to foster more ideas and generate consensus within a group. In this paper, we propose the application of VT in the design phase of computational thinking in the K-12 curriculum. The goal is to facilitate the interchange of ideas in a team of students, and assist on orchestrating an all-hands, brainstorming working strategy that ensures that all the participants speak and are listened, and that all the viewpoints are taken into account. We describe the results of an experience of visual thinking applied in the design phase across the K-12 curriculum."
Teaching technical and societal aspects of IoT - A case study using the Orbit IoT Kit,"Tamashiro, Mariana Aki and Schaper, Marie-Monique and Jensen, Ane and Heick, Rune and Danielsen, Brian and Van Mechelen, Maarten and Jensen, Kasper L\o{}vborg and Smith, Rachel Charlotte and Iversen, Ole Sejer",2023,"Increasingly, IoT kits are used in pedagogical contexts to support learning experiences and teach students about IoT. However, few of them focus on both the technical aspects and the societal implications of IoT, such as cybersecurity and privacy. In this paper, we describe the Orbit IoT Kit, a micro:bit-based toolkit that supports teachers in IoT activities. The kit combines the microcontroller with relays and a web application, enabling students to connect everyday objects to the Internet and visualize the devices’ data flow. Based on an intervention in a secondary school with 3 teachers and 20 students of ages 12-13, our results indicate that the design and features of the kit — internet communication and data visualization — support teachers to engage students in learning about a holistic perspective of IoT. We reflect on our research propositions, discuss design strategies, and present three design recommendations for IoT toolkits: Connectivity, Visualization, and Openness."
Teaching Undergraduate Sociologists Modeling and Computational Thinking,"Musabirov, Ilya and Suschevskiy, Vsevolod",2020,"The introductory agent-based modeling course we are presenting aims to equip second-year sociology students with basic skills which are critical to transforming their research ideas into theories and computational models. Our course follows a general course on theory construction in social science. As one of the first interactions of undergraduate social science students with computer science concepts, the course partially serves as a CS0 course; however, the main focus is on the higher-level skills needed to model social phenomena. This requires the course to maintain multiple foci on computer science and domain skills. In this paper, we present a course design considerations and establish a foundation for the comparison of agent-based models and the computational thinking and CS0 skills required for undergraduate social scientists studying agent-based modeling."
TeachVR: An Immersive Virtual Reality Framework for Computational Thinking based on Student Preferences,"Wee, Chyanna and Wang, Lillian Yee Kiaw and Ong, Huey Fang",2025,"This study presents the development of a student-centric framework for utilizing virtual reality (VR) technologies in education, specifically focusing on enhancing computational thinking skills. While numerous frameworks exist in this domain, they often lack consideration of student preferences, which are integral for fostering learner autonomy. Our proposed framework, with components developed from the constructivist learning theory, emphasises creating knowledge through interaction with the environment, focusing on autonomy, mastery, and purpose as drivers of intrinsic outcomes. Through a survey administered to hundred and fifty-seven participants, we sought to identify student-preferred strategies for learning computational thinking skills via VR interventions. Results highlighted key challenges students face when working on computational tasks are related to algorithmic and abstraction thinking. To ease the aforementioned challenges, our findings suggest a preference among students for situated-based learning approaches within VR environments. Additionally, participants recognized the importance of motivational outcomes in improving autonomy and mastery within VR-based learning tasks. Students also preferred tasks that enhanced self-efficacy, contributing to a greater sense of purpose in their learning endeavours. Overall, this investigation sets a foundation for more student-centric, constructivist, and intrinsically-based VR frameworks in education."
Technology Comprehension: Scaling Making into a National Discipline,"Tuhkala, Ari and Wagner, Marie-Louise and Nielsen, Nick and Iversen, Ole Sejer and K\""{a}rkk\""{a}inen, Tommi",2018,"We account for the first research results from a governmentinitiated experiment that scales Making to a national discipline. The Ministry of Education, in Denmark, has introduced Technology Comprehension as a new discipline for lower secondary education. Technology Comprehension is first experimented as an elective subject in 13 schools. The discipline combines elements from computing, design, and the societal aspect of technology and, thus, resonates with the existing FabLearn and Making initiatives in Scandinavia. We report the identified opportunities and challenges based on interviews, surveys, and a theme discussion with experienced teachers from the 13 schools. The main takeaways are: First, the teachers did not perceive Technology Comprehension as a distinguished discipline, which calls for more research on how Making is scaled into a national discipline. Second, Technology Comprehension opens up for interdisciplinary and engaging learning activities, but teachers need scaffolding and support to actualise these opportunities. Third, Technology Comprehension challenges teachers' existing competencies in relation to the discipline and students' prerequisites and needs. Teachers need pedagogical means to take the societal aspect into account within the discipline. Finally, we argue for further research on supporting teachers when scaling Technology Comprehension on a national level."
"Tekniverse: A world that connects signals, data, and people","Guler, Sibel Deren",2022,"This technical demonstration introduces Tekniverse (Figure 1), an end-to-end Internet-of-Things (IoT) toolkit designed for education, targeting middle and high school students as a tool for environmental data literacy. Tekniverse is a learning platform for data driven projects that teaches you how to create a network using physical objects — “things”— that can sense the environment, analyze data and exchange information. Tekniverse blends physical hands-on and “virtual fieldwork” to increase and equalize student resources. These features further cultivate critical thinking and anticipatory skills, acting as a vehicle for students to collaborate."
"Tekniverse: Towards a connected future for sensors, education, and action: Fostering Environmental Literacy with IoT and Physical Computing","Guler, Sibel Deren and Sotelo, Sheryl and Iwabuchi, Masa",2022,"The Internet of Things (IoT) is an innovation that is rapidly transforming industries from agriculture to medicine, enabling advances such as real-time data monitoring and remote control. However, IoT's infiltration into education has been much slower, and educational tools that embody these features are few and far between. Together with the Chugach School District in Alaska, we investigated methods to teach middle-school aged students how to use IoT to drive change in their communities and collaborate in a digital world, tied to real time environmental data. The objective of this work is to provide rural, K-12 Alaskan students and teachers with opportunities that will help build an understanding of what is happening in their local environments, increase overall scientific and climate literacy, and contribute to community resilience and connectedness. Rural Alaskan students live in some of the most vulnerable regions of the planet, regions that are highly susceptible to the impacts of climate change. In this work-in-progress paper, we first discuss the design and adaptation of Tekniverse, a hardware and software ecosystem that provides a gateway for students to code and connect hardware projects and data. We then discuss the finding of our initial study of Tekniverse as a learning tool for computational thinking, data analysis, and social responsibility in rural and remote areas with students in Alaska. Lastly, we propose future directions for this research and computational collaborative tools."
Testing a design-based learning approach to enhance elementary students’ computational thinking with experience-sampling method,"Li, Xing and Zhang, Yi and Huang, Jing",2022,"Computational Thinking (CT) is regarded as a key competency for k-12 children in the 21st century. In this project, a design-based learning (DBL) approach was proposed to improve elementary school students’ CT. This approach included programming skills learning and STEM practices with authentic real-life contexts. We assessed CT in a more accurate manner with experience-sampling methodology (ESM). A quasi-experiment study was carried out to assess how the intervention was associated with students’ self-perceived CT skills using event-based experience-sampling methodology. Forty sixth graders engaged in the curriculum units to create artifacts that solve specific real-world problems using Arduino electronic kits and Mind+ programming software. Results revealed that students’ self-perceived CT skills increased to a greater extent statistically. Using the experience sampling method, students’ self-perceived CT skills has different fluctuations in different stages of DBL, at the third phase of designing artifact, there is a significant decrease because learners are unfamiliar at the beginning of complicated cooperation in depth, which is likely to produce discourse conflicts and reduce efficiency. With the intervention of teachers, learners begin to improve greatly in the later stage. Learners have the highest CT in the iteration and improvement phases of prototype making and the final demonstration stage. In addition, collaboration plays an extremely important role in DBL, especially in the design phase. This study contributes to research in DBL teaching approach, CT instruction, its application in STEM education in particular, and how it can be used in elementary level education in general."
The assessment of mobile computational thinking,"Sherman, Mark and Martin, Fred",2015,"This paper introduces a rubric for analyzing ""mobile computational thinking"" (MCT) as represented in App Inventor work products. To demonstrate its efficacy, this rubric was used to evaluate and compare student work from the CS and non-CS student cohorts in a mixed-major app design undergraduate course. Our analysis showed some significant differences between the cohorts, which were expected, as well as more subtle differences. The rubric demonstrated that it was sensitive to significant and subtle variations of MCT. The instrument is available for download and use."
The Association between Computational Thinking and Mental Models in Talented Children (Doctoral Consortium),"Kunz, Katrin",2024,"This doctoral research explores the link between computational thinking (CT) and mental models in talented children, addressing a gap in empirical studies on effects of computer science interventions. The research employs a mixed methods approach, utilizing randomized controlled field studies and interviews with primary school students attending computational thinking courses. Thus, two new computational thinking interventions have been developed and will be evaluated by a pilot, efficacy, and effectiveness study including either a wait-list or treated control group. The test instrument measuring mental models will first be employed in semi-structured interviews with talented children attending these computational thinking courses and then subsequently implemented in randomized controlled field trials to compare the effects of the courses on computational thinking abilities and the development of stable and viable mental models."
The computational puzzle design framework: a design guide for games teaching computational thinking,"Jiang, Xina and Harteveld, Casper and Huang, Xinyuan and Fung, Anthony Y. H.",2019,"Games have been designed to foster children's computational thinking (CT) skills, which is widely recognized as a key ability that should be mastered in this computing-driven era. Because learning coding skills is cognitively difficult and uninvolving for novices and it is recommended to learn CT concepts first, many educational games have been developed to teach CT in a non-coding environment. However, despite the breadth of such games and the demand for it, little is known about how to design such games or why such games are designed in a particular way. To address this gap, this paper presents a design framework that describes the building blocks for developing (non-coding) gameplay elements in games teaching CT. The framework focuses specifically on computational problem-solving because this is where games can specifically aid with. We illustrate the design framework through LittleWorld, a mobile game that teaches CT concepts through insects."
The computational thinking across the curriculum workshop,"Settle, Amber",2011,"We report on a workshop conducted as a part of an NSF-funded project focused on enhancing computational thinking in the general education curriculum. The workshop brought together project participants as well as other interested individuals to reflect on the first two years of the grant and begin planning for future work. We report on the results of a survey of workshop participants, providing insight into factors that contribute to the success of such events."
The Construction and Application of A Blended Contextual Teaching Model for Computational Thinking Development,"Yang, Hairu and Shao, Yanru and Liu, Yuqi and Dong, Jiamin and Li, Qiuhong and Chen, Yipan",2024,"Computational thinking has become one of the key literacies necessary for talents in the digital and intelligent era of the 21st century. In the current educational environment, the content of the curriculum that is detached from reality and the fragmented knowledge have brought great difficulties to the cultivation of students' computational thinking ability. Contextual teaching can connect knowledge with reality. Through the e-learning platform combined with real-life scenarios to build a specific real situation, which can drive students to carry out rich thinking activities. Therefore, this study designed a blended contextual teaching model for the development of computational thinking based on contextual learning theory and constructivist learning theory. It was applied to the teaching of high school information technology courses, and the effectiveness of the model was verified by investigating and analyzing whether there were changes in students' academic performance and computational thinking ability under the blended contextual teaching model through the questionnaire survey method and the experimental research method. The results of the study show that the application of the model can effectively improve students' academic performance and computational thinking ability, which provides an effective reference and reference for future educational teaching practice."
The consume - create spectrum: balancing convenience and computational thinking in stem learning,"Basawapatna, Ashok Ram and Repenning, Alexander and Koh, Kyu Han and Savignano, Mark",2014,"Future school science standards, such as the Next Generation Science Standards (NGSS), emphasize the integration of simulation and modeling activities in the classroom environment. The extremes of these activities have two vastly different implementations. On one hand, a teacher can have students experiment on a pre-made simulation associated with the material. On the other hand, students can use, for example, an end-user programming tool to create the simulation from scratch. This allows students to not only experiment on, but also, to model the real world phenomenon being studied- a key component of computational thinking. However, the greater amount of time necessary for student authoring of simulations can make such an approach infeasible in the classroom environment. This paper presents a spectrum of strategies for integrating simulations into class- rooms emphasizing our research at the Scalable Game Design Lab, University of Colorado Boulder as well as research from other entities. Starting at consuming simulations and adding more user interaction and authoring elements begins to provide a gentle slope from consumption towards simulation creation. Results indicate that many of these strategies are quite effective."
"The Design, Development, and Evaluation of a Novel Computer-based Competency Assessment of Computational Thinking","Lai, Rina P.Y.",2020,"There is a long-standing question in the computational thinking (CT) literature regarding CT assessment methods. To address this, this project takes a multidisciplinary approach to design, develop, and evaluate a novel computer-based competency assessment of CT. Several pilot studies have suggested promising results regarding its reliability; the evaluation phase will be conducted using a psychometric model and data mining techniques to investigate item properties and extract performance patterns."
The Development of Computational Thinking in Computing Higher Education,"Moreira Oliveira, Carolina",2022,"Curriculum guidelines for Computer Science undergraduate courses from different institutions recognize computational thinking as a fundamental skill that all students must exercise in Computer Science courses. Unfortunately, the guidelines do not make it clear when and how these skills should be exercised. The literature recognizes the importance and relevance of computational thinking. However, there is still little evidence around which aspects should be considered to design activities to support the development of computational thinking. To address this problem, my research aims to investigate how to design and conduct activities to promote computational thinking in Computer Science courses. The expected result is to produce an approach to assist the design and conduct of computational thinking learning activities in Computer Science courses."
The Development of Internationalized Computational Thinking Curriculum in Hong Kong Primary Education (Abstract Only),"Wong, Gary K.W. and Zhu, Kening and Ma, Xiaojuan and Huen, John",2016,"Computational Thinking (CT) has been widely introduced and investigated in recent years, particularly in the U.S. since the born of visual, block-based, drag-drop programming environments such as Kodu, Scratch, Minecraft and App Inventor. Although the user interface is mainly in English, the characteristics of these easy-to-use, game-based, and interactive tools attract many teachers and researchers in the world to pay much attention to the possibilities and opportunities of introducing these tools to students. Recently, some primary school teachers in Hong Kong begin to independently introduce some of these programming tools to students at age 7 - 11 as a part of learning activities in their computer lessons. Their motives are similar but not the same, such as making a fun learning and teaching experience, motivating students for active and collaborative participation, and introducing CT concepts to develop generic skills (e.g. problem solving skills, creativity, and critical thinking). However, there is an absence of well-developed and planned curriculum for ""coding education"" to introduce computational thinking systematically to students in the local context with expected learning outcomes. Due to the uniqueness of K-12 curriculum in Hong Kong, the existing curriculum model in the U.S. may need to be customized and redesigned to become suitable for integrating into the curriculum in Hong Kong. In this poster, it describes the first proposed coding education curriculum in Hong Kong primary education (Primary 4 to Primary 6) with relevant objectives, structures, contents, and learning outcomes. A new pedagogical design framework for CT is introduced in this poster, which could be generalizable and yet to be evaluated. This new curriculum will serve as the curriculum guide to local teachers, and is the first research initiative of a three-year longitudinal study investigating the impact of CT activities to students particularly in Hong Kong. The experience of this curriculum development for CT concepts in K-12 education can inspire teachers and researchers in other parts of the world when adopting and internationalizing CT activities based on the curriculum model developed under the U.S. education."
The Effect of Learning Analytics System towards Learner's Computational Thinking Capabilities,"Jeon, Inseong and Song, Ki-Sang",2019,"The purpose of this paper is to show the effect of learning analytics system based teaching that instructor depends on a system which monitors learner's programming activities and grasps his/her achievement level in real-time under block-based programming environment. Based on the analyzed information, teachers might provide timely help and lead students to engage in coding education. Also, we found that there exits statistically significant difference in decomposition, abstraction, and algorithm components among several components of Computational thinking skills."
The effect of play and worked examples on first and third graders' creating and debugging of programming algorithms,"Bofferding, Laura and Kocabas, Sezai and Aqazade, Mahtob and Haiduc, Ana-Maria and Chen, Lizhen",2022,"Although learning to program can improve students' computational thinking skills---specifically, creating and debugging algorithms---we need to determine instructional strategies that foster such skills in young students. We investigated the role of analyzing worked examples that focused on creating and debugging programming algorithms with 28 first and 27 third graders. Students played a tangible, block-based programming game, Coding Awbie, across six, 20-minute sessions and were randomly assigned to also analyze programming worked examples during sessions one to three (immediate group) or sessions four to six (delayed group). To measure changes in creating and debugging algorithms before and after their worked example intervention, students completed a pretest, midtest (after session three), and a posttest. By midtest, students who were in the immediate group wrote significantly more accurate programs, although both groups had similar accuracy when given the chance to debug their programs. By posttest, both groups made significant gains in accuracy of their programs. Overall, analyzing worked examples proved to be a powerful support for students' programming skills in creating and debugging algorithms. However, students' common bugs indicate that additional worked examples should focus on double-counting errors."
The Effectiveness of Self-Directed Learning in Developing Computational Thinking of Middle School Students,"Zhou, Qian and Luo, Xiande and Dong, Yilin and Khalid, Faiza and Ma, Hongliang",2023,"Computational thinking (CT) is seen as one of the core elements fostered in STEM education, and many countries prepare and implement curricula for its development. Researchers realize that the development of CT in students at the elementary and middle school levels not only enables earlier use of CT, but also can better solute the problems in their daily learning. This study investigated the impact of self-directed learning on the development of CT in a block-based programming course. Using Pre- and posttest quasi-experimental research method, 128 students from a middle school were selected. Through the CT skill scale, the CT self-efficacy scale, and semistructured interviews, the quantitative and qualitative data were analyzed after four months of interventions. The findings revealed that the self-directed learning had a positive impact on middle school students’ CT skill and self-efficacy. Therefore, results revealed that self-directed learning is one of the effective learning strategies for developing CT of middle school students."
The Effectiveness of Teaching Approaches in Computational Thinking Education: A Meta-Analysis,"Chen, Yunshan and Wang, Yining and Li, Yanyan",2023,"This meta-analysis examined research on the effects of different teaching approaches on students’ computational thinking (CT) from 2010 to 2022. A total of 35 articles met inclusion criteria and were included in the final analysis with a total of 49 independent effect sizes. The meta-analysis results showed that the current K-12 teaching has a moderate positive impact on the development of students' computational thinking (g=0.548). Pair programming, unplugged activities, and project-based learning have the most significant effects, which are more helpful in cultivating students’ computational thinking. Moreover, we analyzed the impact of moderator variables on the relationship between K-12 teaching and computational thinking. Findings revealed that the effects of CT education were more substantial (a) for middle school students than for primary school students, (b) in interdisciplinary courses than in computer science courses, (c) with collaborative learning activities than with individual learning activities. Based on this, we suggest that paired programming, unplugged activities, and project-based learning, which are based on collaborative learning, should be used more for CT education. In addition, schools should develop interdisciplinary courses to promote computational thinking migration in different disciplines."
