Title,Autor,Year
Web3.0 Generative Art- A Co-Creation System in Environmental Sustainability Concept Form,"Chen, Chiung-Hui",2024
Voices of Elementary Computer Science Teachers: Computer Science Integration Rationales and Practices,"Liao, Yin-Chan and Kim, Jiyoung and Ottenbreit-Leftwich, Anne T. and Karlin, Michael and Guo, Meize",2024
VISO approach: A socialization proposal for the Internet of Things objects,L.S. Camargo and J.F. Pauletti and A.M. Pernas and A. Yamin,2024
Virtual Simulation Aids for AI Curriculum Learning: A Quantitative Evaluation with the 5E Instructional Model,"Tao, Runxin and Tian, Jun and Liang, Yongyao",2024
Validation of a Bebras-Based Test to Assess Computational Thinking Abilities in First-Year College Students,"Meza, Federico and V\'{a}squez, Andrea and San Mart\'{\i}n, Daniel",2024
Validating the AI-assisted second language (L2) learning attitude scale for Chinese college students and its correlation with L2 proficiency,Hanwei Wu and Wentao Liu and Yonghong Zeng,2024
Validating a performance assessment of computational thinking for early childhood using item response theory,Chungsoo Na and Jody Clarke-Midura and Jessica Shumway and Wilhelmina {van Dijk} and Victor R. Lee,2024
UVLHub: A feature model data repository using UVL and open science principles,David Romero-Organvidez and José A. Galindo and Chico Sundermann and Jose-Miguel Horcas and David Benavides,2024
Utilization of Information Entropy in Training and Evaluation of Students’ Abstraction Performance and Algorithm Efficiency in Programming,"Wu, Zengqing and Liu, Huizhong and Xiao, Chuan",2024
Using Rubrics for Assessment and Peer Assessment of Artful Robotics Projects with the Focus on Computational Thinking,"Kubincová, Zuzana and Miková, Karolína and Budinská, Lucia",2024
Using Problem-Driven Learning to Teach Computational Thinking in CS1,"Chang, Rocky K. C.",2024
Using machine learning to predict investors’ switching behaviour,Paul Nixon and Evan Gilbert,2024
Using Jigsaw Pedagogy to Promote Learning in Unplugged Information Technology Class: An Experimental Study,"Pu, Yilong and Zhang, Libing and Luo, Heng",2024
Using cospaces in augmented reality digital story creation: A thematic analysis,Davy Tsz Kit Ng and Wan Yee Winsy Lai and Morris Siu-yung Jong and Chi Wui Ng,2024
Using Computational Thinking to Learn Creative Writing and Performance Arts: Summer Experiences of Story Creation Projects,"Torres Castillo, Ruth and Valdez, Tomas and Pontelli, Enrico and Gonzalez, Horacio and Nevarez, Erick and Cota, Raena",2024
Using Computational Thinking to Demystify Computer Science for Elementary Teachers,"Levitt, Diane and Garfus-Knowles, Dylana and Khuu, Wyman and Siddappa, Sara",2024
Using 3D Virtual and Physical Robot Alone or Together-Which Works Better for Learning engagement and Computational Thinking,"Gao, Hanrui and Zhang, Yi and Wang, Kang and Yu, Fan and Li, Tianyu",2024
User experience testing and co-designing a digital game for broadening participation in computing with and for elementary school children,Golnaz {Arastoopour Irgens} and Cinamon Bailey and Tolulope Famaye and Atefeh Behboudi,2024
Use of Virtual Reality as an Educational Tool: A Comparison Between Engineering Students and Teachers,"Criollo-C, Santiago and Enrique Cerezo Uzcátegui, José and Guerrero-Arias, Andrea and Anita Yánez, T. and Dwinggo Samala, Agariadne and Rawas, Soha and Luján-Mora, Sergio",2024
Use of Computational Thinking Skills when solving Bebras Tasks: a Think-aloud Study,"de Jong, Imke and Sichterman, Bo and Jeuring, Johan",2024
Use of basic programming tools to foster programming logic in university students with school preparation other than computer science,Fernando Ibarra-Torres and Gustavo Caiza and Marcelo V. García and Valeria Barona-Pico,2024
Unplugged activities in the elementary school mathematics classroom: The effects on students’ computational thinking and mathematical creativity,Linlin Hu and Hao Wang,2024
Understanding the perception of design students towards ChatGPT,Vigneshkumar Chellappa and Yan Luximon,2024
Understanding local government responsible AI strategy: An international municipal policy document analysis,Anne David and Tan Yigitcanlar and Kevin Desouza and Rita Yi Man Li and Pauline Hope Cheong and Rashid Mehmood and Juan Corchado,2024
Understanding factors affecting fundamental school teachers’ use of technology in Luxembourg through a survey study,Kateryna Ivanishchenko and Gilbert Busana and Robert A.P. Reuter,2024
Understanding CTProgER's Impact on High School Students' Programming Learning,"Souza, Isabelle M. L. and Andrade, Wilkerson L. and Sampaio, Lívia M. R.",2024
Understanding 21st century skills needed in response to industry 4.0: Exploring scholarly insights using bibliometric analysis,Sumayya Saleem and Elizabeth Dhuey and Linda White and Michal Perlman,2024
Trying to Develop and Assess Computational Thinking in Computer Science Unplugged Activities with Gamification,"Triantafyllou, Serafeim A. and Sapounidis, Theodosios and Oikonomou, Andreas",2024
Transforming maker mindsets: A case study of elementary students in a maker education context during lesson study,Jiajia Li and Zhuang Li and Huixin Gao and Tianying Yun,2024
Transformative agency – the next step towards children's computational empowerment,"Iivari, Netta and Iversen, Ole Sejer and Smith, Rachel Charlotte and Schaper, Marie-Monique and Vent\""{a}-Olkkonen, Leena and Hartikainen, Heidi and Sharma, Sumita and Kinnula, Marianne and Lehto, Essi and Holappa, Jenni and Molin-Juustila, Tonja",2024
Training in Computational Archival Science: Do CAS Educational Frameworks meet Professional Expectations?,"Lemieux, Victoria L. and Arias-Hernandez, Richard",2024
Tracing the Development Methodologies of Software Engineering: A Systematic Literature Review,"Sugiarti, Yuni and Sumanto and Firdia, Normaliza and Afif, Dery Athallah and Rifqi, Muhammad and Lisman, Rayhan Maulana and Maulana, Ihsan",2024
Towards the Unification of Computational Thinking and EUDability: Two Cases from Healthcare,"Barricelli, Barbara Rita and Fogli, Daniela and Gargioni, Luigi and Locoro, Angela and Valtolina, Stefano",2024
Towards teaching strategies addressing online learning in blended learning courses for adult-learners,Nanda {van der Stap} and Theo {van den Bogaart} and Stan {van Ginkel} and Ebrahim Rahimi and Johan Versendaal,2024
Towards Student Engagement: Drones in Introductory CS Courses,"Albina, Adam and Huelsman, Michael",2024
Towards Incorporating Computational Thinking Skills Across the Curriculum,"DeMarco, Donna and Frye, Lisa and Schwesinger, Dylan",2024
Towards Data-Driving Multi-View Evaluation Framework for Scratch,"Chai, Xiaolin and Sun, Yan and Gao, Yan",2024
Towards Computing Education for Lifelong Learners: Exploring Computational Thinking Unplugged Approaches,"Agbo, Friday Joseph and Everetts, Connor",2024
The Students' Perspective on Computational Thinking through Flipped Classroom in K-12 Programming Course,"Choi, Wan Chong and Chang, Chi In",2024
The role of ChatGPT readiness in shaping language teachers' language teaching innovation and meeting accountability: A bisymmetric approach,Amir Reza Rahimi and Ana Sevilla-Pavón,2024
The performance of the LSTM-based code generated by Large Language Models (LLMs) in forecasting time series data,Saroj Gopali and Sima Siami-Namini and Faranak Abri and Akbar Siami Namin,2024
The Pedagogical Use of the Online Digital Weather Station in Teaching Mathematics to First-Year Elementary School Students,"Da Costa Santos, Marinalva and Pedroso, Rogerio Santos and Cavichioli, Amanda Marques and Soares Barni, Catia Helena",2024
The intentions of the designers of digital educational tools in early childhood education,Maria Ploog and Tomasz Wiktorski,2024
The Integration of Education Eobotics in High School in the Light of the BNCC: Potentialities and Challenges – Experience Report,"De Lima, João P. R. and Filho, Elson A. U. M. and S. Costa, Fabio A. and De S. Rossiter, Sarah T.",2024
The Integration of Computational Thinking and Making in the Classroom,"Magda, David and Gardner-McCune, Christina and Jimenez, Yerika and Chu, Sharon and Kulkarni, Abhishek",2024
The Integration of Computational Thinking and Artificial Intelligence Serves to Enhance The Cognitive Processes and Skill Acquisition of Students,"Tian, Shenmeihao",2024
The influence of ICT competencies on English digital reading achievement,Shuqiong Luo and Lijia Lin and Lingyi Fu and Ronnel B. King and Shing On Leung,2024
The Influence of CodeCombat on Computational Thinking in Python Programming Learning at Primary School,"Choi, Wan Chong and Choi, Iek Chong",2024
The Importance of Algorithmic Thinking Development in Primary Education,"Dumančić, Mario and Rogulja, Nataša and Tomljenović, Krešo",2024
The Impact of ICT Resources on Chinese Middle School Students' CT Skills: The Mediating Role of ICT Literacy,"Zhou, Yu and Sun, Junmei and Zhang, Jing and Jing, Bin and Ma, Hongliang and Li, Xiaofei and Han, Yifei",2024
The Hiking Optimization Algorithm: A novel human-based metaheuristic approach,Sunday O. Oladejo and Stephen O. Ekwe and Seyedali Mirjalili,2024
The evolution of computational research in a data-centric world,Dhrithi Deshpande and Karishma Chhugani and Tejasvene Ramesh and Matteo Pellegrini and Sagiv Shiffman and Malak S. Abedalthagafi and Saleh Alqahtani and Jimmie Ye and Xiaole Shirley Liu and Jeffrey T. Leek and Alvis Brazma and Roel A. Ophoff and Gauri Rao and Atul J. Butte and Jason H. Moore and Vsevolod Katritch and Serghei Mangul,2024
The End is the Beginning is the End: The closed-loop learning analytics framework,Michael Sailer and Manuel Ninaus and Stefan E. Huber and Elisabeth Bauer and Samuel Greiff,2024
The effects of dynamic and static feedback under tasks with different difficulty levels in digital game-based learning,Peipei Mao and Zhihui Cai and Zhikeng Wang and Xin Hao and Xitao Fan and Xiaojun Sun,2024
The effects of a progressive scaffolding approach on middle school students'computational thinking skills and self-efficacy,"Xi, Feifei and Xiao, Tianyu and Li, Xiaofei and Hu, Yafei and Ma, Hongliang",2024
The Effectiveness of Using Augmented Reality on the Geometry Thinking Ability of Junior High School Students,Heni Pujiastuti and Rudi Haryadi,2024
The effectiveness of educational interventions on thinking and operational skills in complex learning—A meta-analysis,Haoxin Xu and Tianrun Deng and Xianlong Xu and Xiaoqing Gu,2024
The effect of computer science unplugged on abstraction as a sub-component of computational thinking,Ezgi Gün-Tosik and Tolga Güyer,2024
The Contributions of Programming and Robotics Courses on Women's STEM Inclusion,"De Araujo, Thabatta Moreira Alves and De Oliveira Santos Silva, Anderson Ribeiro and Da Silva, Alisson Marques and Habib Bechelane Maia, Eduardo and Henrique Campos, Michelli and Ascanio Santos, Diego",2024
The Construction and Application of A Blended Contextual Teaching Model for Computational Thinking Development,"Yang, Hairu and Shao, Yanru and Liu, Yuqi and Dong, Jiamin and Li, Qiuhong and Chen, Yipan",2024
The cognitive effects of computational thinking: A systematic review and meta-analytic study,Chiara Montuori and Filippo Gambarota and Gianmarco Altoé and Barbara Arfé,2024
The Changing Face of Computer Science Education - What Lies Behind and What Lies Ahead?,"Rangarajan, Anuradha and Nobles, Calvin and Parthasarathy, Rangarajan and Dawson, Maurice",2024
The Association between Computational Thinking and Mental Models in Talented Children (Doctoral Consortium),"Kunz, Katrin",2024
The APP Method: Self-Regulation Strategies Giving POWER to Computer Science Students,"Drozdowski, Corina S. and Emeghara, Solomon and Marlowe, Thomas J. and Herbert, Katherine G. and Anu, Vaibhav K. and Hagiwara, Sumi and Robila, Stefan A.",2024
The analysis of teaching quality evaluation for the college sports dance by convolutional neural network model and deep learning,Shuqing Guo and Xiaoming Yang and Noor Hamzani Farizan and Shamsulariffin Samsudin,2024
"The ""How-To"" as a Post-AI Assessment Tool","Mitch, Roman",2024
Teaching Refactoring to Improve Code Quality with ChatGPT: An Experience Report in Undergraduate Lessons,"Menolli, Andr\'{e} and Strik, Bruno and Rodrigues, Luiz",2024
Teaching K-12 students about the impact and mechanics of social media,"Lin, Anssi and Arkko, Eetu and Pope, Nicolas and Kahila, Juho",2024
Teaching design students machine learning to enhance motivation for learning computational thinking skills,Hung-Hsiang Wang and Chun-Han Ariel Wang,2024
Teaching Computing in Indigenous Schools: An Early Experience Report,"Yan, Wei and Hovermill, Jeffrey Allen and Prescott, Paige and Amresh, Ashish",2024
Teaching and Learning Model for Artificial Intelligence Education,Kil Hong Joo and Nam Hun Park,2024
Teachers’ perceptions of the barriers and drivers for the integration of Informatics in primary education,Gabrielė Stupurienė and Margarida Lucas and Pedro Bem-Haja,2024
Teachers' Intention to Integrate Computational Thinking Skills in Higher Education: A Survey Study in the Netherlands,"Zhang, Xiaoling and Aivaloglou, Efthimia and Specht, Marcus",2024
Supporting Teacher Understanding of Computational Thinking Integration into Early Elementary Curricula,"Sherwood, Heather and Kaiser, Alice and Ferguson, Camille and Negron, Anthony and Ferrer, Ray and Labonte, Don",2024
Supporting Learning Processes using Emerging Technologies and Gamification,"Gulácsi, Ádám and Dienes-Gulácsi, Nikolett and Tóth, Róbert",2024
Supporting adult-learners’ online interaction in computer-mediated learning,Nanda {van der Stap} and Theo {van den Bogaart} and Ebrahim Rahimi and Stan {van Ginkel} and Tobey Nelson and Johan Versendaal,2024
Sucre4Stem: A K-12 Educational Tool for Integrating Computational Thinking and Programming Across Multidisciplinary Disciplines,"Trilles, Sergio and Monfort-Muriach, Aida and Cueto-Rubio, Enrique and López-Girona, Carmen and Granell, Carlos",2024
Study on Mode of Cultivating Computational Thinking in Online Teaching of Information Technology:A Quasi-Experimental Study,"Yang, Hairu and Liang, Zhou and Ma, Mingyue and Zhang, Xiaoyu and Fu, Yan and Zhang, Yongmei",2024
Strengthening Computational Thinking within Upper Elementary Classrooms: A Strategy for Broadening Participation in Computer Science,"Sayler, Ben and Anderson, Ann and Caffee, Hannah and Carroll, Becky and Hammel, Koreen and Her Many Horses, Ian and Kertzman, Deann and Lange, Pamela and Myers, Rebecca and Reiner, Nicol and Uhre-Balk, Nicole and Webber, Kimberly",2024
Streamlined approach to 2nd/3rd graders learning basic programming concepts,Milan Đ. Adamović and Dragan V. Ivetić,2024
STEM-Based Bayesian Computational Learning Model-BCLM for Effective Learning of Bayesian Statistics,"Khuda, Ikram E. and Ahmad, Sadique and Ashraf Ateya, Abdelhamied",2024
Solvi: A visual constraint modeling tool,Xu Zhu and Miguel A. Nacenta and Özgür Akgün and Daniel Zenkovitch,2024
Six Weeks with ROSE: Teacher Perspectives on Computer Science Professional Development,"Zan, Zihan and Iqbal, Razib and Katangur, Ajay K and Liu, Siming and Piccolo, Diana",2024
Sin Valor,Sin Valor,2024
Simulating Election Votes,"Popov, Aleksandr",2024
Simplifying Multimedia Programming for Novice Programmers: MediaLib and Its Learning Materials,"Wynn, Adam and Wang, Jingyun and Valente, Andrea",2024
Serious game-based learning and learning by making games: Types of game-based pedagogies and student gaming hours impact students' science learning outcomes,Ai-Chu Elisha Ding and Cheng-Han Yu,2024
Sequential Behavior Analysis of Interdisciplinary Activities in Computational Thinking and EFL Language Learning With Game-Based Learning,"Hsu, Ting-Chia and Chang, Ching and Liang, Yi-Sian",2024
Semantic configuration model with natural transformations,Viacheslav Wolfengagen and Larisa Ismailova and Sergey Kosikov and Igor Slieptsov and Sebastian Dohrn and Alexander Marenkov and Vladislav Zaytsev,2024
See Logic In Life: An Individualized Exercise Structure for Making and Sharing Computing Concept Connections,"Spezialetti, Madalene",2024
Scratch-NB: A Scratch Extension for Introducing K-12 Learners to Supervised Machine Learning,"Quiroz, Patricio and Gutierrez, Francisco J.",2024
School Maker Environments: a systematic review of makerspaces in K-12 education,Elio Molisani Ferreira Santos and Cristina Gomes {da Silva} and Roseli de {Deus Lopes},2024
Scaffolding Expertise: Evaluating Scaffolds for Block-Based Coding Among Experts and Novices,"Zhang, Yifan and Rutherford, Teomara",2024
Scaffolding Creative Programming Projects,"Repenning, Alexander and Grabowski, Susanne",2024
Scaffolding Computational Thinking With ChatGPT,"Liao, Jian and Zhong, Linrong and Zhe, Longting and Xu, Handan and Liu, Ming and Xie, Tao",2024
RULER: Prebugging with Proxy-Based Programming,"Repenning, Alexander and Basawapatna, Ashok",2024
Role of creative self-efficacy and perceived creativity as predictors of mathematical creative thinking: Mediating role of computational thinking,Suherman Suherman and Tibor Vidákovich,2024
Robotics Club Students Create Interactive Model of Ilse Teske Sculpture Park,"Sant'Ana, Vanessa Lopes and Bottamedi, Venicio and Maffezzolli, Graziela",2024
ROBOSTEAMSEN Project - Training SEN Teachers to Use Robotics for Fostering STEAM and Develop Computational Thinking*,"Conde, Miguel Á. and Rodríguez-Sedano, Francisco J. and García-Peñalvo, Francisco J. and Gonçalves, Jose and Jormanainen, Ilkka and Anzanello, Andrea and Alves, Jonny Filipe Ribeiro and Hernáandez, Raquel Fernández and Ailincai, Alina- Andreia",2024
RETRACTED: Identification and evaluation of educational technology trends from 2004 to 2022: Evidence based on computers in human behavior and horizon report,Jun Liu and Zile Liu and Cong Wang and Yanhua Xu,2024
Rethinking the Development of Computational Thinking Skills in Young Children through Nature Play,"Om, Chimi and Brereton, Margot and Vella, Kellie and Ploderer, Bernd and Dema, Tshering and Dobson, Madeleine Rose and Murcia, Karen",2024
Research on the Social Epistemic Network (SENS) for Promoting Deeper Learning in University Students through Online Knowledge Construction,"Du, Shuang and Hu, Hang",2024
Research on the Instructional design of Computer Foundation Course of University Oriented by Computational Thinking,"Li, Xiao Jing and Liu, Si Qi and Pan, Tong and Chen, Bin Ru and Zhao, Lei and Wang, Ming Ming",2024
Research on Teaching Reform for Python Programming Curriculum Based on AIGC-CDIO-OBE Model,"Liao, Erchong",2024
Research on Teaching Methods of ‘C Language Programming’ Based on TPACK,"Zhang, Chunling and Wang, Fuqiang",2024
Research hotspots and development trends of model and modelling education research: Bibliometric analysis based on CiteSpace,Dongxue Jin and Min Jian,2024
Research and Design of Blended Learning of EDA Technology Course Based on CDIO,"Zhao, Chenguang and Fang, Qizhi and Sun, Yanpeng",2024
Remixing between imitation and originality: Exploring creative behaviors in scratch projects,Jiaxin Gong and Xiaofan Liu and Jun Peng and Baichang Zhong,2024
Relieving negative Chinese transfer in EFL syntactic writing through negative feedback based on computational thinking,Tang Youjun and Ma Xiaomei,2024
Rapid dynamic changes of FL.2 variant: A case report of COVID-19 breakthrough infection,Wonderful T. Choga and Gobuiwang Khilly {Kurusa (Gasenna)} and James Emmanuel San and Tidimalo Ookame and Irene Gobe and Mohammed Chand and Badisa Phafane and Kedumetse Seru and Patience Matshosi and Boitumelo Zuze and Nokuthula Ndlovu and Teko Matsuru and Dorcas Maruapula and Ontlametse T. Bareng and Kutlo Macheke and Lesego Kuate-Lere and Labapotswe Tlale and Onalethata Lesetedi and Modiri Tau and Mpaphi B. Mbulawa and Pamela Smith-Lawrence and Mogomotsi Matshaba and Roger Shapiro and Joseph Makhema and Darren P. Martin and Tulio {de Oliveira} and Richard J. Lessells and Shahin Lockman and Simani Gaseitsiwe and Sikhulile Moyo,2024
Quantifying structural distortion manipulation for desired perovskite phase: Part I. Paradigm demonstration in tungsten oxides,Cheng Fang and Hong Wang and Siqi Shi,2024
Prospects in the field of learning and individual differences: Examining the past to forecast the future using bibliometrics,Katarzyna Bobrowicz and Sonsoles López-Pernas and Ziwen Teuber and Mohammed Saqr and Samuel Greiff,2024
Prospective Elementary Teachers’ Computational Thinking Skills: A Preliminary Study,"Putra, Zetra Hainul and Witri, Gustimal and Dahnilsyah and Gunawan, Yahya and Sumadinata, Herry and Putri, Arisya Ruspina",2024
Proposing and Testing an Open - Source and Low - Cost Drone Under the Engineering Design Process for Higher Education: The Mechatronics Course Use Case,"Chatzopoulos, Avraam and Xenakis, Apostolos and Papoutsidakis, Michail and Kalovrektis, Konstantinos and Kalogiannakis, Michail and Psycharis, Sarantos",2024
Promoting Computational Thinking Skills Through Game-Based Learning of Students in Lower Secondary School,"Saenboonsong, Siripon and Poonsawad, Akarapon",2024
Promising practices for online professional learning,Laura Morrison and Janette Hughes,2024
Programming with ChatGPT: How far can we go?,Alessio Bucaioni and Hampus Ekedahl and Vilma Helander and Phuong T. Nguyen,2024
Programming STEAM Applications in Informatics Education and Their Use in Biology Education,"Guniš, Ján and Šnajder, Ľubomír and Mišianiková, Anna and Kotlárová, Dominika and Brinziková, Katarína and Lešková, Andrea",2024
Programming Skills as a Gateway to Proof Writing Proficiency,"Earth, Steve and Johnson, Jeremy and Char, Bruce",2024
Programming Games as Learning Tools: Using Empathic Design Principles for Engaging Experiences,"Maxim, Raluca Ionela and Arnedo-Moreno, Joan",2024
Profiling students’ learning engagement in MOOC discussions to identify learning achievement: An automated configurational approach,Zhi Liu and Qianhui Tang and Fan Ouyang and Taotao Long and Sannyuya Liu,2024
Professional Development in Computational Thinking: A Systematic Literature Review,"Espinal, Alejandro and Vieira, Camilo and Magana, Alejandra J.",2024
Problem-Solving Through Pair-Programming: The Mediational Role of ChatGPT,"Urhan, Selin and Kocadere, Selay Arkun",2024
Primary students’ relational thinking and computation strategies with concrete-to-symbolic representations of subtraction as difference,Karina J. Wilkie and Sarah Hopkins,2024
Preface—From the modeling of social behavior to computational diplomacy,Bastien Chopard and Stephan Davishofer and Dirk Helbing and Nicolas Levrat and Peter Sloot,2024
Predicting the Mathematics Literacy of Resilient Students from High‐performing Economies: A Machine Learning Approach,Yimei Zhang and Maria Cutumisu,2024
Piloting of a Computer Science Content Knowledge Test for 10th Grade Students*,"Bahr, Tobias",2024
Physicians should build their own machine-learning models,Yosra Magdi Mekki,2024
Physical and Digital Twin with Computational Thinking to Foster STEM Vocations in Primary Education,"Palomés, Xavier Pi I and Verdaguer-Codina, Joan and Casas, Pau Fonseca I and Rubiés-Viera, José Luis",2024
Petz recovery maps for qudit quantum channels,Lea Lautenbacher and Vinayak Jagadish and Francesco Petruccione and Nadja K. Bernardes,2024
Personalized adaptive learning in higher education: A scoping review of key characteristics and impact on academic performance and engagement,Eileen {du Plooy} and Daleen Casteleijn and Denise Franzsen,2024
Performance of Softcup® menstrual cup and vulvovaginal swab samples for detection and quantification of genital cytokines,Nashlin Pillay and Gugulethu Favourate Mzobe and Marothi Letsoalo and Asavela Olona Kama and Andile Mtshali and Stanley Nzuzo Magini and Nikkishia Singh and Vani Govender and Natasha Samsunder and Megeshinee Naidoo and Dhayendre Moodley and Cheryl Baxter and Derseree Archary and Sinaye Ngcapu,2024
Pedagogical agent design for K-12 education: A systematic review,Shan Zhang and Chris Davis Jaldi and Noah L. Schroeder and Alexis A. López and Jessica R. Gladstone and Steffi Heidig,2024
Participatory Design Sprints - Employing PD Principles in a Condensed Format,"Dindler, Christian and Iversen, Ole Sejer and Kanstrup, Katrine Holm and Van Mechelen, Maarten and Wagner, Marie-Louise",2024
p5.quadrille.js: P5.js quadrille library,Jean Pierre Charalambos,2024
Orienting learners and teachers in introductory programming classes: the ABC Framework,"Cutts, Quintin",2024
Optimizing Network Management and Virtualization Using Machine Learning Approach: Network Slice Prediction,"Akinyemi, Lateef Adesola and Oshinuga, Olamide Peter and Oladejo, Sunday Oladayo and Ekwe, Stephen Obono and Sumbwanyanbe, Mbuyu and Mnkandla, Ernest and Shoewu, Oluwagbemiga Omotayo",2024
Online Design Thinking Instruction and changes in pre-service teachers’ self-perceptions of Design Thinking and reflective thinking: A mixed-method study,Kevser Özaydınlık,2024
Once Upon a Time there was an Ozobot: Storytelling with Educational Robots,"Hinterplattner, Sara and Schmidthaler, Eva and Skog\o{}, Jakob Sebelin and Leitner, Sarah and Sabitzer, Barbara",2024
On the Issue of Developing Computational Thinking When Teaching Students in the Field of Study Applied Mathematics and Computer Science,"Dorofeeva, V.I. and Stroev, S.P. and Dorofeev, D.Yur.",2024
Notional Machines for Inclusive Learning,"Wilson, David and Sarwar, Saquib and Najjar, Nadia",2024
Navigating the Pitfalls: Analyzing the Behavior of LLMs as a Coding Assistant for Computer Science Students—A Systematic Review of the Literature,"Pirzado, Farman Ali and Ahmed, Awais and Mendoza-Urdiales, Román Alejandro and Terashima-Marin, Hugo",2024
Navigating the future: Exploring in-service teachers' preparedness for artificial intelligence integration into South African schools,Musa Adekunle Ayanwale and Sibusiso D. Ntshangase and Owolabi Paul Adelana and Kunle Waheed Afolabi and Umar A. Adam and Stella Oluwakemi Olatunbosun,2024
Nature's novel materials: A review of quantum biology,Betony Adams and Francesco Petruccione,2024
Music-driven generative dance movement teaching game based on a multi-feature fusion strategy,Fang Wang and Oswaldo Lorenzo Quiles and Jie Li,2024
MR-LEAP: Mixed-Reality Learning Environment for Aspirational Programmers,Santiago Schez-Sobrino and Francisco M. García and Javier A. Albusac and Carlos Glez-Morcillo and Jose J. Castro-Schez and David Vallejo,2024
Moving Beyond Game Design: Building Teacher Confidence with Scientific Modeling by Transitioning from Game Design to EcoSystem Programming,"Perrone Smith, Corrina and Repenning, Nadia",2024
Modeling Plants vs Zombies Gameplay using Finite automata,"P., Archana Reddy and G., Divya Jyothi and Varshita, Velumury and Akshitha, Chennupati and Radha, D",2024
Modeling a Problem-Solving Approach Through Computational Thinking for Teaching Programming,"Tareq, Zebel-Al and Raja Yusof, Raja Jamilah",2024
ml-machine.org: Infrastructuring a Research Product to Disseminate AI Literacy in Education,"Bilstrup, Karl-Emil Kj\ae{}r and Kaspersen, Magnus H\o{}holt and Bouvin, Niels Olof and Petersen, Marianne Graves",2024
Mind the Gap: Exploring Differences in Student Perceptions of Belonging and Inclusion in Computer Science,"von Briesen, Elizabeth and Duvall, Shannon and Mattfeld, Ryan and Spurlock, Scott",2024
Metaheuristics for Protein Structure Prediction: Review and Empirical Analysis,"Oladejo, Sunday O.",2024
Measuring mutual engagement in the context of middle-school pair programming: Development and validation of a self-reported questionnaire,Fan Xu and Ana-Paula Correia,2024
Mastering basic Sorting Algorithms through Computational Thinking Activities for Everyone,"Silapachote, Piyanuch and Srisuphab, Ananta and Hoonlor, Apirak and Sunetnanta, Thanwadee",2024
Mapping the landscape: A scoping review of 21st century skills literature in secondary education,Christina Kain and Corinna Koschmieder and Marlies Matischek-Jauk and Sabine Bergner,2024
Mapping the educational Frontier: Unleashing the Potential of artificial intelligence talents through cooperative planning in the Guangdong-Hong Kong-Macao greater bay area,Zhuo Zhang and Jie Li and Yansheng Chen and Fajun Chen and Zhonghao Liu,2024
Making as an opportunity for classroom assessment: Canadian maker educators’ views on assessment,Yumiko Murai and A. {Yulis San Juan},2024
Making Abstraction Concrete in the Elementary Classroom,"Hung, Eping E. and Vanderberg, Maggie and Krause, Gladys and Skuratowicz, Eva",2024
Machine learning in energy storage material discovery and performance prediction,Guochang Huang and Fuqiang Huang and Wujie Dong,2024
Machine learning's model-agnostic interpretability on the prediction of students' academic performance in video-conference-assisted online learning during the covid-19 pandemic,Eka Miranda and Mediana Aryuni and Mia Ika Rahmawati and Siti Elda Hiererra and Albert Verasius {Dian Sano},2024
Longitudinal test of the social cognitive model of well-being among Chinese college students,Biru Chang and You Xu and Jiajian Wang and Qiuxia Guo,2024
Logic Programming in Primary School: Facing Computer Science at an Early Age,"Rodríguez, Jorge P. and Cecchi, Laura A.",2024
