Title,Autor,Year
"AI literacy for users – A comprehensive review and future research directions of learning methods, components, and effects",Marc Pinski and Alexander Benlian,2024
Early childhood pre-service teachers’ preparation for using technology with children: a systematic literature review,"Sofia Papavlasopoulou, Marianne Undheim, Tamsin Meaney and Sara Esmaeeli",2024
Multidimensional Framing of Environments Beyond Blocks and Texts in K–12 Programming,Ndudi Okechukwu Ezeamuzie and Mercy Noyenim Ezeamuzie,2024
Evaluating AI's impact on self-regulated language learning: A systematic review,Wenli-Li Chang and Jerry Chih-Yuan Sun,2024
Artificial intelligence literacy for technology education,Karin Stolpe and Jonas Hallström,2024
Rapid dynamic changes of FL.2 variant: A case report of COVID-19 breakthrough infection,Wonderful T. Choga and Gobuiwang Khilly {Kurusa (Gasenna)} and James Emmanuel San and Tidimalo Ookame and Irene Gobe and Mohammed Chand and Badisa Phafane and Kedumetse Seru and Patience Matshosi and Boitumelo Zuze and Nokuthula Ndlovu and Teko Matsuru and Dorcas Maruapula and Ontlametse T. Bareng and Kutlo Macheke and Lesego Kuate-Lere and Labapotswe Tlale and Onalethata Lesetedi and Modiri Tau and Mpaphi B. Mbulawa and Pamela Smith-Lawrence and Mogomotsi Matshaba and Roger Shapiro and Joseph Makhema and Darren P. Martin and Tulio {de Oliveira} and Richard J. Lessells and Shahin Lockman and Simani Gaseitsiwe and Sikhulile Moyo,2024
Igniting kid power: The impact of environmental service-learning on elementary students' awareness of energy problems and solutions,Eileen G. Merritt and Andrea E. Weinberg and Candace Lapan and Sara E. Rimm-Kaufman,2024
Development of basic thermodynamics workshops integrating a cubic equations of state simulator and MATLAB Grader courses,Mariola Camacho-Lie and Rodrigo Alberto Hernández-Ochoa and Adriana Palacios,2024
Teaching teachers to teach with technology: teacher educators’ practices,"Dana Uerz, Manon van Zanten, Kyra de Korte, Monique Volman and Marijke Kral",2024
Quantifying structural distortion manipulation for desired perovskite phase: Part I. Paradigm demonstration in tungsten oxides,Cheng Fang and Hong Wang and Siqi Shi,2024
Advancing young students’ computational thinking: An investigation of structured curriculum in early years primary schooling,Garry Falloon,2024
Can Preschoolers Learn Computational Thinking and Coding Skills with ScratchJr? A Systematic Literature Review,Papadakis Stamatios,2024
A metaphor-based robot programming approach to facilitating young children’s computational thinking and positive learning behaviors,Xinli Zhang and Yuchen Chen and Lailin Hu and Yiwei Bao and Yun-Fang Tu and Gwo-Jen Hwang,2024
Impact Evaluations of Teacher Preparation Practices: Challenges and Opportunities for More Rigorous Research,Zid Mancenido,2024
Smart Libraries and Library 3.0,Charlie Smith,2024
Assessing the Impact of an RPP on a Large Urban School District: The Case of CAFÉCS,"Erin Henrick, Danny Schmidt, Steven McGee, Andrew M. Rasmussen, Lucia Dettori, Ronald I. Greenberg, Dale Reed and Don Yanek",2024
Artificial intelligence in dance education: Using immersive technologies for teaching dance skills,Zheng Wang,2024
Reasoning about data in elementary school: student strategies and strengths when reasoning with multiple variables,"Jessica Sickler, Michelle Lentzner, Lynn T. Goldsmith, Lauren Brase and Randall Kochevar",2024
Identification and evaluation of educational technology trends from 2004 to 2022: Evidence based on computers in human behavior and horizon report,Jun Liu and Zile Liu and Cong Wang and Yanhua Xu,2024
An integrated picture fuzzy standard deviation and pivot pairwise assessment method for assessing the drivers of digital transformation in higher education institutions,Arunodaya Raj Mishra and Pratibha Rani and Dragan Pamucar and Adel Fahad Alrasheedi and Vladimir Simic,2024
Exploring educators’ epistemological worldviews and their influence on pedagogical decision-making in scientific ethics education at Malaysian universities,Mohd Salim Mohamed and Tan Zheng Hao,2024
Computation at the Cutting Edge of Science,Sergey V. Kovalchuk and Clélia {de Mulatier} and Valeria V. Krzhizhanovskaya and Jiří Mikyška and Maciej Paszyński and Jack Dongarra and Peter M.A. Sloot,2024
VISO approach: A socialization proposal for the Internet of Things objects,L.S. Camargo and J.F. Pauletti and A.M. Pernas and A. Yamin,2024
Navigating the tech frontier: a systematic review of technology integration in mathematics education,Angga Hidayat and Pipit Firmanti,2024
Fostering Computational Thinking and Problem-Solving in Programming: Integrating Concept Maps Into Robot Block-Based Programming,Chih-Hung Chen and Hsiang-Yu Chung,2024
A systematic literature review on software applications used to support curriculum development and delivery in primary and secondary education,Benjamin Agbo and Ceris Morris and Mogdam Osman and Joe Basketts and Theocharis Kyriacou,2024
Coding With Robots or Tablets? Effects of Technology-Enhanced Embodied Learning on Preschoolers’ Computational Thinking and Social-Emotional Competence,Weipeng Yang,2024
Formal and cognitive reasoning,Christoph Beierle and Marco Ragni and Kai Sauerwald and Frieder Stolzenburg and Matthias Thimm,2024
"Executive functions and problem-solving—The contribution of inhibition, working memory, and cognitive flexibility to science problem-solving performance in elementary school students",Jonas Schäfer and Timo Reuter and Miriam Leuchter and Julia Karbach,2024
Exploring differences in self-regulated learning strategy use between high- and low-performing students in introductory programming: An analysis of eye-tracking and retrospective think-aloud data from program comprehension,Gary Cheng and Di Zou and Haoran Xie and Fu Lee Wang,2024
Where’s the Peanut Butter? Journaling about Science Practices in Everyday Life,Christine G. Schnittka and Mark A. Brenneman,2024
Integration of Generative AI Techniques and Applications in Student Behavior and Cognitive Achievement in Arab Higher Education,"Mohammed Jaboob, Manar Hazaimeh and Abdullah M. Al-Ansi",2024
Exploring the influence of students' perceptions of face-to-face collaboration on cognitive engagement and learning outcomes in collaborative programming,Zhi Liu and Ya Gao and Yuqin Yang and Xi Kong and Liang Zhao,2024
A middle school investigation into developing environmentally friendly packaging,"Tracy N. Vassiliev, Douglas J. Gardner and David J. Neivandt",2024
A systematic review of the evaluation in K-12 artificial intelligence education from 2013 to 2022,Keunjae Kim and Kyungbin Kwon,2024
"Maternal exposure to heat and its association with miscarriage in rural KwaZulu-Natal, South Africa: A population-based cohort study",Yoshan Moodley and Kwabena Asare and Frank Tanser and Andrew Tomita,2024
Integrating educational robot and low-cost self-made toys to enhance STEM learning performance for primary school students,"Chih-Chien Hu, Yu-Fen Yang, Ya-Wen Cheng and Nian-Shing Chen",2024
Let’s make a game! A case of co-designing with teachers from a research-practice partnership to integrate a virtual reality-enhanced digital game-based learning science unit,"Ai-Chu Elisha Ding, Jessica DuBois, Sunaina Asher, Michael Mick and Huali Fu",2024
"Topics, author profiles, and collaboration networks in the Journal of Research on Technology in Education: A bibliometric analysis of 20 years of research",Matthew L. Wilson,2024
Understanding the Characteristics of Students’ Behavioral Processes in Solving Computational Thinking Problems Based on the Behavioral Sequences,Qing Guo and Huan Li and Sha Zhu,2024
Integrating scenario game-based learning with the experiential learning strategy to facilitate nursing students’ learning performance and core competencies in labor support training,"Ching-Yi Chang, Hsiu-Ju Jen and Jie Chi Yang",2024
Coding choreography: Understanding student responses to representational incompatibilities between dance and programming,"Selena Steinberg, Melissa Gresalfi, Lauren Vogelstein and Corey Brady",2024
The Use of Facial Recognition in Sociological Research: A Comparison of ClarifAI and Kairos Classifications to Hand-Coded Images,Crystal E. Peoples and Paige Knudsen and Melany Fuentes,2024
Dissociating language and thought in large language models,Kyle Mahowald and Anna A. Ivanova and Idan A. Blank and Nancy Kanwisher and Joshua B. Tenenbaum and Evelina Fedorenko,2024
Mapping future work skills in the bachelor of arts: findings from an Australian study,Eve Klein and Jack Walton,2024
Design and application of computational modeling in science education research: a systematic review,"Qing Guo, Yanting He, Yuqing Chen and Cuilan Qiao",2024
Addressing Algorithm Materiality and Bias Through Art: Exploring Social Media–Augmented Reality Features,Nicholas Leonard and Johnson Kwame Wor,2024
Exploring Clusters of Novice Programmers’ Anxiety-Induced Behaviors During Block- and Text-Based Coding: A Predictive and Moderation Analysis of Programming Quality and Error Debugging Skills,Abdullahi Yusuf and Amiru Yusuf Muhammad,2024
Teachers’ use and adaptation of a model-based climate curriculum: a three-year longitudinal study,"Kimberly Carroll Steward, David Gosselin, Devarati Bhattacharya, Mark Chandler and Cory T. Forbes",2024
Literature Review on STEM Education and Its Awareness among Teachers: An Exploration of Issues and Problems with Their Solutions,Zafarullah Sahito and Shahid Hussain Wassan,2024
Computational creativity issues in generative design and digital fabrication of complex 3D meshes,Umberto Luigi Roncoroni and Veronica Crousse de Vallongue and Octavio Centurion Bolaños,2024
Race/ethnicity in mathematics education: what topics appear and how do they change over time?,"Sheunghyun Yeo, Taekwon Son, Sunghwan Hwang, Jaepil Han and Sunghwan Byun",2024
Science Teachers’ Initial Use of NGSS Science Practices in Diverse Classrooms,"Amy Tankersley, Elizabeth Hasseler, Elizabeth Lewis, Lyrica Lucas and Brandon Helding",2024
An examination of student epistemic agency: Students’ perspectives on and experiences with argumentation during STEM design challenges,María González-Howard and Victor Sampson and Christina Baze and Jocelyn Sosa Ramirez,2024
Pedagogical Agent Design for K-12 Education: A Systematic Review,Shan Zhang and Chris Davis Jaldi and Noah L. Schroeder and Alexis A. López and Jessica R. Gladstone and Steffi Heidig,2024
Chapter Eight - Machine learning model for teaching and emotional intelligence,Mohit Kumar and Syam Machinathu Parambil Gangadharan and Nabanita Choudhury,2024
Promoting Entrepreneurial Intentions and Competencies Through Business Simulation Games,Lusia Maryani Silitonga and Budi Dharmawan and Astrid Tiara Murti and Ting-Ting Wu,2024
An Employability Skills Model for Built Environment Graduates: A Partial Least Squares Structural Equation Modeling Analysis,"John Aliu, Douglas Aghimien, Clinton Aigbavboa, Ayodeji Emmanuel Oke and Andrew Ebekozien",2024
"Science in Preschool, Part 1",Cindy Hoisington,2024
Student motivation in teacher learning groups,"Emmy Vrieling-Teunter, Nicky de Vries, Patrick Sins and Marjan Vermeulen",2024
Chapter 4 - Smart design for urban activation and placemaking,Nicole Gardner,2024
Validating a performance assessment of computational thinking for early childhood using item response theory,Chungsoo Na and Jody Clarke-Midura and Jessica Shumway and Wilhelmina {van Dijk} and Victor R. Lee,2024
Computational musicking: music + coding as a hybrid practice,Cameron L. Roberts and Michael S. Horn,2024
The Development and Validation of the Questionnaire to Characterize Learning Strategies in Computer Programming (CEAPC),Stephanie Torres Jiménez and Jhon Jairo Ramírez-Echeverry and Felipe Restrepo-Calle,2024
A systematic literature review of game-based learning in Artificial Intelligence education,"Zehui Zhan, Yao Tong, Xixin Lan and Baichang Zhong",2024
Cultivating Positive Classroom Environments: Exploring the Efficacy of Immersive Technologies in Removing Barriers to Learning Among Primary School Students,Ciara Molloy and Rachel Farrell,2024
"Roles, applications, and research designs of robots in science education: a systematic review and bibliometric analysis of journal publications from 1996 to 2020","Min-Chi Chiu, Gwo-Jen Hwang and Yun-Fang Tu",2024
"Collaborative augmented reality in higher education: A systematic review of effectiveness, outcomes, and challenges",Bhargav Upadhyay and Camden Brady and Kapil {Chalil Madathil} and Jeffrey Bertrand and Nathan J. McNeese and Anand Gramopadhye,2024
"The forgotten African American innovators of educational technology: stories of education, technology, and civil rights",Shayan Doroudi,2024
Discovering and exploring cases of educational source code plagiarism with Dolos,Rien Maertens and Maarten {Van Neyghem} and Maxiem Geldhof and Charlotte {Van Petegem} and Niko Strijbol and Peter Dawyndt and Bart Mesuere,2024
Tinkercad Circuits Platform-Based Learning Experiences of Gifted Students in the Emergency Distance Education Process,Cengiz Tüysüz and Nurettin Can Bodur and Ilker Ugulu,2024
Editorial,Brian Dorn and Jan Vahrenhold,2024
Comparative experiment of the effects of unplugged and plugged-in programming on computational thinking in primary school students: A perspective of multiple influential factors,Lihui Sun and Junjie Liu and Yunshan Liu,2024
Technological advancement and challenges in education,"Maria Jose Loureiro, Ana Loureiro and Mart Laanpere",2024
Cicada Game,Dana Atwood-Blaine and Chepina Rumsey,2024
Conceptualizing Flexibility in Programming-Based Mathematical Problem-Solving,Huiyan Ye and Oi-Lam Ng and Zhihao Cui,2024
Computer science for English learners: supporting teacher learning and improved practice to engage multilinguals in AP computer science principles,"Dolores D. Lopez, Susan Yonezawa, Seaera Juarez and Ericka Tapia",2024
Engaging Young Students in Effective Robotics Education: An Embodied Learning-Based Computer Programming Approach,Xinli Zhang and Yuchen Chen and Danqing Li and Lailin Hu and Gwo-Jen Hwang and Yun-Fang Tu,2024
Enhancing English writing and higher-order thinking skills through computational thinking,Ting-Ting Wu and Lusia Maryani Silitonga and Astrid Tiara Murti,2024
Developing a conceptual framework for digital platform literacy,Seungyeon Ha and Seongcheol Kim,2024
Chapter 3 - Designing and prototyping smarter urban spaces,Nicole Gardner,2024
Using a Digital Game to Assess Middle School Students’ Information Literacy: An Evidence-Centered Game Design Approach,"Qing Guo, Di Wu, Sha Zhu and Harrison Hao Yang",2024
Enriching Minds: The Gifted Education Landscape in the Syrian Arab Republic,Marwan Al-Raeei and Chadi Azmeh and Hala AlDakak,2024
Solvi: A visual constraint modeling tool,Xu Zhu and Miguel A. Nacenta and Özgür Akgün and Daniel Zenkovitch,2024
Computational approach in presentation a parametric method to construct hybrid girihs (hybrid Islamic geometric patterns),Ali Azizi Naserabad and Abdulhamid Ghanbaran,2024
Performance of Softcup® menstrual cup and vulvovaginal swab samples for detection and quantification of genital cytokines,Nashlin Pillay and Gugulethu Favourate Mzobe and Marothi Letsoalo and Asavela Olona Kama and Andile Mtshali and Stanley Nzuzo Magini and Nikkishia Singh and Vani Govender and Natasha Samsunder and Megeshinee Naidoo and Dhayendre Moodley and Cheryl Baxter and Derseree Archary and Sinaye Ngcapu,2024
Enhancing campus OS community engagement through the miniOS pilot class: A nine-year journey,Jianhua Gu and Mingxuan Liu and Tianhai Zhao,2024
A Deep Learning Framework With Visualisation for Uncovering Students’ Learning Progression and Learning Bottlenecks,Chun Yan Enoch Sit and Siu-Cheung Kong,2024
The effects of dynamic and static feedback under tasks with different difficulty levels in digital game-based learning,Peipei Mao and Zhihui Cai and Zhikeng Wang and Xin Hao and Xitao Fan and Xiaojun Sun,2024
"Collaborative Troubleshooting in STEM: A Case Study of High School Students Finding and Fixing Code, Circuit and Craft Challenges in Electronic Textiles","Debora Lui, Deborah A. Fields and Yasmin B. Kafai",2024
Serious game-based learning and learning by making games: Types of game-based pedagogies and student gaming hours impact students' science learning outcomes,Ai-Chu Elisha Ding and Cheng-Han Yu,2024
Understanding factors affecting fundamental school teachers’ use of technology in Luxembourg through a survey study,Kateryna Ivanishchenko and Gilbert Busana and Robert A.P. Reuter,2024
“I just hope that I can change the world”: supporting student agency in CS for All,"Jean J. Ryoo, Michelle Choi, Wei Wei, Jacqualyn Blizzard-Caron, Ryan Clarke, Lillian Kohn and Daniel Voloch",2024
A review of arts integration in K-12 CS education: gathering STEAM for inclusive learning,"Lauren Weisberg, Joanne Barrett, Maya Israel and Don Miller",2024
What Comes After the Algorithm? An Investigation of Journalists’ Post-editing of Automated News Text,Sina Thäsler-Kordonouri,2024
Subject didactic knowledge (SDK). A heuristic model based on a theory of functional and personal facets of subject-matter education (SME) and its empirical implications,Horst Bayrhuber and Volker Frederking,2024
Teachers on the Move: Evidence From a Large-Scale Learning Intervention During Lockdown,Kartika Bhatia and Margaret Leighton,2024
Effect of an Analogy-Based Approach of Artificial Intelligence Pedagogy in Upper Primary Schools,Yun Dai and Ziyan Lin and Ang Liu and Dan Dai and Wenlan Wang,2024
Research on performance assessment of students’ inquiry skills in China’s elementary schools: a video analysis of Beijing discovering science around us,"Yonghe Zheng, Shuwen Yu, Mian Zhang, Jingying Wang, Xuanyang Yang, Sheng Zheng and Xiaomei Ping",2024
Hearing a circle: An exploratory study of accessible sonification for young children with blindness and low vision,Phia Damsma,2024
"The cultural capital you need to work with automated news: Not only “your beautiful piece of work”, but also “patterns that emerge”",Samuel Danzon-Chambaud and Alessio Cornia,2024
Exploring young people’s perceptions and discourses of technology occupations through descriptive drawings and a questionnaire,"Elisabeth Omand Grønhøj, Billy Wong and Jeppe Bundsgaard",2024
The Rise of Hybrid Educators,Youchao Deng (邓友超),2024
Towards teaching strategies addressing online learning in blended learning courses for adult-learners,Nanda {van der Stap} and Theo {van den Bogaart} and Stan {van Ginkel} and Ebrahim Rahimi and Johan Versendaal,2024
"The Effects of Three Scaffoldings on Computer-Supported, Robot-Assisted Collaborative Programming in Higher Education","Weiqi Xu, Xinran Dong and Fan Ouyang",2024
BERT-based transfer learning in tacit knowledge externalization: A study case of history teachers,Guang Li and Linkai Zhu and Fangfang Liu and Zhiming Cai and Yiyun Wang and Ruichen Gao,2024
"STEM professional development program for gifted education teachers: STEM lesson plan design competence, self-efficacy, computational thinking and entrepreneurial skills",Erhan Şahin and Uğur Sarı and Ömer Faruk Şen,2024
STEM education in academic achievement: a meta-analysis of its moderating effects,"Shu-Hsuan Chang, Lee-Jen Yang, Ching-Huei Chen, Chun-Chao Shih, Yu Shu and Ying-Tsung Chen",2024
p5.quadrille.js: P5.js quadrille library,Jean Pierre Charalambos,2024
Developing QualNotes: A collaborative and cross-disciplinary ethnography,Danielle Drozdzewski and Jose Oriol Lopez Berengueres,2024
Effect of Different Flow Design Approaches on Undergraduates’ Computational Thinking During Pair Programming,Ruijie Zhou and Chong Xie and Xiuling He and Yangyang Li and Qiong Fan and Ying Yu and Zhonghua Yan,2024
Relationships Between Executive Functions and Computational Thinking,Tongxi Liu,2024
Effectiveness of a professional development program based on the instructional design framework for AI literacy in developing AI literacy skills among pre-service teachers,Bilal Younis,2024
Enhancing computational thinking in early childhood education through ScratchJr integration,Konstantina Louka and Stamatios Papadakis,2024
Can robot-supported learning enhance computational thinking?—A meta-analysis,Yang Wang and Bin Xie,2024
Pacing the digital decade: Digital evolution and its impact on human well-being,Eleni Laitsou and Dimitris Katsianis and Apostolos Xenakis and Vassilis C. Gerogiannis,2024
"The impact of school support for professional development on teachers' adoption of student-centered pedagogy, students’ cognitive learning and abilities: A three-level analysis",Siu-Cheung Kong and Yi-Qing Wang,2024
How to learn and teach a foreign language through computational thinking: Suggestions based on a systematic review,Xiaotong Yu and Roberto Soto-Varela and María Ángeles Gutiérrez-García,2024
Computational thinking and programming with Arduino in education: A systematic review for secondary education,José-Antonio Marín-Marín and Pedro Antonio García-Tudela and Pablo Duo-Terrón,2024
Remixing between imitation and originality: Exploring creative behaviors in scratch projects,Jiaxin Gong and Xiaofan Liu and Jun Peng and Baichang Zhong,2024
Orchestration of learning environments in the digital world,Zhenhua Zhao and Guohua Feng,2024
Assisting in a computer science education centre as a field-based internship for pre-service teachers,"Robbert Smit, Clemens Waibel and Rahel Schmid",2024
Exploring computer science understanding and rationales in preservice teacher pathways through faculty professional development,"Michael Karlin, Yin-Chan (Janet) Liao and Swati Mehta",2024
Enhancing student experience in remote computer programming course practice: A case of the Java language,Harpreet Kaur and Kuljit Kaur and Kamaljit Kaur,2024
Chapter 36 - Tuning SVMs' hyperparameters using the whale optimization algorithm,Sunday O. Oladejo and Stephen O. Ekwe and Adedotun T. Ajibare and Lateef A. Akinyemi and Seyedali Mirjalili,2024
Research Experiences for Undergraduates Through Extracurricular Practitioner Inquiry: Exploring the Experiences of Preservice Elementary Teachers,"Jesse Wilcox, Sarah Voss, Jerrid Kruse, Shelby Miller and Lily Fettkether",2024
"Literacy, numeracy, and problem-solving skills of adults with disabilities in STEM fields",J Jacob Kirksey and Kristin Mansell and Teresa Lansford,2024
Fostering Artificial Intelligence to Face Misinformation: Discourses and Practices of Automated Fact-Checking in Brazil,Thales Lelo,2024
How can unplugged approach facilitate novice students’ understanding of computational thinking? An exploratory study from a Nigerian university,Friday Joseph Agbo and Linda Ojone Okpanachi and Patrick Ocheja and Solomon Sunday Oyelere and Godwin Sani,2024
Teachers’ perceptions of the barriers and drivers for the integration of Informatics in primary education,Gabrielė Stupurienė and Margarida Lucas and Pedro Bem-Haja,2024
An Understanding of Malaysian Cinemagoers in the Post COVID-19 Era by Using a Computational Ontology,Wang Changsong and Low Jinghong and Aleena Tan Poh Ling and Muhammad Afiq Bin Sukiman and Lucyann Kerry,2024
Multiple Factors Drive the Development of Scientific Thinking in Urban Primary School Students of China: FsQCA Analysis Based on the Ecological Systems Theory,Lin Lin and Danhua Zhou and Xinyi Hu and Jingying Wang and Yu Wang,2024
Competing visions of artificial intelligence in education—A heuristic analysis on sociotechnical imaginaries and problematizations in policy guidelines,Cornelia Linderoth and Magnus Hultén and Linnéa Stenliden,2024
Toward Artificial Intelligence-Human Paired Programming: A Review of the Educational Applications and Research on Artificial Intelligence Code-Generation Tools,Jiangyue Liu and Siran Li,2024
Exploring Gender Differences in Computational Thinking Among K-12 Students: A Meta-Analysis Investigating Influential Factors,Linlin Hu,2024
Parallel Enrollments: Associations Between College Student Satisfaction and Performance,Alexander Karl Ferdinand Loder and Amani Colleen Brandweiner and Guilherme Maia de Oliveira Wood,2024
Developing the test of inquiry skills: measuring the level of inquiry skills among pupils in Slovakia,"Dominik Šmida, Elena Čipková and Michael Fuchs",2024
Enhancing students’ reasoning skills by asking students to provide evidence-based explanations in science classrooms: findings from TIMSS 2019,Risa Haridza and Lin Ding,2024
Digital games as contexts for problem-based learning in a Korean middle school,Hyo-Jeong So and Matthew Gaydos,2024
From Blocks to Text: Bridging Programming Misconceptions,Monika Mladenović and Žana Žanko and Goran Zaharija,2024
Geo-STEM learning ecosystems: A transdisciplinary theory-based framework to establish and engage communities in the geosciences,Cheryl L. B. Manning and N. D. LaDue,2024
Geospatial Analytics Extension for KNIME,Lingbo Liu and Xiaokang Fu and Tobias Kötter and Kevin Sturm and Carsten Haubold and Weihe Wendy Guan and Shuming Bao and Fahui Wang,2024
Do Algorithms Do It Better? Analysing Occupational Ideology in the Age of Computational Journalism,Paschalia (Lia) Spyridou and Christos Danezis,2024
Promote Environmental Awareness and Care by Creating a Virtual Reality Tour for the Local Community,Hsiao-Ping Hsu,2024
Science teachers’ implementation of science and engineering practices in different instructional settings,"Cheng-Wen He, Hong Tran, Julie Luft, Yamil Ruiz, Shaugnessy McCann, Yuxi Huang and Brooke Whitworth",2024
Enhancing computational thinking in early childhood education with educational robotics: A meta-analysis,Santiago Alonso-García and Antonio-Vicente {Rodríguez Fuentes} and Magdalena {Ramos Navas-Parejo} and Juan-José Victoria-Maldonado,2024
"From Calculations to Reasoning: History, Trends and the Potential of Computational Ethnography and Computational Social Anthropology",Manolis Peponakis and Sarantos Kapidakis and Martin Doerr and Eirini Tountasaki,2024
Engaging students of color in physiological computing with insights from eye-tracking,"Feiya Luo, Ruohan Liu, Fatema Nasrin, Idowu David Awoyemi, Chris Crawford and Wenchao Ma",2024
Impacts of the interactive error prompt system on disadvantaged students’ programming learning,"Yuan-Chen Liu, Tzu-Hua Huang and Chien-Chia Huang",2024
Modelling the perception of visual design principles on façades through fuzzy sets: towards building an automated architectural data generation and labelling tool,Asli Cekmis,2024
The role of ChatGPT readiness in shaping language teachers' language teaching innovation and meeting accountability: A bisymmetric approach,Amir Reza Rahimi and Ana Sevilla-Pavón,2024
Primary students’ relational thinking and computation strategies with concrete-to-symbolic representations of subtraction as difference,Karina J. Wilkie and Sarah Hopkins,2024
"On the Inter-Relationships Between Teachers, Technologies, and Children in Makerspace Environments: A Comparative Case Study in Kindergarten Classrooms",Adela Peleg and Sharona T. Levy,2024
Enhancing elementary school students' computational thinking and programming learning with graphic organizers,Tzu-Chi Yang and Zhi-Shen Lin,2024
Exploring culturally responsive teaching: a multi-stakeholder perspectives on enhancing children's school readiness: a qualitative study,"Elka Zebdewos Zekarias, Gebresilase Bereket Merkine and Biramo Yohannes Bisa",2024
Introducing Generative Artificial Intelligence Into the MSW Curriculum: A Proposal for the 2029 Educational Policy and Accreditation Standards,"Maria Y. Rodriguez, Lauri Goldkind, Bryan G. Victor, Barbara Hiltz and Brian E. Perron",2024
Mapping soft skills and further research directions for higher education: a bibliometric approach with structural topic modelling,"Eva-Maria Zahn, Sofia Schöbel, Mohammed Saqr and Matthias Söllner",2024
Review of research on computer-assisted language learning with a focus on intercultural education,Rustam Shadiev and Jiatian Yu,2024
Design-Based Research as Professional Development: Outcomes of Teacher Participation in the Development of the Science Practices Innovation Notebook (SPIN),"Erin E. Peters-Burton, Hong H. Tran and Brittany Miller",2024
Coding and Computational Thinking Across the Curriculum: A Review of Educational Outcomes,Kathy A. Mills and Jen Cope and Laura Scholes and Luke Rowe,2024
"Using multiple, dynamically linked representations to develop representational competency and conceptual understanding of the earthquake cycle",Christopher Lore and Hee-Sun Lee and Amy Pallant and Jie Chao,2024
Transforming entrepreneurship education: Interdisciplinary insights on innovative methods and formats,"Dyana Maftuhatu Rosyidah, Muyassaroh Mannan and Aryadi Manuel Gultom",2024
Closing the Digital Divide Through Digital Equity: The Role of Libraries and Librarians,Neil D. Grimes and William Porter,2024
Rain Gardens and Rain Gauges: Students Get Hands on With Data While Evaluating Green Infrastructure at Their School,"Lauren Brase, Robert Ford, Amy Parker, Heather Mayfield, Adam Lehmann, and Sarah Meadows",2024
Critical computation on a geographical register,Clancy Wilmott,2024
"Sociodigital practices, competences, mindsets, and profiles of Finnish students before and after the COVID-19 distance learning period","Tiina Korhonen, Noora Laakso, Aino Seitamaa, Visajaani Salonen, Netta Tiippana, Jari Lavonen and Kai Hakkarainen",2024
Fourth industrial revolution technologies and sectoral employment in South Africa,Dorcas Gonese and Nicholas N. Ngepah,2024
Measuring mutual engagement in the context of middle-school pair programming: Development and validation of a self-reported questionnaire,Fan Xu and Ana-Paula Correia,2024
Digital competence among pre-service teachers: A global perspective on curriculum change as viewed by experts from 33 countries,Łukasz Tomczyk,2024
Expanding global horizons through technology enhanced language learning,Renzhong Peng and Qiqin Hu,2024
Erratum regarding missing declaration of competing interest statements in previously published articles,Sin Valor,2024
Evaluation of an Internet of Things Device-Based Educational Approach to Engage a More Diverse Cybersecurity Workforce,"Maureen Namukasa, Maria Chaparro Osman, Cherrise Ficke, Isabella Piasecki, TJ OConnor and Meredith Carroll",2024
Mapping the landscape: A scoping review of 21st century skills literature in secondary education,Christina Kain and Corinna Koschmieder and Marlies Matischek-Jauk and Sabine Bergner,2024
Debugging in Computational Thinking: A Meta-analysis on the Effects of Interventions on Debugging Skills,Chen Sun and Stephanie Yang and Betsy Becker,2024
"Transitioning From Introductory to Professional Programming in Secondary Education: Comparing Learners’ Computational Thinking Skills, Behaviors, and Attitudes",Dan Sun and Chengcong Zhu and Fan Xu and Yan Li and Fan Ouyang and Miaoting Cheng,2024
Preparing Analytics-Enabled Professionals in Finance Using a Simultaneous Team-Teaching Approach: A Case Study,Katie A. McCarthy and Gregory A. Kuhlemeyer,2024
Increasing Interest in Data Literacy: The Quantitative Public Health Data Literacy Training Program,"Jinal Shah, Jemar R. Bather, Yuyu Chen, Sumedh Kaul, Janice Johnson Dias and Melody S. Goodman",2024
AI chatbots in programming education: Students’ use in a scientific computing course and consequences for learning,Suzanne Groothuijsen and Antoine {van den Beemt} and Joris C. Remmers and Ludo W. {van Meeuwen},2024
IF science AND making AND computing: Insights for project-based learning and primary science curriculum design,"Samuel Severance, Emily Adah Miller and Joseph Krajcik",2024
Impact of using virtual and concrete manipulatives on students’ learning of fractions,"Nabil Kamal Al Farra, Shashidhar Belbase, Hassan Tairab, Ahmad Qablan, Maxwell Peprah Opoku and Samir K. Safi",2024
‘I think it's probably one of the most important skills we could ever know’: insights from early-career engineers on the preparedness of undergraduate degrees for the aerospace industry,Secil Akinci-Ceylan and Benjamin Ahn,2024
Learning to program as empirical inquiry: using a conversation perspective to explore student programming processes,Kristina Litherland and Anders Kluge,2024
Mapping the educational Frontier: Unleashing the Potential of artificial intelligence talents through cooperative planning in the Guangdong-Hong Kong-Macao greater bay area,Zhuo Zhang and Jie Li and Yansheng Chen and Fajun Chen and Zhonghao Liu,2024
Dynamics of a higher-dimensional Einstein–Scalar–Gauss–Bonnet cosmology,Alfredo D. Millano and Claudio Michea and Genly Leon and Andronikos Paliathanasis,2024
Exploring the multimodal affordances of digital coding devices in fostering creative thinking in early childhood education,Kok-Sing Tang and Karen Murcia and Jeff Brown and Emma Cross and Sarsha Mennell and Julia Seitz and Shanii R.P. Phillips and Daniel Sabatino,2024
